Set,Seq,Shape,ShapeName,startCos,startSin,DiagLen,DiagAngle,EndDist,EndCos,EndSin,PathLen,TotalRotSum,AbsRotSum,RotSquaredSum,AvgSpeed,TotalTime,AvgPressure,StrokeCount
1,6,7,Infinity,-0.832050294337844,0.554700196225229,238.247770188936,0.382844642531315,23.7065391822594,0.464006994670558,0.885831535280155,581.416973059177,-0.183110817262484,11.1214994682091,2.78141101536264,0,0,392.6375,1
1,6,8,Psi,0,-1,530.212221662232,0.366496785851258,355.75553403988,-0.981010740822032,0.193953412941892,479.91175253917,4.24874137138388,16.8721564088801,10.6118379242204,159.970584179723,3,364.863157894737,3
1,6,8,Psi,1,0,266.413212885547,0.721654850864761,189.805163259591,0.605884466075972,0.795552646760624,494.718466163058,9.42477796076938,18.2209872465111,10.8437411638455,494.718466163058,1,386.125,2
1,7,1,Pound,0,1,398.670289838608,0.563651120280658,241.962807059267,0.929894981524529,0.367825126025258,1009.0441247672,2.1070433895262,11.9155998946812,5.25529307624549,1009.0441247672,1,339.111111111111,4
1,7,2,Psi,-1,0,303.402373095531,0.647456262856224,214.755675128738,0.530835797152561,0.847474693699703,567.777931296544,4.71238898038469,15.3346033702798,9.66571955089306,567.777931296544,1,396.435643564356,2
1,7,3,Line,1,0,377.895488197464,0.0688564893010446,369.914855068028,0.997526849610136,-0.0702864446879771,386.451565698438,-5.55111512312578E-17,1.73401758149733,0.193397891651433,0,0,421.78431372549,1
1,7,4,Line,1,0,381.797066515708,0.0970624556292605,379.806529696371,0.995243552821973,-0.0974180197206693,384.903963164308,5.55111512312578E-17,5.49689534196099,2.18978454415956,384.903963164308,1,377.836363636364,1
1,7,5,Psi,0,1,780.779738466618,0.207694115614678,491.089604858421,-0.993708673879767,0.111995854638088,547.709499520951,6.42291786299952,9.0775656297395,2.74133073584014,182.56983317365,3,402.311320754717,3
1,7,5,Psi,-0.832050294337844,-0.554700196225229,282.08154849263,0.598818307649815,188.732615093417,0.646417154446853,0.762984182297925,507.517982226636,2.3195616709683,21.7392072899077,13.5246335587396,253.758991113318,2,435.691666666667,2
1,7,6,Infinity,0,1,254.017715917611,0.465408170562087,29.6816441593117,-0.539053696423367,0.842271400661511,641.270431474662,-1.05165021254837,10.0977953505933,2.34259609453598,641.270431474662,1,384.483146067416,1
1,7,7,Infinity,-0.948683298050514,0.316227766016838,242.404620418011,0.452577950470699,32.4499614791759,-0.832050294337844,0.554700196225229,612.124665616091,0.197395559849881,11.7214943105377,2.84325457094806,612.124665616091,1,371.814814814815,1
1,7,8,Pound,0,-1,325.935576456453,0.672345163386113,190.157829184075,0.925546956205677,0.378632845720504,873.993107148149,1.90962800558212,17.6916808979417,12.2416580261315,436.996553574074,2,363.55303030303,4
-1,-1,-1,Psi,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,0,-1.79769313486232E+308,-1
2,1,1,Square,0.98058067569092,-0.196116135138184,333.516116552109,0.617112514746079,8.94427190999916,-0.447213595499958,-0.894427190999916,865.477298290459,2.94419709373991,21.7876652710451,10.6484470316021,432.738649145229,2,547.774074074074,1
2,1,2,@,0,-1,247.891105124811,0.728317380991184,64.6606526413088,0.525822097537551,0.850594569546038,831.922043600267,16.6907569911963,20.3185488941993,6.82900969479841,831.922043600267,1,495.56462585034,1
2,1,3,Pi,-0.894427190999916,-0.447213595499958,202.632672587616,0.84825232382302,112.008928215567,0.990992430410323,-0.133917896001395,394.893080831079,1.01133593244486,9.29294942480115,2.87764688558545,394.893080831079,1,340.405940594059,3
2,1,3,Pi,-0.447213595499958,-0.894427190999916,358.987464962218,0.506016253732621,239.301065605651,0.998741896092736,-0.0501460366239031,634.665436339854,1.43188575300133,16.6102067936059,7.60573761522741,317.332718169927,2,425.098684210526,3
2,1,4,Equals,1,0,245.458754172672,0.344942271857629,223.181540455298,0.999186579432474,0.0403259157618487,455.110058471645,0.248199263908102,6.46828321614633,1.64614489367344,0,0,422.814285714286,2
2,2,1,Square,-1,0,263.372359977276,0.696682853230324,19.1049731745428,0.732793491626299,0.680451099367278,702.854013553866,1.5707963267949,12.9914359952728,7.06805624251716,702.854013553866,1,500.239726027397,1
2,2,2,Equals,0.986393923832144,-0.164398987305357,187.856328080797,0.308283355149273,168.074388292803,0.981708169078995,0.190391887336532,350.592840161579,0.620249485982821,3.40074797790143,1.06175750434062,0,0,359.448979591837,2
2,2,3,@,-0.707106781186547,-0.707106781186547,259.416653281936,0.684373395654071,101.833196944808,0.579378844719735,0.815058374775221,822.792311547391,14.6008145501549,15.5724647868914,4.09692818955644,822.792311547391,1,450.504587155963,1
2,2,4,Pi,-0.707106781186547,0.707106781186547,263.210942021794,0.634382820476089,162.262133598693,0.986058770777121,-0.166397417568639,468.954290255646,2.35619449019235,10.5891692835442,8.29286671974613,468.954290255646,1,363.527027027027,3
2,3,1,Square,0.164398987305357,0.986393923832144,196.022957839127,0.745707826900538,93.5574689696125,-0.181706497484681,-0.983352809917097,587.062400425032,2.01119231298524,15.200949973498,9.76018568988008,587.062400425032,1,478.031847133758,2
2,3,2,@,-0.894427190999916,-0.447213595499958,225.07776433935,0.829394910263151,94.3663075467086,0.455671108872372,0.890148212680912,726.508936335402,14.1371669411541,15.2706253762011,4.17696311042261,726.508936335402,1,479.967032967033,1
2,3,3,Equals,-0.707106781186547,-0.707106781186547,207.884583362981,0.193621992855945,203.009851977681,0.999951470445473,0.00985173862507855,351.254121385332,-2.15879893034246,4.61265502294442,2.59647904591364,0,0,366.307692307692,2
2,3,4,Square,-0.707106781186547,-0.707106781186547,201.53411621857,0.701091430871242,18.1107702762748,-0.110431526074847,0.993883734673619,565.340393984418,3.92699081698724,11.9233889197894,8.11790033737767,565.340393984418,1,487.712871287129,1
2,3,5,Pi,0,1,260.415053328336,0.632748835002183,119.816526406001,0.968146911611601,-0.250382821968518,459.525202943961,-4.24209695089319,10.4373301837238,6.82228728275293,459.525202943961,1,370.064102564103,3
2,4,1,Square,0,1,239.885389300808,0.823727464646038,8.54400374531753,-0.936329177569045,0.351123441588392,647.948280076643,2.81984209919315,15.8305764154351,10.3462954690905,647.948280076643,1,538.682170542636,1
2,4,2,Equals,-0.707106781186547,-0.707106781186547,151.789327688082,0.321750554396642,135.369863706809,0.997267754456709,0.0738716855153118,281.869075651622,-2.45518494678884,4.38828007548798,3.44922838024701,0,0,410.769230769231,2
2,4,3,Square,-1,0,222.200360035712,0.641700930719862,17,0,1,608.392394668821,3.92699081698724,11.1972210173338,7.76840476299949,608.392394668821,1,509.959595959596,1
2,4,4,Equals,-1,0,153.443800787129,0.2908325748336,136.499084246012,0.981691567677419,0.19047746835532,267.893989929343,-3.25889131364198,4.35802133088211,5.13945531847876,267.893989929343,1,457.30303030303,2
2,4,5,Pi,0,1,259.277843249283,0.689800044733608,131.472430570063,0.927951202172269,-0.372701712347879,439.751196994625,1.75399612633661,8.73839696270683,3.70631664125456,0,0,380.169230769231,3
2,4,6,@,-0.6,-0.8,242.662316810831,0.753339180245966,103.247275993122,0.697354959803454,0.716725930909105,795.80468280228,16.1161123717041,16.9324105792142,5.74082957671258,795.80468280228,1,404.258064516129,1
2,5,1,Equals,-1,0,206.729291586848,0.274312969162869,140.577380826362,0.988779270056893,0.149383918497804,345.96457406553,-1.67529815613581,7.3878736920944,4.0902393635311,0,0,318.648148148148,2
2,5,2,@,-0.832050294337844,-0.554700196225229,233.499464667481,0.749050542378428,115.624391890293,0.761085083876562,0.64865206012207,786.372787724072,14.9701482078285,14.9995578525842,3.95209820425282,786.372787724072,1,484.287356321839,1
2,5,3,Square,-0.832050294337844,-0.554700196225229,246.910915109073,0.673475920760462,19.313207915828,0.932004671541296,0.362446261154948,650.819051078388,0.588002603547567,7.44851849573672,2.28296712145931,0,0,475.845360824742,1
2,5,4,Pi,0,1,264.781041617409,0.697156066456445,148.00337833982,0.925654546110723,-0.378369741475916,421.646159428899,1.49948886200961,6.68697055621002,3.77530178214836,0,0,326.65,3
2,5,5,Pi,-0.152057184253941,0.988371697650617,668.707708943153,0.255496954938848,534.02059885364,-0.998088839913983,0.0617953690753498,439.745294266743,-1.15608640937086,8.96034697859266,4.79425766361236,146.581764755581,3,369.8,4
2,5,5,Pi,-0.894427190999916,-0.447213595499958,293.20470664708,0.696048319115388,168.573426138285,0.943209161980061,-0.332199453275996,522.218330524262,3.39153752799855,11.1664592098795,5.97179901764499,522.218330524262,1,374.960526315789,3
2,5,5,Pi,-0.707106781186547,-0.707106781186547,331.203864711751,0.648331989087261,197.524682002022,0.961905105094941,-0.273383556184878,546.293571006856,2.1375255443184,9.91129731496833,4.86924565907005,546.293571006856,1,384.593406593407,3
2,5,6,Pi,-0.351123441588392,0.936329177569045,378.630426669596,0.656178717991395,232.331659487036,0.934009598515817,-0.357247910953055,608.272100397721,-1.21202565652432,9.34348864709893,5.06252721357017,608.272100397721,1,380.833333333333,3
2,5,7,Equals,1,0,181.077331546497,0.396915160685636,169.097604950514,0.975767812017723,0.21880853966458,332.305848266617,0.692685593482716,1.61052552513786,0.268711957235709,0,0,417.814814814815,2
2,6,1,Pi,0,-1,366.652423965804,0.626590555081817,188.809427730715,0.953342225350744,-0.301891704694402,638.386210391637,-4.74190833002678,12.3810339038422,7.35132715776661,638.386210391637,1,418.20618556701,3
2,6,2,Square,-0.447213595499958,-0.894427190999916,306.419646889686,0.681366737208816,50.0099990001999,-0.979804058780407,0.199960011996001,772.044727844565,2.21429743558818,8.05347867465409,2.15896730520904,772.044727844565,1,558.245098039216,1
2,6,3,Pi,0,1,373.207716962016,0.637070329275684,202.074243781834,0.964991858193113,-0.262279838380692,640.594561884615,-1.00034374447545,7.1842325989121,4.28072891719465,640.594561884615,1,419.96,3
2,6,4,@,-0.832050294337844,-0.554700196225229,306.528954586675,0.702256931509007,129.634100452003,0.748259907399244,0.663405691096237,985.485300947429,17.2057190294407,17.2550917135519,5.56118128224286,985.485300947429,1,518.728260869565,1
2,6,5,Pi,-1,0,337.752868233565,0.733035172205489,168.344884092152,0.986070951280776,-0.166325220697962,591.595927270413,2.85701679814067,8.59273434773475,6.39377935149767,591.595927270413,1,399.556962025316,3
2,6,5,Pi,-0.948683298050514,-0.316227766016838,362.008287197959,0.568847858421359,207.002415444845,0.961341439288776,-0.275359105725931,594.879622430046,0.741724153328674,11.6050743161991,7.84471657310246,594.879622430046,1,447.328947368421,3
2,6,6,@,-1,0,265.165985752321,0.782731503051742,133.206606442774,0.660627894892025,0.750713516922755,845.733053332485,13.5785676258105,13.9088649806398,3.61251555998378,845.733053332485,1,505.025,1
2,6,7,Equals,1,0,181.245689603919,0.426627493126876,151.647617851386,0.962758281789031,0.270363627077742,311.481621753754,0.649908952415163,1.5100931580774,0.207915028112005,0,0,430.5,2
2,6,8,Square,0,1,249.064248739156,0.582434732354646,39.8497176903426,-0.953582665134142,0.301131367937097,646.94727650954,2.87859792190887,7.59987767929033,2.46976495143847,646.94727650954,1,540.686046511628,1
2,7,1,@,-0.928476690885259,-0.371390676354104,251.071702905764,0.805113918282473,125.924580602835,0.563829553055516,0.825891176306671,843.363230789524,14.5176733182664,14.6839557820433,3.73771363530622,843.363230789524,1,482.559139784946,1
2,7,2,Pi,-1,0,314.671257028665,0.717933138875544,213.740496864773,0.931035545060519,-0.364928505099098,557.028897383205,2.64224593190966,6.54931586101773,3.31437490991169,557.028897383205,1,395.055555555556,4
2,7,2,Pi,-1,0,338.209993938677,0.65118871606827,171.711968132684,0.94926405988223,-0.314480117997794,563.374090001023,0.637607267413022,9.35547734154019,5.64806658968696,563.374090001023,1,391.72,3
2,7,3,Square,0,1,285.22271999264,0.656123159349305,29.9666481275434,-0.9010016697591,-0.4338156187729,714.020182956087,3.46334320798644,8.1880345468222,2.71506491301684,0,0,526.662790697674,1
2,7,4,@,-0.707106781186547,-0.707106781186547,251.829307269825,0.813480666501888,106.667708328247,0.628118866056649,0.778117401234357,821.303483099137,14.403418990305,15.3307142083066,3.89865282233213,821.303483099137,1,519.413793103448,1
2,7,5,Pi,-0.371390676354104,0.928476690885259,319.010971598157,0.607130705098215,206.421898063166,0.97373390074387,-0.227689021566975,547.129580264348,-1.97568811307998,5.5911893013875,3.84934992282089,547.129580264348,1,363.303571428571,3
2,7,5,Pi,-1,0,338.746217691061,0.525737011119359,187.723200484117,0.969512556416269,-0.245041635138178,562.699888115692,-1.06090414489658,10.7258552910146,6.07830622224394,562.699888115692,1,391.965517241379,3
2,7,6,Square,0,-1,189.179808647752,0.721813581022158,38.6393581727233,-0.983453188589073,-0.181162429476935,484.639757973935,0.321750554396642,23.3298798057651,20.7198191115519,484.639757973935,1,438.365853658537,2
2,7,7,Equals,1,0,152.643375224737,0.375640235473065,143.178210632764,0.97780241407741,0.209529088730873,273.000781030058,0.784476504672243,2.26250421558764,0.405084556632065,273.000781030058,1,401.241379310345,2
2,7,8,Equals,0.989949493661166,-0.14142135623731,175,0.283794109208328,108.171160666788,0.970683862064158,0.240359813463506,262.379122730298,0.245588366038859,0.68083201626955,0.0547706714708428,0,0,434.619047619048,2
2,7,9,@,-0.948683298050514,-0.316227766016838,236.381048309715,0.743506518301519,107.70329614269,0.519946946895745,0.854198555614439,719.589259704764,10.5016329186447,17.2731368797696,7.66985304530852,719.589259704764,1,439.31,1
2,8,1,@,0,-1,196.57568516986,0.785398163397448,74.9666592559653,0.693641687065871,0.720320213491481,689.026887376328,15.1888171537024,15.2757189444855,4.13306171148983,0,0,501.912087912088,1
2,8,2,@,-0.707106781186547,-0.707106781186547,236.027540765903,0.716438613187771,112.485554628139,0.728982492650548,0.684532340659661,739.712973432192,17.5450116438948,17.9555882971547,6.71760607340946,739.712973432192,1,494.021276595745,1
2,8,3,Pi,0,1,205.153600992037,0.520355303499994,127.015747055237,0.999876022811326,0.015746079099391,392.289649563956,0.309702944542457,9.02444112564759,6.55988102551589,392.289649563956,1,410.060240963855,3
2,8,4,@,-0.948683298050514,-0.316227766016838,173.948268171891,0.785398163397448,82.8009661779378,0.603857687995462,0.79709214815401,560.338782189416,14.2139388324238,14.9749515866486,4.65596219947277,560.338782189416,1,443.548780487805,1
2,8,5,Square,0,-1,193.981957923927,0.686817649758645,17.0293863659264,-0.998274373174996,0.0587220219514703,534.865568295255,2.07240038098402,6.81239576189245,3.53904405953969,534.865568295255,1,524.688888888889,1
2,8,6,Pi,0,-1,205,0.643501108793284,123.016259087976,0.99986782976416,-0.0162580134921002,386.010463689839,-0.321750554396642,8.27537623962314,4.06496234180482,0,0,380.378378378378,3
2,8,7,Pi,-0.0995037190209989,0.995037190209989,251.914668092193,0.613327584535827,145.344418537486,0.983869910099908,-0.178885438199983,446.13973819471,1.84849919667089,7.87040730444679,4.0053366772668,446.13973819471,1,390.620689655172,3
2,8,8,Pi,0,1,227.178344038335,0.603874286539358,129.973074134607,0.946349856067995,-0.323143853291511,377.104855273217,-1.88198389378849,4.9172071154923,2.24317186226923,377.104855273217,1,355.454545454545,3
2,8,9,@,-0.970142500145332,-0.242535625036333,240.360146446952,0.711785106386442,135.66502865514,0.818191696860666,0.5749455167129,689.37720519251,14.3053737130112,14.3518769586321,4.09054841230168,0,0,471.564102564103,1
2,8,10,Equals,0.970142500145332,-0.242535625036333,149.61617559609,0.298498931586179,145.910931735768,0.980049940733436,0.198751386582305,246.574418726686,-1.38777878078145E-17,1.84698584170984,0.33249422096416,246.574418726686,1,372.12,2
2,9,1,Pi,-0.707106781186547,0.707106781186547,230.672928624059,0.66864758500438,141.01418368377,0.999899416616121,0.0141829704484556,462.304456020894,-4.45251131325071,9.79886491212451,8.39058752282856,462.304456020894,1,371.465753424658,3
2,9,1,Pi,0.554700196225229,-0.832050294337844,329.984848137002,0.551853513397489,227.635673829916,0.997207494681211,-0.0746807374871391,596.727006490444,-2.55359005004223,14.7338629725539,11.5667599208337,596.727006490444,1,388.488636363636,3
2,9,2,Pi,0,1,290.946730519523,0.5946755264277,165.894544816881,0.970496047219134,-0.241117030365002,516.447178911686,-0.463647609000806,10.2595858404471,6.88656577333359,516.447178911686,1,401.583333333333,3
2,9,3,Pi,0,1,286.782147282567,0.591871056203995,167.430582630534,0.997428291631261,-0.0716714940094319,523.966935688526,0.902104124303309,10.5289050707648,6.56734169933795,0,0,408.30985915493,3
2,9,4,Pi,-0.707106781186547,-0.707106781186547,296.243143380568,0.602982756314937,173.833253435584,0.995206593565294,-0.0977948675757803,551.04093209581,3.00623858085971,10.4697840801112,5.70827962270302,551.04093209581,1,413.474358974359,3
2,9,5,@,-0.919145030018058,-0.393919298579168,232.658548091404,0.706295274018544,120.341181646185,0.67308629425086,0.739563952942303,771.026841793625,13.8473204512424,13.9424866577964,4.26922913202479,771.026841793625,1,500.80487804878,1
2,9,6,Equals,1,0,169.008875506584,0.362925771011733,160.461833468274,0.984657825384,0.174496323485772,303.307752029011,0.0906598872007452,3.9512609849388,3.96826567958988,0,0,461.96,2
2,9,7,Square,-0.447213595499958,0.894427190999916,223.143451618012,0.725153692730391,12.6491106406735,-0.948683298050514,0.316227766016838,590.90989780531,5.17603658938549,9.10658392954465,3.62543099273888,590.90989780531,1,535.329113924051,1
2,9,8,Equals,1,0,156.780100778128,0.406566826594542,149.187801109876,0.965226371919944,0.261415475728318,266.548467211037,0.615412764328509,1.70171525568616,0.179274001293604,0,0,445.5,2
2,9,9,Square,-0.707106781186547,0.707106781186547,210.753410411315,0.701421044269862,10.0498756211209,-0.995037190209989,-0.0995037190209989,530.667813974005,5.81953769817878,8.8512225819364,5.29205927797085,530.667813974005,1,493.474358974359,1
2,9,10,Pi,0,1,249.969998199784,0.731625688133897,138.050715318683,0.992388917969333,-0.123143150404954,458.5323637778,7.53223107957784,12.3294048544054,9.86230916371684,0,0,387.917808219178,3
2,9,10,Pi,-0.894427190999916,-0.447213595499958,278.402586194884,0.647811426927098,136.682112948257,0.958428262296415,-0.285333604805803,469.240700750935,-0.154648754465536,8.38908248656978,6.08715962360082,469.240700750935,1,417.042253521127,3
3,1,1,Circle,-0.948683298050514,-0.316227766016838,351.778339299053,0.611657496490512,42.5440947723653,-0.869685915236197,0.493605519458382,832.689246152277,7.29967413777293,7.63943327890178,1.24570301593729,832.689246152277,1,501.912087912088,1
3,1,2,Triangle,1,0,236.890269956366,0.776443178896482,14.422205101856,-0.554700196225229,-0.832050294337844,536.377747224019,3.80263582244048,8.81839998119435,4.39786697382315,536.377747224019,1,505.2,1
3,1,3,Arrow,-1,0,272.530732211984,0.427538516257771,98.351410767716,0.681230695899614,0.732068807533914,438.504184224975,3.14159265358979,7.35364454285385,4.70116431249068,0,0,447.86301369863,2
3,1,3,Arrow,1,0,256.259633965242,0.379781739558041,174.264167286336,0.98700726993051,0.160675602081711,550.509690590197,-1.89254688119154,21.0591946887003,13.87299302678,550.509690590197,1,494.284615384615,1
3,1,4,Star,1,0,231.086563867309,0.566397322414551,23.259406699226,0.90286051882393,-0.429933580392348,840.857638283039,2.15879893034246,12.9038993732915,4.53545912320278,840.857638283039,1,474.108695652174,1
3,1,5,Plus,0,1,196.468827043885,0.669971503030524,103.754517973918,0.896346509203376,0.443354187347906,289.845572934571,-2.65140260683759,4.43988618444693,1.80480934303967,289.845572934571,1,338.333333333333,2
3,2,1,Plus,-0.242535625036333,0.970142500145332,196.022957839127,0.745707826900538,96.6488489326179,0.87947245040922,0.475949796692048,281.732935499064,2.60117315331921,5.96587555573,2.79063149416565,281.732935499064,1,344.979166666667,2
3,2,2,Circle,-0.989949493661166,-0.14142135623731,179.635742545853,0.694738276196703,41.6293165929973,-0.912818251894921,0.408366060058254,453.692013633919,7.2104805251812,7.36402430772075,1.4666915277507,0,0,391.980392156863,1
