Set,Seq,Shape,ShapeName,startCos,startSin,DiagLen,DiagAngle,EndDist,EndCos,EndSin,PathLen,TotalRotSum,AbsRotSum,RotSquaredSum,AvgSpeed,TotalTime,AvgPressure,StrokeCount,Average Gsr Per Shape, Average Gsr Before Shapes,percent change from before shapes,Aspect (Absolute value of 45 degrees minus bounding box angle)
1,4,2,Pound,0,1,415.8172675587,0.7990027662,270.2480342204,0.6845563208,0.728959974,1149.0051865187,NaN,NaN,NaN,1149.0051865187,1,582.9534883721,4,0,51587.6219563549,-100,0.7794863225
1,4,3,Infinity,-0.5240974257,0.8516583167,353.8714455844,0.4067470717,11,1,0,854.3664115089,0.2299044281,9.8383746414,2.2103887997,0,0,673.0357142857,1,0,51587.6219563549,-100,21.6951094623
1,4,4,Psi,-0.3939192986,0.91914503,304.1742921419,0.7574984279,89.627004859,0.8144866619,0.5801822797,590.5874309549,0.4048917863,11.0134202684,5.837635174,590.5874309549,1,618.640625,2,0,51587.6219563549,-100,1.5985370935
1,4,4,Psi,0,1,374.7238983572,1.0605874125,318.9874605686,0.2601983158,0.965555196,732.1699717653,NaN,NaN,NaN,732.1699717653,1,569.4333333333,2,0,51587.6219563549,-100,15.767182541
1,4,5,Pound,0,-1,456.1282714325,0.7993507463,277.8938646318,0.705305244,0.7089037401,1224.8613347088,NaN,NaN,NaN,1224.8613347088,1,538.2424242424,4,0,51587.6219563549,-100,0.7994241136
1,4,6,Psi,-0.4061384661,0.9138115486,214.2008403345,0.6463022219,70.3491293478,-0.9950371902,-0.099503719,407.3011749731,-2.723368324,9.4638244178,5.5421982521,407.3011749731,1,623.075,1,0,51587.6219563549,-100,7.9696103952
1,4,6,Psi,-0.7071067812,-0.7071067812,346.2831211596,1.1355648395,302.4202374181,0.1884794499,0.9820771339,663.1719764632,NaN,NaN,NaN,663.1719764632,1,607.0517241379,2,472.4054445491,51587.6219563549,-99.0842659021,20.0630726668
1,5,1,Pound,-1,0,402.4189359362,0.8047279173,263.3514761683,0.7404553141,0.6721055928,1109.1457746848,NaN,NaN,NaN,554.5728873424,2,552.4942528736,4,0,51587.6219563549,-100,1.1075133176
1,5,2,Line,-1,0,419.2016221343,0.0310163031,416.0588900625,0.9998584574,-0.0168245414,425.0629471588,NaN,NaN,NaN,0,0,549.9642857143,1,0,51587.6219563549,-100,43.2228967363
1,5,3,Psi,-1,0,399.0801924426,1.034244448,327.5667870832,0.2136968788,0.9769000174,741.999511079,4.1243863768,8.3975697113,4.0393763859,0,0,618.4166666667,2,0,51587.6219563549,-100,14.2578418552
1,5,4,Line,-1,0,378.0648092589,0.0185164021,374.0053475554,0.9999857019,0.0053475171,383.595976043,NaN,NaN,NaN,383.595976043,1,515.6666666667,1,0,51587.6219563549,-100,43.9390883079
1,5,5,Line,-1,0,290.9982817819,0.509768725,287.5134779449,0.8695244543,0.49388989,325.4395740534,NaN,NaN,NaN,0,0,498.59375,1,0,51587.6219563549,-100,15.7924035297
1,5,5,Line,1,0,375.2465855941,0.1094800587,375.2465855941,0.9940130419,-0.1092614872,375.572129905,NaN,NaN,NaN,375.572129905,1,429.1904761905,1,0,51587.6219563549,-100,38.7272546956
1,5,6,Infinity,0,1,367.0490430447,0.4209905743,26.0192236625,-0.0384331221,0.9992611746,916.4063066568,-0.5880026035,10.3972315917,2.4871059628,0,0,647.0153846154,1,0,51587.6219563549,-100,20.8790168778
1,5,7,Line,1,0,401.1284083682,0.1249734237,396.0429269663,0.9923166739,-0.1237239619,406.7083918437,NaN,NaN,NaN,0,0,551.2142857143,1,0,51587.6219563549,-100,37.8395502707
1,6,1,Line,1,0,356.1699032765,0.0308890486,356.1699032765,0.9995229713,-0.0308841368,356.6809946927,NaN,NaN,NaN,0,0,558.5333333333,1,0,51587.6219563549,-100,43.230187882
1,6,2,Pound,0,-1,434.2764096748,0.7626008107,293.9812919218,0.7483469392,0.6633075143,1181.398458234,NaN,NaN,NaN,590.699229117,2,611.2826086957,4,311.5080778979,51587.6219563549,-99.3961573221,1.3061920936
1,6,3,Psi,-1,0,410.5849485795,1.0395662086,321.6364407215,0.2020915287,0.9793666392,788.1129146503,NaN,NaN,NaN,0,0,606.5098039216,2,0,51587.6219563549,-100,14.5627562772
1,6,4,Pound,0,-1,430.675051518,0.770620914,279.780270927,0.7470147888,0.6648074197,1141.6248515132,NaN,NaN,NaN,1141.6248515132,1,593.2337662338,4,0,51587.6219563549,-100,0.8466740233
1,6,5,Infinity,-0.4472135955,0.894427191,351.8934497827,0.3783955623,36.3455636908,-0.1375683713,0.9904922732,879.992156623,0.18534795,10.2846491872,2.6237523088,0,0,677.859375,1,0,51587.6219563549,-100,23.3195312937
1,6,6,Line,-1,0,361.3654659759,0.155594828,343.8037230747,0.9889363529,-0.1483404529,379.7997637961,NaN,NaN,NaN,379.7997637961,1,557.8518518519,1,0,51587.6219563549,-100,36.0850730415
1,6,7,Infinity,-0.5144957554,0.8574929257,306.5452658255,0.4271674499,111.4001795331,-0.7989215132,0.6014352964,854.6487429841,-0.134321442,9.8403514831,2.1509003785,0,0,662.546875,1,0,51587.6219563549,-100,20.5251079754
1,6,8,Psi,-0.7071067812,0.7071067812,408.335646252,1.0951011079,323.4887942418,0.0958302128,0.9953976945,753.9394013646,2.9441970937,9.1231842331,4.1116676982,753.9394013646,1,574.1428571429,2,0,51587.6219563549,-100,17.7446716228
1,7,1,Pound,0,1,421.2991811053,0.8374519378,265.2413994836,0.7238688997,0.689937545,1140.8676878442,NaN,NaN,NaN,1140.8676878442,1,583.5875,4,209.1875156891,51587.6219563549,-99.5945005648,2.982461581
1,7,2,Psi,-0.2747211279,0.9615239476,384.2941581653,1.0803797935,313.9585959964,0.1369607348,0.9905764772,722.5152195863,2.6344941492,7.3218147727,2.8129092754,722.5152195863,1,602.2222222222,2,0,51587.6219563549,-100,16.9012024388
1,7,3,Line,-1,0,385.1051804378,0.0233723666,383.0835418026,0.9997819228,-0.0208831733,387.7190154775,NaN,NaN,NaN,0,0,522.037037037,1,26.2969436549,51587.6219563549,-99.9490247027,43.6608620366
1,7,4,Line,-0.7071067812,-0.7071067812,429.8650951171,0.0931872618,418.7278352343,0.9958736079,-0.0907510722,442.9496511585,NaN,NaN,NaN,0,0,541.1935483871,1,68.4400882144,51587.6219563549,-99.8673323452,39.6607631945
1,7,5,Psi,-0.1104315261,0.9938837347,384.5256818471,1.0419730953,309.4382006152,0.1486565004,0.9888888941,723.5926453908,5.8534230281,7.3912135742,2.6369916635,723.5926453908,1,641.6666666667,2,0,51587.6219563549,-100,14.7006607269
1,7,6,Infinity,-0.5368754922,0.8436614877,303.9950657494,0.4165543245,54.0370243444,-0.7772448707,0.6291982287,806.0764443547,-0.2774247686,9.5219596709,2.329358166,0,0,667.8392857143,1,0,51587.6219563549,-100,21.1331952682
1,7,7,Infinity,-0.5240974257,0.8516583167,308.1850093694,0.482513295,76.4852927039,-0.7452413135,0.6667948595,851.0128001979,0.5516549825,10.1517544495,2.6898034183,851.0128001979,1,640.0877192982,1,0,51587.6219563549,-100,17.3540246375
1,7,8,Pound,0.242535625,-0.9701425001,402.3742039445,0.7730964993,243.281729688,0.7193306305,0.694667866,1087.2236261032,NaN,NaN,NaN,1087.2236261032,1,601.1486486486,4,0,51587.6219563549,-100,0.7048334338
1,7,9,Psi,-1,0,372.6472863178,1.0819439725,289.3648216353,0.1520571843,0.9883716977,664.215958332,4.1719694801,8.2612974872,5.2846714406,0,0,652.8536585366,2,0,51587.6219563549,-100,16.9908232939
1,8,1,Psi,-0.3939192986,0.91914503,330.6841393233,1.0448986272,262.213653344,0.1296652541,0.9915578258,643.1385310443,2.5636907166,8.2865129966,4.4051193312,643.1385310443,1,638.7209302326,2,0,51587.6219563549,-100,14.8682813576
1,8,2,Pound,0.1240347346,0.9922778767,406.6165269637,0.7975714751,243.9385168439,0.75838782,0.6518035858,1111.2423038633,NaN,NaN,NaN,1111.2423038633,1,620.6515151515,4,0,51587.6219563549,-100,0.6974793833
1,8,3,Line,1,0,375.2132726863,0.1822372855,372.2633476452,0.9831749548,-0.182666385,381.3352806229,NaN,NaN,NaN,0,0,498.25,1,0,51587.6219563549,-100,34.5585726709
1,8,4,Pound,0,1,376.1914406256,0.7778795081,220.4109797628,0.6578619638,0.7531385241,1015.839989548,NaN,NaN,NaN,1015.839989548,1,600.59375,4,0,51587.6219563549,-100,0.4307872162
1,8,5,Pound,0,1,396.96473395,0.7479824779,261.629509039,0.7071067812,0.7071067812,1085.7070373522,-1.1071487178,6.627796705,4.3339530761,1085.7070373522,1,546.328125,4,27.2182906913,51587.6219563549,-99.947238718,2.1437608666
1,8,6,Infinity,-0.4138029443,0.9103664775,311.512439559,0.4234394062,55.1543289326,-0.3807498053,0.9246780985,804.9862492718,-0.3061876087,9.5390712909,2.3864682057,804.9862492718,1,657.7169811321,1,26.8368480659,51587.6219563549,-99.9479781253,20.7387091452
1,8,7,Psi,-0.5547001962,0.8320502943,349.54255821,1.04313374,290.5580836941,0.0619497478,0.9980792698,661.7363652454,3.2104491429,6.7742671221,2.6271134049,661.7363652454,1,601.8461538462,2,42.567248848,51587.6219563549,-99.9174855377,14.7671607697
1,8,8,Line,0.7071067812,0.7071067812,342.8148188162,0.1493226607,336.7328317821,0.9889145595,-0.1484856696,350.2069725878,NaN,NaN,NaN,0,0,502,1,0,51587.6219563549,-100,36.4444417562
1,8,9,Psi,0,1,333.8397819314,1.0709714794,276.6532125243,0.0686780386,0.9976388761,621.2273230161,2.6779450446,6.5710452571,3.4755770279,0,0,647.1052631579,2,0,51587.6219563549,-100,16.3621457485
1,8,10,Infinity,-0.5812381937,0.8137334712,283.7463656155,0.3752708229,16.1245154966,-0.4961389384,0.8682431421,720.7510654153,-0.217731739,9.2823244601,2.4741858496,720.7510654153,1,703.0416666667,1,0,51587.6219563549,-100,23.4985656734
1,9,1,Line,0.9743911957,-0.2248595067,296.2330163908,0.0912711341,289.2628562398,0.9956342261,-0.0933407087,307.871205724,NaN,NaN,NaN,0,0,489.9090909091,1,0,51587.6219563549,-100,39.7705492247
1,9,2,Pound,1,0,342.4762765507,0.8225711144,202.4104740373,0.6768424443,0.7361279139,939.2371086982,NaN,NaN,NaN,939.2371086982,1,568.45,4,-1660.422811065,51587.6219563549,-103.2186457683,2.1298532045
1,9,3,Psi,0,1,340.1132164442,1.043991719,284.0281676172,0.0140831103,0.9999008281,622.9564608822,2.6779450446,6.2229081839,3.1349309884,622.9564608822,1,628.1764705882,2,0,51587.6219563549,-100,14.8163193453
1,9,4,Psi,0,1,342.0935544555,1.0574514528,294.9237189512,0.2441309239,0.9697422812,654.3302418691,3.1415926536,7.126023721,3.2221589625,0,0,631.875,2,0,51587.6219563549,-100,15.5875052854
1,9,5,Pound,0,1,354.8534908945,0.8432178759,211.1516043036,0.629879183,0.7766931279,967.6989960351,-3.1415926536,8.3747655474,5.9554050181,967.6989960351,1,581.3230769231,4,0,51587.6219563549,-100,3.3128254991
1,9,6,Psi,-0.2631174058,0.9647638212,351.4157082431,1.0396493768,287.5691221254,0.1043227443,0.9945434958,644.1046986239,2.7331037605,6.2602158212,2.7010742122,644.1046986239,1,631.3888888889,2,0,51587.6219563549,-100,14.567521464
1,9,7,Line,0.7071067812,0.7071067812,314.4598543535,0.0540873226,288.1405906845,0.9995120761,-0.0312347524,342.1007754456,NaN,NaN,NaN,0,0,554.2272727273,1,6770.48070413,51587.6219563549,-86.8757650627,41.9010246899
1,9,8,Infinity,-1,0,272.6206155081,0.4193416476,62.1691241695,-0.1930218603,0.9811944565,687.8434520774,1.5707963268,13.3127648988,4.9280780329,0,0,723.6153846154,1,569.6072592868,51587.6219563549,-98.8958450929,20.9734934185
1,9,9,Pound,0,1,359.8277365629,0.891715134,215.4112346188,0.6081391262,0.7938304625,951.6053715227,-1.5707963268,7.5988126124,4.0985190367,951.6053715227,1,615.8245614035,4,0,51587.6219563549,-100,6.0915137061
1,9,10,Line,-1,0,315.5455593096,0.1271065599,311.5782405753,0.9917252226,-0.1283786696,319.8389237344,2.77555756156289E-17,0.4012110189,0.0255744038,0,0,561.6315789474,1,25.1736985198,51587.6219563549,-99.9512020567,37.7173305693
1,9,11,Psi,0,1,337.2951230006,1.0832805723,281.1138559374,0.088931938,0.9960377053,606.9043837999,2.7367008673,5.8243971807,2.2521320536,606.9043837999,1,633.8571428571,2,0,51587.6219563549,-100,17.0674048213
1,10,1,Psi,-0.1168412476,0.9931506043,315.1840732017,1.0603080049,256.4254277563,0.10529377,0.9944411607,607.384322374,2.4733032348,6.4355176118,2.9649596082,0,0,615.6363636364,2,0,51587.6219563549,-100,15.7511736647
1,10,2,Pound,0,1,343.8037230747,0.9319490529,193.7240305176,0.6452477768,0.7639733677,920.7829420765,1.5707963268,10.0950027003,8.4155855038,920.7829420765,1,635.0701754386,4,0,51587.6219563549,-100,8.3967474524
1,10,3,Infinity,-0.5734623444,0.8192319205,225.80744009,0.3763945582,53.2541078228,-0.8262273428,0.5633368246,570.0932036081,-0.174672199,8.993680423,3.3685223756,0,0,715.3255813953,1,0,51587.6219563549,-100,23.4341803834
1,10,4,Infinity,-0.316227766,0.9486832981,231.8124241709,0.3340282458,44.9444101085,-0.5339929914,0.845488903,576.4260579455,0.156601877,9.6988914832,2.8467920477,576.4260579455,1,711.9565217391,1,0,51587.6219563549,-100,25.8615912775
1,10,5,Psi,0.2873478856,0.9578262852,227.4313083109,0.9888912087,174.6424919657,0.2290393337,0.9734171683,395.3147955088,2.3864882501,6.6154345392,3.9544421286,0,0,662.4242424242,2,0,51587.6219563549,-100,11.6592926561
1,10,6,Psi,0,1,305.0049179931,1.1012836824,273.336788596,0.0987792391,0.9951093718,529.3426794207,NaN,NaN,NaN,529.3426794207,1,677.1951219512,2,0,51587.6219563549,-100,18.0989070481
1,10,7,Psi,0,1,227.7542535278,1.03640085,182.7840255602,0.2024246916,0.9792978322,414.2120726447,2.8966139905,6.8319364973,4.27873134,0,0,608.0882352941,2,0,51587.6219563549,-100,14.3813945888
1,10,8,Psi,-0.2747211279,0.9615239476,230.7054399012,1.048962047,192.5850461484,0.0778876673,0.9969621413,453.6876784314,2.3127435948,8.1540120768,4.3629239336,0,0,639.2820512821,2,0,51587.6219563549,-100,15.1010981625
1,10,9,Line,1,0,253.1600284405,0.1307243352,253.1600284405,0.991467735,-0.1303523317,253.3329532444,NaN,NaN,NaN,0,0,557.2777777778,1,72.9884277321,51587.6219563549,-99.8585156187,37.5100473134
1,10,10,Pound,0.242535625,0.9701425001,246.0020325119,0.8573200045,132.2006051423,0.5975766897,0.8018117609,660.1463320026,1.3258176637,9.622241171,7.8242570378,660.1463320026,1,551.5254237288,4,502.7645068859,51587.6219563549,-99.0254163929,4.12081795
1,10,11,Infinity,-0.3511234416,0.9363291776,196.824795186,0.4409242482,42.7200187266,-0.2808987533,0.959737407,495.5730283706,0.1936219929,9.9225718147,2.9012236208,495.5730283706,1,659.18,1,626.6332079775,51587.6219563549,-98.7853031712,19.7369014932
1,10,12,Pound,1,0,241.9793379609,0.7503248329,152.741611881,0.713623476,0.7005294673,655.149295963,2.55359005,12.8320984137,12.1159165762,0,0,597.701754386,4,0,51587.6219563549,-100,2.009553811
1,11,1,Pound,0,1,210.6395024681,0.8626849877,128.4133949399,0.5529018218,0.8332464074,556.5318521866,NaN,NaN,NaN,556.5318521866,1,578.4561403509,4,0,51587.6219563549,-100,4.4282088445
1,11,2,Pound,0,1,194.6175737183,0.8800053985,123.0650234632,0.625685494,0.7800754211,544.5063417415,1.5707963268,10.2611534328,8.5603634695,544.5063417415,1,595.8679245283,4,0,51587.6219563549,-100,5.4205952828
1,11,3,Pound,0,1,220.0568108467,0.9045718572,131.5902731968,0.6839411289,0.7295372041,574.3225612108,NaN,NaN,NaN,574.3225612108,1,582.4727272727,4,0,51587.6219563549,-100,6.8281496839
1,11,4,Pound,0,1,235.592869162,0.8695364039,138.5712812959,0.5123716786,0.8587637993,619.384715175,7.0685834706,11.944891978,10.7416812149,619.384715175,1,576.0740740741,4,0,51587.6219563549,-100,4.8207660765
1,11,5,Line,1,0,201.0696396774,0.1749603004,201.0696396774,0.9847334502,-0.1740690442,201.3341503926,NaN,NaN,NaN,0,0,614.1875,1,0,51587.6219563549,-100,34.9755132047
1,11,6,Psi,-0.1643989873,0.9863939238,191.2302277361,1.0205116757,165.3874239475,0.1692994505,0.9855646585,381.7401722491,NaN,NaN,NaN,0,0,663.8571428571,2,0,51587.6219563549,-100,13.4710119614
1,11,7,Infinity,-0.4856429312,0.8741572761,161.0031055601,0.3885800194,20.2484567313,-0.3457053588,0.9383431168,407.9697208822,0.341949827,9.9093140847,3.3549291935,0,0,701.8888888889,1,-1152.3728597491,51587.6219563549,-102.2338165941,22.7360048853
1,11,8,Pound,0,1,170.4230031422,0.9437256642,92.1954445729,0.6507913735,0.7592566024,450.9599358839,-1.5707963268,9.3809283149,6.5899869327,0,0,554.1176470588,4,57.1866457745,51587.6219563549,-99.8891465751,9.0714975768
1,11,9,Pound,-0.242535625,0.9701425001,165.1938255505,0.8582304821,76.9415362467,0.4678877204,0.8837879163,416.7627231959,1.8157749899,9.4050822324,7.0550505903,416.7627231959,1,593.0612244898,4,1151.5295929013,51587.6219563549,-97.7678180361,4.1729844738
1,11,10,Psi,0,1,187.4886663241,0.9827937232,138.3220878963,0.2747211279,0.9615239476,336.3221022272,6.2831853072,6.6625638035,4.1727664655,0,0,633.40625,2,27.5539782434,51587.6219563549,-99.9465880046,11.3099324713
1,11,11,Pound,0,1,183.2511937205,0.8201332218,113.2298547204,0.6182115147,0.786011783,509.2147079967,NaN,NaN,NaN,509.2147079967,1,587.8703703704,4,0,51587.6219563549,-100,1.9901722476
1,11,12,Infinity,-1,0,161.9012044427,0.4746968831,30.0665927567,-0.0665190105,0.9977851579,383.3467536225,NaN,NaN,NaN,0,0,698.25,1,1183.2570692892,51587.6219563549,-97.7063159254,17.8018720504
1,11,13,Psi,0,1,153.9512909982,1.0693759948,127.7693233918,0.1095724672,0.9939788098,272.1428539199,6.2831853072,6.5561565688,4.1408810067,0,0,683.2857142857,2,0,51587.6219563549,-100,16.2707312146
1,12,1,Psi,-0.7071067812,0.7071067812,201.1889659002,1.0158850875,173.7872262279,0.1783790482,0.9839618464,375.2570740665,3.6052402626,6.7668759524,2.9548271169,0,0,663.40625,2,0,51587.6219563549,-100,13.205927984
1,12,2,Pound,0,1,195.601635985,0.9232052613,121.7579566189,0.5584850624,0.829514578,542.8821672155,1.8157749899,9.8855455068,6.3865564595,542.8821672155,1,619.9591836735,4,0,51587.6219563549,-100,7.8957650968
1,12,3,Psi,-0.1961161351,0.9805806757,212.3487697162,1.048145554,168.8608894919,0.1480508605,0.9889797484,403.4091472988,2.8753406044,6.3073819339,2.6993405205,0,0,679.5151515152,2,0,51587.6219563549,-100,15.0543165596
1,12,4,Psi,-0.1643989873,0.9863939238,213.8059868198,1.1259749452,193.0647559758,0.0258980464,0.9996645893,408.1173062863,1.7359450042,7.9725182792,4.6534425321,0,0,683.9117647059,2,0,51587.6219563549,-100,19.5136121974
1,12,5,Infinity,0,1,213.9649504008,0.6827699668,84.8528137424,-0.1414213562,0.9899494937,585.2675860094,0.3217505544,11.5275909999,3.2454180396,585.2675860094,1,737.4032258065,1,0,51587.6219563549,-100,5.8801625241
1,12,6,Infinity,-0.474099823,0.8804710999,150.2664300501,0.4695999197,47.4341649025,-0.5692099788,0.8221921916,401.4623017767,NaN,NaN,NaN,0,0,722.880952381,1,0,51587.6219563549,-100,18.0939065415
1,12,7,Pound,0,1,179.7442627735,0.9673628494,111.2519662748,0.5752707313,0.8179630711,464.5506021034,1.8925468812,9.0849847313,6.6270401882,464.5506021034,1,612.2857142857,4,38.5508343247,51587.6219563549,-99.9252711545,10.4258085284
1,12,8,Line,1,0,169.3074127143,0.1243549945,169.3074127143,0.9922778767,-0.1240347346,169.538307372,2.77555756156289E-17,0.427992719,0.0391712018,0,0,595.5833333333,1,392.7804985632,51587.6219563549,-99.2386148389,37.8749836538
1,12,9,Psi,0.242535625,0.9701425001,148.6909546677,0.9622742156,109.8954048175,0.2638872849,0.9645535241,250.7236572555,2.6516353273,5.6381782984,2.9226549691,0,0,642.5185185185,2,0,51587.6219563549,-100,10.1342512881
1,12,10,Infinity,-0.6585046079,0.7525766947,161.3071604114,0.3021452235,18,0,1,386.3711227789,0.576932945,9.534159427,4.6533658752,0,0,661.487804878,1,25.2210626138,51587.6219563549,-99.9511102438,27.6883538934
1,12,11,Infinity,0,1,151.2117720285,0.4370266804,39.2173431023,-0.331485995,0.9434601397,402.4965284608,0.1243549945,10.3589165279,3.9341378094,402.4965284608,1,698.8409090909,1,27.3991065459,51587.6219563549,-99.9468882156,19.9602156785
1,12,12,Line,1,0,153.7302832886,0.1501765342,153.7302832886,0.9887446816,-0.1496126821,154.1828035898,0.3805063771,0.5377952682,0.0616168448,0,0,616.9090909091,1,0,51587.6219563549,-100,36.3955184084
1,12,13,Psi,0.7071067812,-0.7071067812,184.3176605754,1.1338414056,152.05262247,0.0263066821,0.9996539194,326.4886530695,NaN,NaN,NaN,0,0,626,2,0,51587.6219563549,-100,19.9643271781
1,12,14,Infinity,-0.5812381937,0.8137334712,154.3243337909,0.3299470921,12.0830459736,-0.9103664775,0.4138029443,365.7585651799,-0.2758058986,8.9141410956,5.0370932053,0,0,683.8421052632,1,0,51587.6219563549,-100,26.0954241601
1,13,1,Line,0.894427191,0.4472135955,185.6906028856,0.086271812,184.6104005737,0.9966935743,-0.0812521936,187.6776464346,NaN,NaN,NaN,0,0,594,1,0,51587.6219563549,-100,40.0569892815
1,13,2,Infinity,0,1,157.0795976567,0.4266274931,44.5533388199,-0.1571150487,0.9875803063,396.103697085,8.60422844084496E-16,10.3764368368,4.62437235,0,0,708.6279069767,1,0,51587.6219563549,-100,20.5560452211
1,13,3,Psi,0.1414213562,0.9899494937,182.7812900709,0.9918981758,149.9666629621,0.1133585269,0.9935541477,344.1238933518,5.8195376982,6.666145091,3.3590546144,344.1238933518,1,706.7741935484,2,0,51587.6219563549,-100,11.8315791801
1,13,4,Psi,-0.3511234416,0.9363291776,172.4673882217,0.6991925897,85.1469318296,0.6459422415,0.7633862854,297.5039674319,-3.2464695923,7.7908091972,2.9817020049,0,0,689.1315789474,1,0,51587.6219563549,-100,4.9392155434
1,13,4,Psi,0,1,180.7014111732,1.1244737169,141.2869420718,0.0637001542,0.9979690829,287.6241998445,2.9441970937,6.0799885796,3.208705501,287.6241998445,1,683.0357142857,2,-241.0012833515,51587.6219563549,-100.4671688173,19.4275981518
1,13,5,Pound,0,1,173.6231551378,0.9780014277,107.6475731264,0.5759535324,0.8174824331,454.1714953607,NaN,NaN,NaN,0,0,669.18,4,0,51587.6219563549,-100,11.035354165
1,13,6,Infinity,-0.316227766,0.9486832981,163.4778272427,0.408907829,17.1172427686,0.1168412476,0.9931506043,387.0012685441,0.0434508954,9.5857405016,4.2794202703,387.0012685441,1,706.9285714286,1,0,51587.6219563549,-100,21.5713071884
1,13,7,Infinity,-0.5144957554,0.8574929257,154.3048929879,0.4491558699,11.401754251,-0.6139406135,0.7893522174,371.6232927992,0.7378150601,9.47654514,4.9190781445,0,0,677.9743589744,1,0,51587.6219563549,-100,19.2652643112
1,13,8,Pound,0,1,186.3169342813,0.8918642943,119.4738465104,0.6277524512,0.7784130395,500.4051845832,NaN,NaN,NaN,500.4051845832,1,639.2448979592,4,89.0537798392,51587.6219563549,-99.827373745,6.1000599618
1,13,9,Psi,-0.1104315261,0.9938837347,184.0108692442,0.9164260808,147.800541271,0.155615127,0.9878177627,301.1856487345,6.3938425284,6.5824489303,4.0445986865,0,0,703.12,2,704.5999809758,51587.6219563549,-98.634168519,7.5073466656
1,13,10,Infinity,-0.7893522174,0.6139406135,176.9773996871,0.3700135828,4,1,0,409.8944479654,0.6647744948,9.2579288775,3.5682849791,0,0,696.7,1,0,51587.6219563549,-100,23.799783343
1,13,11,Infinity,0,1,189.7472002428,1.003258702,163.5726138447,0.2078587558,0.9781588509,359.9883379408,3.1415926536,5.8521187371,2.6622912642,0,0,702.21875,2,0,51587.6219563549,-100,12.4824893844
