Timestamp_Unix, Timestamp_Hour, Timestamp_Minute, Timestamp_Second, Timestamp_Millisecond, Current_Internal_ADC_A13_Raw, Current_Internal_ADC_A13_Cal, Current_GSR_Raw, Current_GSR_Calculated
1450108597, 15, 56, 37, 12, 24326, 17821.2454212454, 2309, 16.3574562192684
1450108597, 15, 56, 37, 387, 48902, 35825.641025641, 5381, 43.5938794193295
1450108597, 15, 56, 37, 465, 32262, 23635.1648351648, 7429, 10.0675127404374
1450108597, 15, 56, 37, 809, 51730, 37897.4358974359, 52999, 688.675543327126
1450108597, 15, 56, 37, 871, 51975, 38076.9230769231, 62980, 2496.67941637622
1450108598, 15, 56, 38, 684, 42250, 30952.380952381, 30472, 161.274715350127
1450108600, 15, 56, 40, 684, 10502, 7693.77289377289, 34565, 595.521676989042
1450108600, 15, 56, 40, 731, 1343, 983.882783882784, 2575, 14.07340689034
1450108600, 15, 56, 40, 840, 2211, 1619.78021978022, 34705, 529.32458183358
1450108601, 15, 56, 41, 429, 1377, 1008.79120879121, 2588, 13.978018168628
1450108604, 15, 56, 44, 862, 49414, 36200.7326007326, 7429, 10.0675127404374
1450108605, 15, 56, 45, 112, 53765, 39388.2783882784, 5637, 30.7807854025203
1450108613, 15, 56, 53, 846, 14085, 10318.6813186813, 34566, 594.990182661986
1450108613, 15, 56, 53, 909, 41478, 30386.8131868132, 4613, -175.21112941094
1450108615, 15, 56, 55, 627, 21528, 15771.4285714286, 2313, 16.3176325073348
1450108615, 15, 56, 55, 643, 31187, 22847.619047619, 21528, 467.333395644453
1450108615, 15, 56, 55, 721, 2206, 1616.11721611722, 34892, 460.893211043001
1450108616, 15, 56, 56, 237, 44947, 32928.2051282051, 15642, 9.98874268699176
1450108616, 15, 56, 56, 252, 6867, 5030.76923076923, 2360, 15.8638249268281
1450108616, 15, 56, 56, 471, 1457, 1067.39926739927, 2561, 14.1775999591685
1450108616, 15, 56, 56, 487, 6918, 5068.13186813187, 2381, 15.6691183613863
1450108616, 15, 56, 56, 502, 58035, 42516.4835164835, 19483, 75.6704400992796
1450108677, 15, 57, 57, 66, 48134, 35263.0036630037, 1541, 30.7807854025203
1450108677, 15, 57, 57, 97, 14962, 10961.1721611722, 2365, 15.8170286130048
1450108698, 15, 58, 18, 144, 42502, 31136.9963369963, 5381, 43.5938794193295
1450108698, 15, 58, 18, 238, 18099, 13259.3406593407, 15172, 12.109220323631
1450108698, 15, 58, 18, 347, 17556, 12861.5384615385, 2369, 15.779789876318
1450108699, 15, 58, 19, 35, 1468, 1075.45787545788, 2573, 14.0881977532142
1450108699, 15, 58, 19, 707, 1468, 1075.45787545788, 2578, 14.0512787366214
1450108702, 15, 58, 22, 926, 45299, 33186.0805860806, 13894, 28.6432002474772
1450108703, 15, 58, 23, 629, 2211, 1619.78021978022, 34951, 442.830573022761
1450108704, 15, 58, 24, 222, 43786, 32077.6556776557, 32008, 68.9893066574681
1450108704, 15, 58, 24, 769, 2217, 1624.17582417582, 34920, 452.14088710042
1450108716, 15, 58, 36, 723, 18839, 13801.4652014652, 2393, 15.5599884233686
1450108717, 15, 58, 37, 332, 1451, 1063.00366300366, 2590, 13.9634576313787
1450108717, 15, 58, 37, 551, 34566, 25323.0769230769, 3333, 10.0675127404374
