Timestamp_Unix, Timestamp_Hour, Timestamp_Minute, Timestamp_Second, Timestamp_Millisecond, Current_Internal_ADC_A13_Raw, Current_Internal_ADC_A13_Cal, Current_GSR_Raw, Current_GSR_Calculated
1450118402, 18, 40, 2, 570, 58633, 42954.5787545788, 15369, 11.1197845430547
1450118402, 18, 40, 2, 835, 46601, 34139.9267399267, 15625, 10.0524132828568
1450118402, 18, 40, 2, 898, 40713, 29826.3736263736, 15881, 9.17200630300273
1450118404, 18, 40, 4, 130, 55305, 40516.4835164835, 16137, 8.43339557179265
1450118404, 18, 40, 4, 146, 57097, 41829.304029304, 15881, 9.17200630300273
1450118421, 18, 40, 21, 899, 3593, 2632.23443223443, 60936, 748.596232345107
1450118421, 18, 40, 21, 914, 32773, 24009.5238095238, 3849, 8.43339557179265
1450118422, 18, 40, 22, 352, 46597, 34136.9963369963, 5897, 23.7046589136629
1450118431, 18, 40, 31, 830, 9737, 7133.33333333333, 64264, 1014.42594852884
1450118432, 18, 40, 32, 690, 11273, 8258.60805860806, 58376, 5917.6639903045
1450118432, 18, 40, 32, 815, 10249, 7508.42490842491, 55560, 1329.063318703
1450118433, 18, 40, 33, 406, 11017, 8071.06227106227, 58120, 19120.1664219285
1450118433, 18, 40, 33, 594, 12041, 8821.24542124542, 61448, -3358.48164388273
1450118433, 18, 40, 33, 828, 12041, 8821.24542124542, 64008, 1150.6229933135
1450118434, 18, 40, 34, 210, 10761, 7883.51648351648, 58120, 19120.1664219285
1450118434, 18, 40, 34, 555, 31241, 22887.1794871795, 23817, 68.9636147968332
1450118436, 18, 40, 36, 549, 9737, 7133.33333333333, 520, -178.715038870521
1450118436, 18, 40, 36, 643, 9225, 6758.24175824176, 55560, 1329.063318703
1450118436, 18, 40, 36, 987, 7689, 5632.96703296703, 65288, 688.459437071503
1450118437, 18, 40, 37, 778, 9225, 6758.24175824176, 61960, -15531.8091451292
1450118438, 18, 40, 38, 278, 11273, 8258.60805860806, 62216, 19120.1664219285
1450118438, 18, 40, 38, 725, 55561, 40704.0293040293, 23561, 76.2311327946333
1450118439, 18, 40, 39, 148, 62217, 45580.2197802198, 23561, 76.2311327946333
1450118439, 18, 40, 39, 601, 14857, 10884.2490842491, 60936, 748.596232345107
1450118439, 18, 40, 39, 804, 8201, 6008.05860805861, 62216, 19120.1664219285
1450118440, 18, 40, 40, 804, 58633, 42954.5787545788, 23561, 76.2311327946333
1450118441, 18, 40, 41, 281, 41225, 30201.4652014652, 23305, 85.2108115477692
1450118441, 18, 40, 41, 875, 2380, 1743.58974358974, 2122, 18.4641177567574
1450118442, 18, 40, 42, 500, 56585, 41454.2124542125, 59911, 1151.22675874639
1450118442, 18, 40, 42, 891, 53139, 38929.6703296703, 8527, -80.0256081946223
1450118443, 18, 40, 43, 195, 55305, 40516.4835164835, 63239, 1928.32716461473
1450118443, 18, 40, 43, 211, 2391, 1751.64835164835, 2007, 20.0522963889825
1450118443, 18, 40, 43, 289, 55049, 40328.9377289377, 60935, 748.85174817194
1450118443, 18, 40, 43, 633, 2496, 1828.57142857143, 50522, 3095.53438210038
1450118444, 18, 40, 44, 867, 45779, 33537.7289377289, 8529, -80.506223131048
1450118444, 18, 40, 44, 867, 21248, 15566.3003663004, 20915, -854.408749145591
1450118445, 18, 40, 45, 843, 13491, 9883.51648351648, 6226, 18.3629435798559
1450118445, 18, 40, 45, 843, 4864, 3563.36996336996, 21045, -2134.92741246798
1450118643, 18, 44, 3, 170, 36613, 26822.7106227106, 56073, 1013.95711975341
1450118643, 18, 44, 3, 576, 38661, 28323.0769230769, 47369, 407.63084950269
1450118643, 18, 44, 3, 576, 1367, 1001.4652014652, 2458, 14.9943246481207
1450118645, 18, 44, 5, 303, 37893, 27760.4395604396, 1801, 23.7046589136629
1450118645, 18, 44, 5, 381, 38917, 28510.6227106227, 1289, 43.3121681205118
1450118645, 18, 44, 5, 412, 38917, 28510.6227106227, 1289, 43.3121681205118
1450118645, 18, 44, 5, 412, 1348, 987.545787545787, 2456, 15.011115731199
1450118645, 18, 44, 5, 569, 1348, 987.545787545787, 2451, 15.0532584283194
1450118646, 18, 44, 6, 342, 39685, 29073.2600732601, 4361, -66.1944793804197
1450118646, 18, 44, 6, 404, 38405, 28135.5311355311, 3849, 8.43339557179265
1450118646, 18, 44, 6, 451, 40453, 29635.8974358974, 4617, -179.914360764276
1450118655, 18, 44, 15, 156, 2452, 1796.336996337, 2002, 20.127568529339
1450118655, 18, 44, 15, 390, 1348, 987.545787545787, 2465, 14.935850522008
1450118656, 18, 44, 16, 168, 39173, 28698.1684981685, 44553, 228.665508094759
1450118656, 18, 44, 16, 168, 1351, 989.74358974359, 2465, 14.935850522008
1450118656, 18, 44, 16, 511, 41733, 30573.6263736264, 45577, -4258.94378194208
1450118656, 18, 44, 16, 621, 41221, 30198.5347985348, 43529, 352.460172000564
1450118656, 18, 44, 16, 949, 1359, 995.604395604396, 2466, 14.9275342848144
1450118657, 18, 44, 17, 402, 53513, 39203.663003663, 57353, -3363.63067604268
1450118657, 18, 44, 17, 912, 53715, 39351.6483516483, 24251, 59.3683210638803
1450118657, 18, 44, 17, 912, 13056, 9564.83516483516, 48082, 283.873165469668
1450118846, 18, 47, 26, 53, 2575, 1886.44688644689, 1929, 21.294628217086
1450118846, 18, 47, 26, 131, 1434, 1050.54945054945, 2581, 14.02922005954
1450118846, 18, 47, 26, 162, 1438, 1053.47985347985, 2579, 14.0439181408099
1450118846, 18, 47, 26, 209, 1541, 1128.93772893773, 35082, 407.381757444902
1450118846, 18, 47, 26, 256, 4101, 3004.3956043956, 36362, 228.587103115642
1450118846, 18, 47, 26, 396, 1434, 1050.54945054945, 2575, 14.07340689034
1450118846, 18, 47, 26, 412, 6702, 4909.89010989011, 1431, 35.2301231645106
1450118846, 18, 47, 26, 521, 1435, 1051.28205128205, 2569, 14.1178729447906
1450118847, 18, 47, 27, 216, 2562, 1876.92307692308, 1940, 21.1101846085644
1450118847, 18, 47, 27, 591, 2570, 1882.78388278388, 1937, 21.1601697892024
1450118847, 18, 47, 27, 607, 2309, 1691.57509157509, 37642, 6635.700066357
1450118847, 18, 47, 27, 607, 1435, 1051.28205128205, 2569, 14.1178729447906
1450118848, 18, 47, 28, 685, 1541, 1128.93772893773, 40970, -998.701687805852
1450118848, 18, 47, 28, 685, 1428, 1046.15384615385, 2567, 14.1327574705756
1450118848, 18, 47, 28, 771, 2053, 1504.0293040293, 40458, 228.587103115642
1450118849, 18, 47, 29, 53, 2569, 1882.05128205128, 1953, 20.8962833870368
1450118849, 18, 47, 29, 287, 261, 191.208791208791, 43274, 407.381757444902
1450118849, 18, 47, 29, 287, 1425, 1043.95604395604, 2560, 14.1851013880122
1450118849, 18, 47, 29, 412, 7158, 5243.95604395604, 1432, 35.1838885937352
1450118851, 18, 47, 31, 125, 2574, 1885.71428571429, 1951, 20.9289086829856
1450118851, 18, 47, 31, 172, 1432, 1049.08424908425, 2566, 14.1402115092838
1450118851, 18, 47, 31, 219, 7389, 5413.18681318681, 1436, 35.0001575007088
1450118856, 18, 47, 36, 371, 2570, 1882.78388278388, 1946, 21.0109193747991
1450118860, 18, 47, 40, 90, 2575, 1886.44688644689, 1954, 20.8800088531238
1450118860, 18, 47, 40, 403, 2570, 1882.78388278388, 1971, 20.6071696464634
1450118860, 18, 47, 40, 465, 1427, 1045.42124542125, 2568, 14.1253112865475
1450118860, 18, 47, 40, 793, 20979, 15369.2307692308, 38174, 1054.07399599452
1450118861, 18, 47, 41, 379, 20531, 15041.0256410256, 38943, 475.692132052136
1450118861, 18, 47, 41, 816, 58131, 42586.8131868132, 38687, 582.004423233617
1450118861, 18, 47, 41, 816, 1427, 1045.42124542125, 2566, 14.1402115092838
1450118861, 18, 47, 41, 816, 36640, 26842.4908424908, 773, 260.321757692508
1450118862, 18, 47, 42, 113, 2580, 1890.10989010989, 1972, 20.5913421642736
1450118863, 18, 47, 43, 606, 11379, 8336.26373626374, 37410, -5068.42372022301
1450118864, 18, 47, 44, 434, 21267, 15580.2197802198, 39202, 401.493556028426
1450118864, 18, 47, 44, 449, 25747, 18862.2710622711, 2577, 14.0586470520423
1450118864, 18, 47, 44, 911, 39, 28.5714285714286, 12787, -156.769298300621
1450118865, 18, 47, 45, 4, 9117, 6679.12087912088, 1439, 34.8636135438166
1450118865, 18, 47, 45, 49, 5893, 4317.21611721612, 53258, -3368.79552084948
1450118865, 18, 47, 45, 49, 1435, 1051.28205128205, 2580, 14.0365652524827
1450118865, 18, 47, 45, 64, 4869, 3567.03296703297, 52746, 748.085723442283
1450118865, 18, 47, 45, 127, 1436, 1052.01465201465, 2580, 14.0365652524827
1450118865, 18, 47, 45, 182, 1434, 1050.54945054945, 2582, 14.0218825499074
1450118865, 18, 47, 45, 298, 5125, 3754.57875457875, 53514, -5550.70793729032
1450118865, 18, 47, 45, 298, 1436, 1052.01465201465, 2582, 14.0218825499074
1450118865, 18, 47, 45, 408, 9194, 6735.53113553114, 1437, 34.9545241640626
1450118866, 18, 47, 46, 2, 6149, 4504.7619047619, 54282, 5885.9121868989
1450118876, 18, 47, 56, 473, 2584, 1893.04029304029, 2006, 20.0673057434636
1450118876, 18, 47, 56, 505, 6917, 5067.39926739927, 54282, 5885.9121868989
1450118876, 18, 47, 56, 965, 2582, 1891.57509157509, 2003, 20.1124689262355
1450118878, 18, 47, 58, 168, 2582, 1891.57509157509, 2010, 20.0074027390134
1450118879, 18, 47, 59, 82, 2582, 1891.57509157509, 2010, 20.0074027390134
1450118879, 18, 47, 59, 801, 6405, 4692.30769230769, 54282, 5885.9121868989
1450118879, 18, 47, 59, 801, 1448, 1060.80586080586, 2584, 14.0072305324008
1450118882, 18, 48, 2, 593, 2571, 1883.51648351648, 1998, 20.1881943477093
1450118882, 18, 48, 2, 843, 2523, 1848.35164835165, 50716, 2430.30374908378
1450118883, 18, 48, 3, 195, 2590, 1897.4358974359, 2007, 20.0522963889825
1450118884, 18, 48, 4, 523, 5637, 4129.67032967033, 56586, 819.631552667393
1450118884, 18, 48, 4, 523, 1438, 1053.47985347985, 2583, 14.0145527115357
1450118885, 18, 48, 5, 358, 2608, 1910.62271062271, 2012, 19.9775851494623
1450118885, 18, 48, 5, 530, 2610, 1912.08791208791, 1991, 20.2951729960546
1450118885, 18, 48, 5, 874, 5637, 4129.67032967033, 62986, 2479.74789890961
1450118885, 18, 48, 5, 890, 1431, 1048.35164835165, 2581, 14.02922005954
1450118919, 18, 48, 39, 505, 2583, 1892.30769230769, 2055, 19.3573364305072
1450118919, 18, 48, 39, 942, 5637, 4129.67032967033, 1802, 23.6837181542805
1450118919, 18, 48, 39, 942, 1439, 1054.21245421245, 2582, 14.0218825499074
1450118920, 18, 48, 40, 598, 2581, 1890.84249084249, 2052, 19.3993571053055
1450118921, 18, 48, 41, 200, 2584, 1893.04029304029, 2054, 19.3713230807377
1450118921, 18, 48, 41, 591, 1458, 1068.13186813187, 2595, 13.9271886576976
1450118921, 18, 48, 41, 653, 43839, 32116.4835164835, 8965, 260.321757692508
1450118922, 18, 48, 42, 59, 1441, 1055.67765567766, 2593, 13.9416736142673
1450118948, 18, 49, 8, 298, 2568, 1881.31868131868, 2063, 19.2461661637002
1450118948, 18, 49, 8, 692, 6149, 4504.7619047619, 3082, 11.1151743248365
