Set,Seq,Shape,ShapeName,startCos,startSin,DiagLen,DiagAngle,EndDist,EndCos,EndSin,PathLen,TotalRotSum,AbsRotSum,RotSquaredSum,AvgSpeed,TotalTime,AvgPressure,StrokeCount,Average Gsr Per Shape, Average Gsr Before Shapes,percent change from before shapes,Aspect (Absolute value of 45 degrees minus bounding box angle)
1,6,3,Psi,-0.7071067812,0.7071067812,378.0383578422,0.9754570977,305.8054937374,0.3073849291,0.9515852591,798.2306346743,NaN,NaN,NaN,798.2306346743,1,509.8970588235,2,0,10465.7205552772,-100,10.8895747943
1,6,4,Pound,0.316227766,0.9486832981,369.5416079415,0.863931133,232.0861908861,0.6807815639,0.7324864928,995.1200260217,NaN,NaN,NaN,497.5600130109,2,516.6041666667,4,0,10465.7205552772,-100,4.4996077109
1,6,5,Infinity,-0.9486832981,-0.316227766,381.2886046029,0.5246763116,12.2065556157,-0.8192319205,-0.5734623444,1328.9564109972,NaN,NaN,NaN,442.9854703324,3,559.5786163522,2,0,10465.7205552772,-100,14.9382617348
1,6,6,Line,-1,0,330.2756424564,0.087918666,310.357857964,0.9956248636,0.0934405212,351.4511131935,NaN,NaN,NaN,0,0,572.48,1,0,10465.7205552772,-100,39.9626314978
1,6,7,Infinity,-0.8574929257,-0.5144957554,344.8840384825,0.5389277063,11.401754251,-0.9647638212,0.2631174058,878.4298028851,-0.5667292175,14.9520945661,5.6972684711,878.4298028851,1,564.4623655914,1,0,10465.7205552772,-100,14.1217169663
1,6,8,Psi,-0.3713906764,0.9284766909,319.6810910892,0.9498195682,266.5951987565,0.32633746,0.9452533323,725.8408455173,NaN,NaN,NaN,725.8408455173,1,522.0724637681,2,0,10465.7205552772,-100,9.4206525568
1,7,1,Pound,-1,0,369.4008662686,0.9294608887,225.0555486985,0.6176252965,0.7864724999,989.2831459092,NaN,NaN,NaN,989.2831459092,1,520.4591836735,4,0,10465.7205552772,-100,8.254186145
1,7,2,Psi,-1,0,356.1797299117,1.0014831357,293.1637767529,0.3274620114,0.9448643453,710.576909448,NaN,NaN,NaN,710.576909448,1,490.8026315789,2,0,10465.7205552772,-100,12.3807569291
1,7,3,Line,-0.4472135955,-0.894427191,324.6166970444,0.0616501706,323.2228333519,0.9993105891,-0.03712609,331.3354789282,-3.1415926536,3.4974276617,1.5095886495,0,0,419.5,1,0,10465.7205552772,-100,41.4677054184
1,7,4,Line,-1,0,318.0440221101,0.1134349918,308.2742285693,0.9991104395,-0.0421702458,333.9592179169,NaN,NaN,NaN,333.9592179169,1,524.2692307692,1,0,10465.7205552772,-100,38.5006537208
1,7,5,Psi,-0.6,-0.8,403.7449690089,1.043969872,317.9701243828,0.2484510146,0.9686444618,899.3734955238,NaN,NaN,NaN,0,0,527.6470588235,2,0,10465.7205552772,-100,14.8150676044
1,7,6,Infinity,-0.4472135955,-0.894427191,363.5945544147,0.4710275488,23.7065391823,-0.4640069947,-0.8858315353,916.0083442964,NaN,NaN,NaN,0,0,574.7876106195,1,0,10465.7205552772,-100,18.0121094194
1,7,7,Infinity,-0.7071067812,-0.7071067812,369.8499695823,0.4684843307,18.3575597507,-0.8715755371,-0.4902612396,1063.2674535163,NaN,NaN,NaN,1063.2674535163,1,581.9147286822,1,0,10465.7205552772,-100,18.1578250829
1,7,8,Pound,1,0,379.0052770081,0.9220182221,209.3442141546,0.7642914835,0.6448709392,980.5364576672,NaN,NaN,NaN,980.5364576672,1,458.5,4,0,10465.7205552772,-100,7.8277527605
1,7,9,Psi,-0.9486832981,0.316227766,389.8679263546,1.0141002174,314.8205838251,0.2350545161,0.9719821883,796.8206479907,NaN,NaN,NaN,0,0,502.7272727273,2,0,10465.7205552772,-100,13.1036624603
1,8,1,Psi,-0.242535625,0.9701425001,455.1790856355,1.0205806064,386.9431482789,0.3463041033,0.9381223097,919.6940794275,NaN,NaN,NaN,919.6940794275,1,565.7671232877,2,0,10465.7205552772,-100,13.4749613996
1,8,2,Pound,0,1,362.8401852056,0.9636829003,210.7937380474,0.6878762213,0.7258280128,945.1785346356,NaN,NaN,NaN,472.5892673178,2,487.1020408163,4,0,10465.7205552772,-100,10.2149629761
1,8,3,Line,-0.9863939238,0.1643989873,343.9534852273,0.1517651553,329.9469654354,0.9910683663,-0.1333547649,369.3041870723,NaN,NaN,NaN,0,0,453,1,0,10465.7205552772,-100,36.3044971242
1,8,4,Pound,-0.7071067812,-0.7071067812,378.6000528262,0.92782348,197.7397279254,0.8597159599,0.5107724232,942.8391850961,NaN,NaN,NaN,942.8391850961,1,517.9183673469,4,0,10465.7205552772,-100,8.1603695371
1,8,5,Pound,-1,0,379.4153397004,0.9842557105,193.0414463269,0.7096921548,0.70451192,942.2403649337,NaN,NaN,NaN,471.1201824668,2,495.4210526316,4,0,10465.7205552772,-100,11.3936981733
1,8,6,Infinity,-0.9701425001,-0.242535625,255.4721119809,0.4934111463,17.0293863659,-0.9982743732,0.058722022,706.5953274671,NaN,NaN,NaN,706.5953274671,1,529.6875,1,0,10465.7205552772,-100,16.7296237523
1,8,7,Psi,-0.8320502943,0.5547001962,363.6701802458,1.0530144682,281.5137652052,0.2948346058,0.9555483008,771.8250103373,10.407571684,12.4130525019,7.5127546613,771.8250103373,1,544.4411764706,2,0,10465.7205552772,-100,15.3332847941
1,8,8,Line,-0.9863939238,0.1643989873,312.7059321471,0.0672063258,299.4277876217,0.9985713162,-0.0534352544,335.8380171716,NaN,NaN,NaN,0,0,422.2068965517,1,0,10465.7205552772,-100,41.1493611751
1,8,9,Psi,-0.1643989873,0.9863939238,389.4778555964,1.0255331832,339.2815939599,0.2770559962,0.960853774,902.1043952059,NaN,NaN,NaN,902.1043952059,1,461.7164179104,2,0,10465.7205552772,-100,13.758723148
1,8,10,Infinity,-0.9486832981,-0.316227766,328.2986445296,0.6861581435,26.5706605112,-0.9408874119,-0.3387194683,934.9236285207,NaN,NaN,NaN,934.9236285207,1,505.7735849057,1,0,10465.7205552772,-100,5.6860342989
1,9,1,Line,0,1,341.2872690271,0.0410326743,341.247710615,0.9992741032,-0.0380954937,343.0020358093,1.7681918866,2.3232403314,2.5700606075,0,0,483.5714285714,1,0,10465.7205552772,-100,42.6490009405
1,9,2,Pound,0,-1,317.5358247505,0.8812999381,186.6574402482,0.8303981871,0.5571703965,820.827387243,NaN,NaN,NaN,820.827387243,1,473.4301075269,4,0,10465.7205552772,-100,5.4947669383
1,9,3,Psi,-0.9486832981,0.316227766,374.8973192756,1.0331215589,305.5290493554,0.3338471422,0.9426272252,860.3446118499,NaN,NaN,NaN,860.3446118499,1,498.0491803279,2,0,10465.7205552772,-100,14.1935050489
1,9,4,Psi,-0.1961161351,0.9805806757,314.925387989,1.0488932286,282.561497731,0.2831242071,0.9590832515,670.9092461639,1.7681918866,11.2867102971,7.5100606051,670.9092461639,1,458.3965517241,2,0,10465.7205552772,-100,15.0971551586
1,9,5,Pound,0.7071067812,0.7071067812,338.4213350248,0.9385240605,225.0199991112,0.6799395636,0.7332681568,864.3713537024,NaN,NaN,NaN,432.1856768512,2,426.6404494382,4,0,10465.7205552772,-100,8.7734676381
1,9,6,Psi,-0.090535746,0.9958932065,347.0518693222,1.0051720812,252.8102054902,0.3480872136,0.9374621548,757.6350462781,9.3502891706,10.4847317868,7.0406470514,757.6350462781,1,460.2333333333,2,0,10465.7205552772,-100,12.5921179371
1,9,7,Line,-0.9486832981,-0.316227766,305.7858727934,0.1081292381,299.3760177436,0.9987439951,-0.0501042138,321.5907762082,-2.0344439358,5.2919460068,4.6824435669,0,0,438.64,1,0,10465.7205552772,-100,38.8046510149
1,9,8,Infinity,-0.7071067812,0.7071067812,293.6153946918,0.5322421125,77.7946013551,0.6941355706,0.7198442954,707.9260206342,1.83186799063151E-15,14.0534060925,5.2130140405,0,0,441.2533333333,2,0,10465.7205552772,-100,14.5047732746
1,9,9,Pound,1,0,287.8367592925,0.9432771789,178.2133552796,0.6957952158,0.7182402228,765.590308942,NaN,NaN,NaN,765.590308942,1,466.2328767123,4,-79.225148191,10465.7205552772,-100.7569965945,9.045801262
1,9,10,Line,1,0,302.0016556246,0.3165150001,302.0016556246,0.950325916,-0.3112565718,304.0486384012,-1.2490009027033E-16,1.1541905932,0.1500206864,0,0,494.35,1,0,10465.7205552772,-100,26.8650263417
1,9,11,Psi,-0.242535625,0.9701425001,368.078795912,1.1180838834,316.9668752409,0.3407296107,0.9401613332,755.5290539076,9.6697566239,9.8323708868,5.8131069732,755.5290539076,1,517.1132075472,2,0,10465.7205552772,-100,19.0614876604
2,1,1,Square,-0.9701425001,0.242535625,304.9016234788,0.8155514344,65.2533524043,0.9654676377,-0.2605230134,1557.2921917196,NaN,NaN,NaN,389.3230479299,4,537.6015037594,3,-739.2675617808,10465.7205552772,-107.063704385,1.727655167
2,1,1,Square,0.4472135955,-0.894427191,382.320546139,0.9021827589,55.0817574157,0.9985157079,0.0544644932,955.3612532298,NaN,NaN,NaN,955.3612532298,1,677.0775193798,1,0,10465.7205552772,-100,6.6912644344
2,1,2,@,-0.7071067812,-0.7071067812,268.2629307228,0.7405733279,123.4827923235,0.9070089677,0.4211113065,970.6795107453,NaN,NaN,NaN,970.6795107453,1,435.7594936709,1,0,10465.7205552772,-100,2.5682738914
2,1,3,Pi,0,-1,217.4235497824,0.9125768697,93.5360892918,0.8766669702,0.4810977275,432.3947695156,NaN,NaN,NaN,432.3947695156,1,508.0384615385,3,0,10465.7205552772,-100,7.2868031151
2,1,3,Pi,0,1,215.1882896442,0.7393780473,208.5809195492,0.7622940792,-0.6472308219,475.640986449,NaN,NaN,NaN,237.8204932245,2,446.5636363636,3,0,10465.7205552772,-100,2.6367584251
2,1,4,Equals,-1,0,203.4944716694,0.4526590403,174.1838109584,0.96449836,0.2640888367,352.6172998328,NaN,NaN,NaN,0,0,500.325,2,0,10465.7205552772,-100,19.0645474324
2,2,1,Square,0,-1,211.6034026191,0.9329662347,2.2360679775,0.894427191,0.4472135955,540.0260921573,NaN,NaN,NaN,540.0260921573,1,535.6134453782,1,0,10465.7205552772,-100,8.4550276765
2,2,2,Equals,-1,0,159.3141550522,0.4271469736,143.4050208326,0.9623094031,0.2719570052,297.7663676077,-9.4247779608,10.2634216072,11.0455392975,0,0,457.5428571429,2,0,10465.7205552772,-100,20.5262811809
2,2,3,@,0,-1,241.867732449,0.8029402235,85.2349693494,0.8564559893,0.5162200484,791.5371838,NaN,NaN,NaN,791.5371838,1,440.9159663866,1,0,10465.7205552772,-100,1.0050860078
2,2,4,Pi,0,1,145.3444185375,0.7123575981,131.5294643797,0.6994630476,-0.714668766,301.9162380817,NaN,NaN,NaN,301.9162380817,1,390.2337662338,3,0,10465.7205552772,-100,4.1849161248
2,3,1,Square,0,-1,190.142052161,0.8673040655,32.9848450049,-0.242535625,0.9701425001,912.5306876466,NaN,NaN,NaN,228.1326719117,4,576.1769911504,2,0,10465.7205552772,-100,4.6928625077
2,3,2,@,0,-1,253.5389516425,0.8412060746,112.8937553632,0.8237833855,0.5669046954,840.3560309041,NaN,NaN,NaN,840.3560309041,1,454.8317757009,1,0,10465.7205552772,-100,3.1975577753
2,3,3,Equals,-1,0,175.8010238878,0.4407508478,148.4991582468,0.9023620173,0.4309788739,317.6749623421,NaN,NaN,NaN,317.6749623421,1,443.7272727273,2,0,10465.7205552772,-100,19.7468366042
2,3,4,Square,-1,0,192.2550389457,0.9033663835,25.3179778023,0.9874406319,-0.1579905011,482.6130226078,NaN,NaN,NaN,482.6130226078,1,520.4742268041,1,0,10465.7205552772,-100,6.7590811285
2,3,5,Pi,0,-1,205.3728316988,0.7302816291,160.2061172365,0.5929860959,-0.8052126986,407.5401973665,NaN,NaN,NaN,407.5401973665,1,417.4078947368,3,0,10465.7205552772,-100,3.1579447966
2,4,1,Square,0,-1,196.9187649768,0.984202173,17.2626765016,0.9847835588,-0.1737853339,504.0122937685,NaN,NaN,NaN,504.0122937685,1,564.1153846154,1,0,10465.7205552772,-100,11.3906307005
2,4,2,Equals,-0.894427191,-0.4472135955,137.2953021775,0.4603902915,133.2816566524,0.9003489528,0.4351686605,236.9856155321,NaN,NaN,NaN,0,0,430.8,2,0,10465.7205552772,-100,18.6215793683
2,4,3,Square,-0.242535625,-0.9701425001,165.8583733189,0.9007634477,18.1107702763,0.1104315261,-0.9938837347,443.5699710677,NaN,NaN,NaN,443.5699710677,1,528.5981308411,1,0,10465.7205552772,-100,6.6099438929
2,4,4,Equals,1,0,146.1848145328,0.3563687534,129.691942695,0.9406906664,0.3392654862,264.4857268699,NaN,NaN,NaN,0,0,398.5263157895,2,0,10465.7205552772,-100,24.5815744798
2,4,5,Pi,0,-1,166.3520363566,0.7386237943,147.5127113167,0.6507913735,-0.7592566024,314.1871954613,NaN,NaN,NaN,314.1871954613,1,341.2727272727,3,0,10465.7205552772,-100,2.6799739387
2,4,6,@,-0.9486832981,-0.316227766,188.1116689629,0.8004346241,76.8374908492,0.6246950476,0.7808688094,671.0007792382,NaN,NaN,NaN,671.0007792382,1,406.2873563218,1,0,10465.7205552772,-100,0.8615257371
2,5,1,Equals,-1,0,126.562237654,0.4671811632,102.4597481941,0.9076735171,0.4196770025,234.2387211257,NaN,NaN,NaN,0,0,458.4736842105,2,0,10465.7205552772,-100,18.2324910806
2,5,2,@,-1,0,188.2153022472,0.6307494089,104.694794522,0.9073994599,0.4202692235,618.3640051231,NaN,NaN,NaN,618.3640051231,1,469.1666666667,1,0,10465.7205552772,-100,8.8607209397
2,5,3,Square,0,1,173.4041521994,0.9203749133,14.3178210633,-0.2095290887,0.9778024141,836.4466989436,NaN,NaN,NaN,278.8155663145,3,544.3772893773,2,0,10465.7205552772,-100,7.7335981018
2,5,3,Square,-1,0,250.3197954617,0.779748506,10.6301458127,-0.7525766947,0.6585046079,695.3278003793,NaN,NaN,NaN,695.3278003793,1,694.5906432749,1,0,10465.7205552772,-100,0.3237015246
2,5,4,Pi,-0.1961161351,-0.9805806757,169.7792684635,0.6894592905,145.0965195999,0.7374401557,-0.675412479,334.67204016,NaN,NaN,NaN,334.67204016,1,418.5714285714,3,0,10465.7205552772,-100,5.4968925083
2,5,5,Pi,0,-1,169.9941175453,0.7271308604,134.5288073239,0.5426347074,-0.8399687937,425.0599868207,NaN,NaN,NaN,141.6866622736,3,389.7738095238,4,0,10465.7205552772,-100,3.3384705454
2,5,6,Pi,-1,0,135.473244591,0.7070249925,120.9669376317,0.6861378954,-0.7274715036,268.8919777436,NaN,NaN,NaN,268.8919777436,1,418.9692307692,3,0,10465.7205552772,-100,4.4904519195
2,5,7,Equals,1,0,116.7647206994,0.4904611045,111.5078472575,0.8698939347,0.4932388289,196.6961277309,NaN,NaN,NaN,0,0,518.6,2,0,10465.7205552772,-100,16.8986486968
2,6,1,Pi,0,-1,128.9728653632,0.8512369327,115.663304466,0.5446844208,-0.8386410923,262.514392463,NaN,NaN,NaN,262.514392463,1,411.9733333333,3,0,10465.7205552772,-100,3.7722836094
2,6,2,Square,-0.242535625,0.9701425001,131.4001522069,0.9257731492,9.8488578018,-0.9138115486,-0.4061384661,332.8892923889,NaN,NaN,NaN,332.8892923889,1,571.3181818182,1,0,10465.7205552772,-100,8.0428942357
2,6,3,Pi,-0.242535625,-0.9701425001,100.6031808642,0.6514532275,81.3203541556,0.7132285712,-0.7009315268,198.4565142875,NaN,NaN,NaN,198.4565142875,1,389.9814814815,3,0,10465.7205552772,-100,7.6744795141
2,6,4,@,0,1,152.4106295506,0.9391056925,73.0547739713,0.9444967967,-0.3285206249,549.8251694247,NaN,NaN,NaN,274.9125847124,2,419.4525139665,1,0,10465.7205552772,-100,8.806792697
2,6,5,Pi,0,1,106.3014581273,0.7188299996,77.8973683766,0.7445694406,-0.6675450158,259.6047295883,NaN,NaN,NaN,129.8023647942,2,395.2823529412,4,0,10465.7205552772,-100,3.8140748355
2,6,5,Pi,0,1,95.0157881618,0.7109093732,76.3675323681,0.7071067812,-0.7071067812,182.5543695102,NaN,NaN,NaN,182.5543695102,1,396.2181818182,3,0,10465.7205552772,-100,4.2678932993
2,6,6,@,-0.5547001962,0.8320502943,145.6639969244,0.7853981634,71.1688133946,0.3372263616,0.9414235928,469.7263135643,NaN,NaN,NaN,469.7263135643,1,470.0114942529,1,0,10465.7205552772,-100,1.46201273309998E-10
2,6,7,Equals,-0.7071067812,-0.7071067812,88.7524647545,0.5848776137,82.2982381342,0.8870177741,0.4617352797,131.2820889023,NaN,NaN,NaN,0,0,446.9655172414,2,0,10465.7205552772,-100,11.4889812033
2,6,8,Square,-1,0,101.1385188739,0.7644222194,1.4142135624,0.7071067812,-0.7071067812,265.3376700052,NaN,NaN,NaN,265.3376700052,1,512.7789473684,1,0,10465.7205552772,-100,1.2018330624
2,7,1,@,-1,0,99.6393496566,0.8991901705,42.4499705536,0.2591285661,0.9658428372,328.1830175563,NaN,NaN,NaN,0,0,425.380952381,1,0,10465.7205552772,-100,6.5198017493
2,7,2,Pi,0,-1,123.9072233568,0.7340148613,102.4158190906,0.5858469964,-0.8104216784,224.3335670497,NaN,NaN,NaN,0,0,457.6515151515,3,0,10465.7205552772,-100,2.9440463476
2,7,3,Square,-1,0,109.8772041872,0.8562471229,11.401754251,-0.6139406135,0.7893522174,284.7418089446,NaN,NaN,NaN,0,0,559.4444444444,1,0,10465.7205552772,-100,4.0593463624
2,7,4,@,-1,0,108.2312339392,0.9032702666,52.6307894678,0.2470037051,0.9690145353,372.3884610993,NaN,NaN,NaN,372.3884610993,1,511.8791208791,1,0,10465.7205552772,-100,6.7535740358
2,7,5,Pi,0,-1,76.4852927039,0.7298996582,56.6127194189,0.5829078755,-0.8125382506,210.2067364215,NaN,NaN,NaN,105.1033682108,2,401.4,4,0,10465.7205552772,-100,3.1798301171
2,7,5,Pi,1,0,99.0353472251,0.7568345056,85,0.6,-0.8,196.8780424324,NaN,NaN,NaN,196.8780424324,1,455.038961039,3,0,10465.7205552772,-100,1.6365770392
2,7,6,Square,0,1,101.178060863,0.8203489599,20.6155281281,0.6305926251,0.7761140001,256.513044267,NaN,NaN,NaN,256.513044267,1,569.9195402299,1,0,10465.7205552772,-100,2.0025331302
2,7,7,Equals,1,0,80.4487414445,0.6086893073,77.6981338257,0.849441251,0.5276832014,120.8288565527,NaN,NaN,NaN,0,0,502.6111111111,2,0,10465.7205552772,-100,10.124671657
2,7,8,Equals,-1,0,61.9112267687,0.5431895763,56.462376854,0.9209672511,0.3896399908,93.8540919874,NaN,NaN,NaN,93.8540919874,1,504.9032258065,2,0,10465.7205552772,-100,13.8775298025
2,7,9,@,-0.894427191,-0.4472135955,100.4191216851,0.7994817392,44.6430285711,0.2687989678,0.9631963013,346.1133414924,NaN,NaN,NaN,0,0,465.3246753247,1,0,10465.7205552772,-100,0.8069294539
2,8,1,@,0,-1,113.1459234794,0.7728988144,52.038447325,-0.0384331221,0.9992611746,378.5112782657,NaN,NaN,NaN,378.5112782657,1,459.3626373626,1,0,10465.7205552772,-100,0.7161599442
2,8,2,@,-1,0,113.8463877336,0.7916092637,42.9534631898,0.2095290887,0.9778024141,338.9663613085,NaN,NaN,NaN,0,0,478.6847826087,1,0,10465.7205552772,-100,0.3558698335
2,8,3,Pi,0,-1,75,0.6435011088,57.008771255,0.7893522174,-0.6139406135,192.5426837154,NaN,NaN,NaN,96.2713418577,2,415.1710526316,4,0,10465.7205552772,-100,8.1301023538
2,8,4,@,-0.7071067812,-0.7071067812,91.2414379545,0.7621465406,32.5729949498,0.3070027799,0.9517086178,304.0135044908,NaN,NaN,NaN,304.0135044908,1,516.523255814,1,0,10465.7205552772,-100,1.3322198531
2,8,5,Square,0,-1,82.328609851,0.8713924546,13,0.9230769231,-0.3846153846,207.9105644031,NaN,NaN,NaN,207.9105644031,1,644.7567567568,1,0,10465.7205552772,-100,4.9271099481
2,8,6,Pi,-0.4472135955,-0.894427191,67.4759216313,0.690943228,48.1663783152,0.7474093187,-0.6643638388,131.9268176874,NaN,NaN,NaN,131.9268176874,1,436.8703703704,3,0,10465.7205552772,-100,5.4118691525
2,8,7,Pi,-0.4472135955,-0.894427191,85.5628424025,0.7771338887,39.0128184063,0.0256326008,-0.9996714309,313.4808499696,NaN,NaN,NaN,78.3702124924,4,535.6196319018,5,0,10465.7205552772,-100,0.4735080609
