Set,Seq,Shape,ShapeName,startCos,startSin,DiagLen,DiagAngle,EndDist,EndCos,EndSin,PathLen,TotalRotSum,AbsRotSum,RotSquaredSum,AvgSpeed,TotalTime,AvgPressure,StrokeCount
1,7,5,Psi,1,0,207.547584905245,1.01219701145133,166.138496441975,0.246782057608904,0.969071006708134,345.420419155998,1.5707963267949,7.63767446054956,6.09969005840224,0,0,381.090909090909,2
1,7,6,Infinity,0.707106781186548,0.707106781186548,190.157829184075,0.388318718172466,47.4236228055175,-0.674769199544936,0.738028812002273,427.072816836091,2.52134316760697,7.98406767188631,1.99793993892387,427.072816836091,1,378.344262295082,1
1,7,7,Infinity,0.928476690885259,0.371390676354104,164.693655008321,0.425622468339631,23.0217288664427,-0.56468391559199,0.825307261249832,406.585973456424,1.95130270390726,7.98577802199333,1.95570314641784,0,0,390.109090909091,1
1,7,8,Pound,0,1,201.308221391974,0.894503795436319,133.056379027839,0.676404999576679,0.736529888427939,529.327033187146,1.5707963267949,11.821651985177,10.1955988436904,529.327033187146,1,274.354838709677,4
1,7,9,Psi,0,1,247.412610834614,1.07822369504411,177.40631330367,0.32129634474976,0.946978700315083,422.478040586619,3.14159265358979,5.60475146926118,1.60031347724479,0,0,393.357142857143,2
1,8,1,Psi,0,1,234.797785338789,1.1166722393877,169.319225134064,0.224428147305258,0.974490639614937,394.617219524113,3.01723765904303,5.60234097129996,2.82238852644897,0,0,396.142857142857,2
1,8,2,Pound,0.707106781186547,0.707106781186547,220.639978245104,0.946331902653627,146.649241389105,0.620528269618179,0.784184076990006,591.55912581862,-2.55359005004223,14.3831478440847,11.3523501234267,591.55912581862,1,281.478260869565,4
1,8,3,Line,-1,0,197.914122790669,0.0961493105606182,194.833262047321,0.995723204351429,0.0923866890635347,201.518912574084,-0.682316554874748,0.798246885345228,0.236849978939163,0,0,309.315789473684,1
1,8,4,Pound,0,1,194.010309004444,0.916986304855369,129.003875910765,0.534867650393148,0.844935853519611,546.309273154001,-1.70719893119584,9.56802707522339,4.21601191340296,546.309273154001,1,290,4
1,8,5,Pound,0.447213595499958,0.894427190999916,205.97329924046,0.830042019750047,144.256715614906,0.700140714901756,0.714004887474068,555.98549423123,0.109208840732877,9.33878083087703,5.81013795832771,555.98549423123,1,308.985294117647,4
1,8,6,Infinity,0.894427190999916,-0.447213595499958,197.306867594618,0.434177685226832,5.3851648071345,-0.928476690885259,-0.371390676354104,508.955844903725,0.965251663189927,9.22053905180419,2.80749105099586,0,0,395.15873015873,1
1,8,7,Psi,0,1,193.35201059208,1.21142032972175,153.443800787129,0.136857923827976,0.990590686754876,339.274659151156,3.14159265358979,5.03895746571458,1.28073295507813,339.274659151156,1,368.416666666667,2
1,8,8,Line,0,-1,189.38056922504,0.063406951966832,189.095214111833,0.999496475295367,0.0317300468347736,191.08393374781,0.124354994546761,0.546541660992255,0.0384981275268147,0,0,315.6,1
1,8,9,Psi,0,1,181.859836137615,1.16373847891546,158.268758761797,0.126367327048423,0.99198351733012,316.745900099976,3.01723765904303,4.78496269632832,1.58200244836989,0,0,319.864864864865,2
1,8,10,Infinity,0.894427190999916,-0.447213595499958,168.656455553886,0.569912471891885,12.0830459735946,-0.413802944301184,-0.910366477462605,444.274706638083,0.90975315794421,9.85225449110766,3.37242257291379,444.274706638083,1,379.258620689655,1
1,8,10,Infinity,0,-1,175.570498660794,0.348771003583907,21.2132034355964,0.14142135623731,-0.989949493661166,432.544468126303,-0.588002603547567,9.65508766274196,2.92960682414456,0,0,440.603448275862,1
1,9,1,Line,1,0,240.916998154966,0.0872777129494614,240.532742053967,0.997785157856609,-0.0665190105237739,242.019003216783,-0.278299659005111,0.949450780137346,0.094268186745417,0,0,407.277777777778,1
1,9,2,Pound,0.316227766016838,0.948683298050514,232.974247503882,0.983984198875411,124.354332453679,0.466409162074066,0.884569100485297,604.98795048557,0.10132104696142,10.1271834660778,6.12758965007636,604.98795048557,1,320.676056338028,4
1,9,3,Psi,0.707106781186547,-0.707106781186547,191.415777824086,1.11649424010158,146.5127980758,0.143332188558268,0.989674635283282,353.219935405356,0.785398163397449,7.88198568757146,3.70883436479009,353.219935405356,1,389,2
1,9,4,Psi,0,1,206.651881191534,1.08767066197756,135.59129765586,0.228628241900009,0.973513804219391,321.842031818686,3.14159265358979,5.49766835246555,2.76180282741136,0,0,363.727272727273,2
1,9,5,Pound,0.707106781186547,-0.707106781186547,223.825825140889,0.912104250790887,151.327459504216,0.872280552600718,0.489005764336766,674.431893845375,-7.17924069175093,19.9801594892135,15.6354293610152,337.215946922687,2,359.020408163265,5
1,9,6,Psi,0.707106781186547,0.707106781186547,196.491730105875,1.06616939423592,149.281613067383,0.174167464202467,0.984716047606254,349.776912031991,2.35619449019235,5.84828125380372,2.89226961518562,349.776912031991,1,361.727272727273,2
1,9,7,Line,1,0,210.154704919971,0.104876938730234,210.154704919971,0.994505452921406,0.104684784518043,210.562227041199,-0.179853499792478,1.05040532495505,0.249825249900281,0,0,352.75,1
1,9,8,Infinity,1,0,179.902751507585,0.54327935901339,27.459060435492,-0.546267780546922,0.837610596838614,447.812025796361,1.69515132134166,8.27039515350048,2.0075642805555,0,0,416.035714285714,1
1,9,9,Pound,1,0,210.418630353873,0.940602417250347,133.416640641263,0.644597252536441,0.764522322775779,574.160837523341,0.27850829659858,10.0504181967269,5.96701277180089,574.160837523341,1,311.353846153846,4
1,9,10,Line,1,0,212.602916254693,0.0753288908283401,212.529997882652,0.997506244351706,0.0705782720060169,213.033902982996,-0.218668945873942,0.890313244478845,0.143622985831435,0,0,353.6,1
1,9,11,Psi,0.707106781186547,-0.707106781186547,203.027091788264,0.974597185497416,147.627910640231,0.372558276829068,0.92800879864695,358.663590761113,0.785398163397448,8.2679178032372,5.13935062169644,358.663590761113,1,354.414634146341,2
1,10,1,Psi,0,1,190.276115158997,1.06012458595134,157.49603169604,0.209529088730873,0.977802414077409,327.959529434761,3.14159265358979,5.99713655957231,4.22243374343079,327.959529434761,1,387.454545454545,2
1,10,2,Pound,0,1,224.931100561928,0.981560678249549,116.931603940081,0.658504607868518,0.752576694706878,609.521885007274,1.65393755868334,9.66343575853167,6.03757099005889,609.521885007274,1,313.298245614035,4
1,10,3,Infinity,0.948683298050514,-0.316227766016838,203.592730715023,0.430692511386508,40.2243707222375,-0.820398166769987,0.571792661688173,464.113926828313,1.60781644266883,7.91522693295621,2.1193201283092,464.113926828313,1,374.274509803922,1
1,10,4,Infinity,1,0,188.448932074448,0.420918288579392,43.4165866921848,-0.483686111690123,0.87524153543927,443.568275726451,1.69515132134166,7.74501078244984,2.258039543831,0,0,391.69387755102,1
1,10,5,Psi,0,1,203.105883715859,1.13357428305391,159.524292820874,0.137910029945742,0.990444760519417,371.091181512299,3.02448390902293,4.72425873535156,1.47259204368721,371.091181512299,1,365.8,2
1,10,6,Psi,0,1,232.561819738322,1.09753362949439,173.666346768739,0.253359391837683,0.967372223380245,394.923075671171,3.14159265358979,5.50656976967672,1.62870513433571,0,0,368.545454545455,2
1,10,7,Psi,0.447213595499958,0.894427190999916,239.635139326435,1.05113261425091,172.191753577226,0.191646808365883,0.981463957994979,415.792371133902,2.67794504458899,5.37422836586872,2.8178826980749,0,0,357.5,2
1,10,8,Psi,0.447213595499958,0.894427190999916,211.116081812826,0.960458410504177,152.200525623271,0.407357331691898,0.913268856535061,329.549809852589,2.67794504458899,4.83798483432823,2.91761175607799,329.549809852589,1,348.551724137931,2
1,10,9,Line,0.970142500145332,-0.242535625036333,173.184872318572,0.0462098550328247,173.011560307397,0.999933181878851,-0.0115599211777902,174.123938644564,-0.489957326253728,0.979914652507457,0.154461308565385,0,0,346.076923076923,1
1,10,10,Pound,0,1,198.65799757372,0.903130738201542,136.605270762149,0.592949302381119,0.805239793357075,554.284580539107,4.58803398583793,11.8878730312766,7.24579916259239,0,0,261.086206896552,4
1,10,11,Infinity,0.554700196225229,-0.832050294337844,161.418710191849,0.591439016137555,12.0830459735946,-0.910366477462605,0.413802944301184,425.104445030712,0.588002603547567,9.75948626815868,3.26672368793962,0,0,377.525423728814,1
1,10,12,Pound,0,1,202.632672587616,0.84825232382302,135.882302011704,0.677056530820883,0.73593101176183,557.144666742071,0.486899231811269,9.57369873164237,5.41099924047023,557.144666742071,1,305.537313432836,4
1,11,1,Pound,0.242535625036333,0.970142500145332,196.229457523584,0.944622739498999,127.310643702716,0.691222645967364,0.722641857147699,523.534447451648,1.32721528679715,7.97094772517974,2.7379182070813,523.534447451648,1,330.061538461538,4
1,11,2,Pound,0,1,216.178167260249,0.854142128787637,145.096519599886,0.675412479019085,0.737440155663695,583.575658762676,4.51499342053481,8.32651110759561,4.16787545961797,583.575658762676,1,338.280701754386,4
1,11,3,Pound,0,1,217.414350952277,0.840716260923672,140.071410359145,0.685364699004991,0.728199992692803,596.205402153582,1.42889927219073,10.0738468689585,6.68729441581555,596.205402153582,1,334.983606557377,4
1,11,4,Pound,0,1,207.850908104824,0.949428273045928,153.561062773087,0.48840505949627,0.872617039633335,607.839765243482,4.51499342053481,12.363224386494,6.7748286323593,607.839765243482,1,330.241935483871,4
1,11,5,Line,1,0,198.567368920475,0.0756131432368298,198.363303057798,0.998168496631191,0.0604950604018904,199.734460998874,1.38777878078145E-17,0.71127176860152,0.0914678929638962,0,0,407.6,1
1,11,6,Psi,0.707106781186547,0.707106781186547,189.70766985022,0.984255710509801,148.124947257375,0.168776431403964,0.985654359399147,349.210817366042,2.21429743558818,5.50958298383374,2.84565741479032,0,0,386.225806451613,2
1,11,7,Infinity,0.707106781186547,-0.707106781186547,173.118456555042,0.486899231811269,27.6586333718787,-0.759256602365297,0.650791373455968,442.236412165593,0.950546840812075,9.49548265800384,3.63971180716062,442.236412165593,1,407.851851851852,1
1,11,8,Pound,0.164398987305357,0.986393923832144,205.548047910945,0.854254652698493,130.096118312577,0.776349066444329,0.630303202459752,560.565568554656,-1.73594500420952,11.6636872470778,8.71881104258876,560.565568554656,1,333.894736842105,4
1,11,9,Pound,1,0,210.601519462705,0.923496565807592,142.635900109334,0.581901189927488,0.81325949435649,581.300452432829,2.97225412884737,9.05022828460619,5.2384922617461,0,0,331.15873015873,4
1,11,10,Psi,1,0,206.021843502091,0.912733140608874,151.789327688082,0.316227766016838,0.948683298050514,394.44492354187,4.87753765779932,7.06274594210988,4.15696780608289,394.44492354187,1,411.666666666667,2
1,11,11,Pound,0.707106781186547,0.707106781186547,192.408419774188,0.936650454422738,127.781062759706,0.641722632673684,0.766936804902696,539.708940544836,1.04944015510683,8.86116896049873,4.38911613308519,0,0,307.315789473684,4
1,11,12,Infinity,0,-1,182.912547409958,0.458757672426263,13.1529464379659,-0.988371697650617,0.152057184253941,465.843368241128,1.47112767430373,7.90408355210079,2.18571539860499,465.843368241128,1,413.803921568627,1
1,11,13,Psi,0,1,202.42529486208,1.05410118803262,128.844867961436,0.271644502057122,0.962397664430945,338.850303205956,3.06482076232001,5.14905466706286,2.21852198827087,0,0,358.125,2
1,12,1,Psi,-0.707106781186547,-0.707106781186547,170.578427709954,0.973037935201815,116.970081644838,0.504402486262639,0.863468662924178,277.466624075888,3.14159265358979,4.87049308257427,1.91863231799587,0,0,440.757575757576,2
1,12,2,Pound,0.707106781186547,0.707106781186547,165.414630550021,0.913994914052352,95.6922149393565,0.825563501169506,0.56430922864751,459.30135374469,-1.45162263303237,10.608367117528,7.55211601463898,459.30135374469,1,441.438596491228,4
1,12,2,Pound,0,1,214.310522373494,0.808496364914239,141.42135623731,0.707106781186547,0.707106781186547,570.646937505841,0.610131787394367,10.9686255662879,7.01692216457116,0,0,482,4
1,12,3,Psi,0.110431526074847,0.993883734673619,165.360212868755,1.00963291450654,93.150415994777,0.493824955141148,0.869561334052891,296.647395101853,2.85108193262342,3.986201140765,1.27410534565751,296.647395101853,1,483.75,2
1,12,3,Psi,0,1,181.397353894703,0.993496678456873,128.082004981184,0.327914916745487,0.944707260147714,322.841504674696,2.81984209919315,5.5662266363001,1.92599713551211,322.841504674696,1,507.117647058824,2
1,12,4,Psi,0,1,192.898937270271,1.06772599799676,152.610615620277,0.268657588683184,0.96323574479093,343.170676329567,3.14159265358979,5.37687695511395,2.0457530513324,0,0,498.783783783784,2
1,12,5,Infinity,1,0,167.943442860982,0.516930460560499,22.6274169979695,-0.707106781186547,-0.707106781186547,432.971710262975,1.24904577239825,8.75962306879415,2.90447030156205,0,0,541.78,1
1,12,6,Infinity,0.894427190999916,0.447213595499958,154.434452114805,0.420196713609275,21.6333076527839,-0.554700196225229,-0.832050294337844,381.928245228562,2.0344439357957,7.51710486351254,1.86124661862603,0,0,544.816326530612,1
1,12,7,Pound,0.447213595499958,-0.894427190999916,173.277234511635,0.805803494083986,123.328828746567,0.754081595886306,0.656780744804202,508.587766919191,-5.57455903505192,13.5573320710431,9.7236701276823,508.587766919191,1,442.58064516129,4
1,12,8,Line,-0.707106781186547,0.707106781186547,209.059800057304,0.0239188824979105,208.060087474749,0.999711201338624,0.0240315192629477,211.320018292514,-1.24904577239825,1.777241928502,0.828396002266241,0,0,486.4,1
1,12,9,Psi,0.832050294337844,0.554700196225229,198.176688841044,1.08232311936841,151.327459504216,0.132163720091018,0.991227900682635,350.14006578864,2.04814170916857,5.60658384405524,2.70701801944159,350.14006578864,1,505.612903225806,2
1,12,10,Infinity,-0.707106781186547,-0.707106781186547,159.777970947187,0.502843210927861,21.4009345590327,-0.607450107570797,-0.794357832977196,398.803163849852,-0.785398163397448,10.3400460057194,4.91744959699924,0,0,517.551020408163,1
1,12,11,Infinity,0.961523947640823,0.274721127897378,177.792013318934,0.41080013703114,15.2643375224737,-0.851658316704544,0.524097425664335,421.114437789649,2.20786665607058,7.29968009653306,1.9810704567996,0,0,490.4,1
1,12,12,Line,-1,0,182.617085728581,0.0822317278190757,180.54362353736,0.996988962962474,0.0775435860081924,186.775499944246,3.14159265358979,3.40632720177298,2.53468857165275,0,0,432.722222222222,1
1,12,13,Psi,0.707106781186547,-0.707106781186547,188.732615093417,1.09767032866423,158.012657720829,0.0126572138513961,0.999919894260295,389.262577574525,1.89254688119154,7.23725105797971,3.63772430580672,0,0,510.675,2
1,12,14,Infinity,0.759256602365297,0.650791373455968,150.306353824447,0.439842582815736,137.611772752189,0.988287537323634,0.152603222674973,184.067341620101,2.27942259892257,2.49974201647683,0.5616322100457,0,0,515.777777777778,1
2,1,1,Square,1,0,186.077940659284,0.751190979626105,18.9736659610103,-0.948683298050514,0.316227766016838,447.205345797092,2.35619449019235,9.13840559698185,3.78746431411655,0,0,540.676923076923,1
2,1,2,@,0.894427190999916,-0.447213595499958,231.624696438009,0.883244217663741,134.331679063429,0.401990062035198,0.915644030191284,679.532324110453,12.3477016684852,15.812129024971,7.13823662366824,679.532324110453,1,480.662790697674,1
2,1,3,Pi,0,1,228.989082709198,0.451929395398412,147.122398022871,0.774865020771876,0.632126727471794,366.164631397336,2.63677968348475E-16,5.62945962356856,2.94242637862804,0,0,382.463414634146,3
2,1,4,Equals,0.948683298050514,0.316227766016838,206.189233472555,0.478830823943024,165.894544816881,0.819797903241007,0.57265294711688,312.078203747844,3.46334320798644,5.15702132457608,2.96034142735778,312.078203747844,1,439.533333333333,2
2,2,1,Square,0,1,195.576072156079,0.720273000063062,56.5154846037792,0.97318461277641,0.23002545392897,418.988295017933,4.87753765779932,6.39508879923982,1.47238301874426,418.988295017933,1,479.707692307692,1
2,2,2,Equals,-0.707106781186547,-0.707106781186547,153.834326468445,0.539304673530651,149.893295380414,0.853940796185374,0.520370172675462,253.419929218159,3.14159265358979,4.59217229200281,3.62234123886759,0,0,434.766666666667,2
2,2,3,@,0,-1,221.325552072055,0.788593040706023,95.1892851112981,-0.0630323044551141,0.998011487205973,668.371623810588,11.2738739465694,16.9186143100893,7.73296223472321,668.371623810588,1,526.894736842105,1
2,2,4,Pi,1,0,192.23423212321,0.400793448575235,113.569362065656,0.766051674655919,0.642778991377955,295.0867408215,-4.71238898038469,7.27431127380923,7.86369958827144,0,0,391.55,3
2,3,1,Square,1,0,141.354165131417,0.690209321654821,26.2488094968134,0.761939317759459,-0.64764842009554,313.411361763829,3.92699081698724,9.16614501869324,3.92928280866055,313.411361763829,1,538.555555555556,1
2,3,2,@,0.707106781186547,-0.707106781186547,198.403628999068,0.92124690465924,105.702412460643,0.397341924581314,0.91767063534256,593.881238361169,12.1858642372468,18.2947989953178,7.06958392626247,0,0,553,1
2,3,3,Equals,0,-1,144.754965372522,0.528571713427641,115.801554393713,0.803098028233802,0.595846924173466,228.547054411279,1.5707963267949,6.11401961618334,5.52131196622942,228.547054411279,1,492.5,2
2,3,4,Square,0,1,190.057885919001,0.560272487234525,57.0788927713213,0.99861782933251,0.0525588331227637,399.174717593699,4.9906886393898,7.09856945699384,1.82714540346269,0,0,472.864406779661,1
2,3,5,Pi,1,0,189.190380305131,0.477831054992115,121.630588258053,0.698837366630695,0.715280598786711,310.768481959789,1.5707963267949,6.01475189062836,3.30453660653237,310.768481959789,1,382.295454545455,3
2,4,1,Square,-0.707106781186547,0.707106781186547,144.958614783669,0.78052015330805,4,0,1,351.517377495931,5.60844436495603,8.99586820877447,4.0377347317772,351.517377495931,1,459.516129032258,1
2,4,2,Equals,0,-1,136.41847382228,0.447255634692801,112.507777508935,0.862162617978092,0.506631641492281,221.792268869324,0.463647609000806,6.46343725302716,5.03180486411608,0,0,424.242424242424,2
2,4,3,Square,0,-1,174.774139963554,0.688144965145883,6.70820393249937,0.894427190999916,0.447213595499958,419.802231884614,4.71238898038469,6.13474107111282,1.86599382010525,419.802231884614,1,458.307692307692,1
2,4,4,Equals,1,0,142.688471853896,0.545227155537275,125.207827231368,0.806658834621938,0.59101736398043,217.720085204716,0.540419500270584,2.24603235584604,1.04894941023212,217.720085204716,1,410.25,2
2,4,5,Pi,-0.707106781186547,-0.707106781186547,171.898225703467,0.419405663938138,101.019800039398,0.851318256089,0.52464962293857,276.803426739458,-3.14159265358979,9.3331999262762,7.66145360292716,0,0,393.953488372093,3
2,4,6,@,-1,0,225.144398109302,0.735126091399721,102.883429180797,0.272152670482976,0.962254084921953,612.826928249983,9.81538500446707,16.3438428248566,8.07822603407978,612.826928249983,1,465,1
2,5,1,Equals,0.894427190999916,0.447213595499958,131.946959040366,0.480595138807211,113.740933704625,0.844023315733481,0.536306481872316,235.548769088727,0.927295218001612,2.75172120535553,0.542700303847079,0,0,442.625,2
2,5,2,@,-1,0,157.952524512905,0.8436282238062,87.6584280032445,0.456316647596275,0.889817462812737,496.374246552271,9.42477796076938,13.274365488023,4.96841070012892,0,0,455.044117647059,1
2,5,3,Square,0.707106781186547,-0.707106781186547,167.836229700265,0.730600756424333,25.6124969497314,0.78086880944303,0.624695047554424,388.994905664504,5.1760365893855,7.22965391555956,1.75802136213432,388.994905664504,1,441.196428571429,1
2,5,4,Pi,0.707106781186547,-0.707106781186547,184.95404834715,0.376490334446523,104.043260233424,0.816967863264762,0.576683197598655,301.019990545598,0.982793723247329,10.0691206101929,8.26601236664781,0,0,372.681818181818,3
2,5,5,Pi,0,1,164.63899902514,0.542502830589844,110.113577727726,0.6357072528611,0.77193023561705,254.330550712891,3.14159265358979,7.05767273446993,4.1525968872243,254.330550712891,1,415.808510638298,3
2,5,6,Pi,-1,0,188.692872149427,0.397237099330566,123.00406497348,0.804851449595141,0.593476321418639,302.431819578328,4.71238898038469,9.92233435281255,7.67564029925333,0,0,358.666666666667,3
2,5,7,Equals,1,0,143.209636547266,0.551197526018828,124.201449266907,0.79709214815401,0.603857687995462,212.398055740877,1.37340076694502,2.68670434598144,1.14731662610221,212.398055740877,1,373.192307692308,2
2,6,1,Pi,1,0,216.707175700298,0.383077065537008,138.235306633291,0.882553111584149,0.470212723384998,316.789723778673,-1.5707963267949,10.7163663261369,8.98408222896067,316.789723778673,1,376.162790697674,3
