Set,Seq,Shape,ShapeName,startCos,startSin,DiagLen,DiagAngle,EndDist,EndCos,EndSin,PathLen,TotalRotSum,AbsRotSum,RotSquaredSum,AvgSpeed,TotalTime,AvgPressure,StrokeCount,Average Gsr Per Shape, Average Gsr Before Shapes,percent change from before shapes,Aspect (Absolute value of 45 degrees minus bounding box angle)
2,7,9,@,-0.6,-0.8,314.3962467969,0.5562392388,135.9558751949,0.8973499661,0.4413196555,929.489738687,14.4890375086,14.8373253827,4.6307991259,929.489738687,1,583.24,1,0,7853.4246885058,-100,13.1298392172
2,8,1,@,1,0,329.4920332876,0.5888443542,150.5722417978,0.9563515711,0.2922185356,966.1134868311,12.9929981075,21.3823698406,14.2639685572,966.1134868311,1,572.1188118812,1,0,7853.4246885058,-100,11.2617037142
2,8,2,@,1,0,335.0059700961,0.7283775893,92.6552750792,0.572012764,0.8202447182,1049.8854914618,16.9147806382,20.6026940961,9.3131662861,1049.8854914618,1,542.6808510638,1,0,7853.4246885058,-100,3.2670382412
2,8,4,@,0,-1,373.9732610762,0.5642681889,200.5642041841,0.9922009803,0.1246483644,1036.1253413374,14.4682630179,17.8936497807,6.3476085349,1036.1253413374,1,526.1494252874,1,0,7853.4246885058,-100,12.6698142625
2,8,9,@,-0.8320502943,-0.5547001962,354.3698632785,0.5229962877,172.9768770674,0.9481036008,0.3179615734,966.3765257988,13.6483145868,14.51111604,5.1762131269,0,0,579.5810810811,1,0,7853.4246885058,-100,15.0345200138
2,9,5,@,1,0,348.9097304461,0.5187906219,181.6645259813,0.9853327117,0.1706442126,1001.778778952,14.3263659633,18.9602899492,10.2079281755,0,0,534.4516129032,1,0,7853.4246885058,-100,15.2754869142
2,10,4,@,-0.7071067812,-0.7071067812,274.754435815,0.5304323167,132.9661611088,0.9325680983,0.3609941026,847.386355141,15.2573019419,17.566765584,6.7893629834,0,0,594.2325581395,1,0,7853.4246885058,-100,14.6084669357
2,10,6,@,0,-1,271.1549372591,0.5511717741,123.3085560697,0.9245100554,0.3811576544,762.6082341157,14.1806178365,21.1200578974,8.8648223047,762.6082341157,1,567.2941176471,1,190.6650396583,7853.4246885058,-97.5722051561,13.4201835573
2,10,10,@,-0.8320502943,-0.5547001962,246.446748812,0.624023053,72.9451848993,-0.8773711396,0.4798123419,693.9653533153,15.5105677081,16.8326540458,6.3252874504,693.9653533153,1,516.4691358025,1,0,7853.4246885058,-100,9.2461127442
2,11,9,@,0,-1,294.7710976334,0.4833719096,143.5862110371,0.9680595302,0.2507204539,829.3858062668,13.6865056151,14.8610717397,5.5159393349,829.3858062668,1,595.523255814,1,0,7853.4246885058,-100,17.3048296447
2,12,1,@,0,-1,338.1789467131,0.4861305925,189.9736823879,0.9317080017,0.3632082041,887.0433823278,14.1371669412,16.799273377,7.7004028309,0,0,543.7590361446,1,0,7853.4246885058,-100,17.1467687576
2,12,2,@,-0.7071067812,-0.7071067812,749.3210259962,0.2854489414,618.3413296877,0.9881273832,0.1536368272,783.2862220484,20.2229566885,22.5036981688,10.6636403878,391.6431110242,2,631.7777777778,2,0,7853.4246885058,-100,28.6449803913
2,12,2,@,0,-1,358.235955761,0.4536604255,139.5421083401,0.8886206571,0.4586429198,993.1424073111,14.0101941515,17.1390481239,6.6112285642,993.1424073111,1,675.4526315789,1,0,7853.4246885058,-100,19.0071722867
2,12,4,@,0.7071067812,-0.7071067812,286.6025122011,0.639314113,107.6475731264,0.8174824331,0.5759535324,759.8881637774,12.2678716828,19.5861349105,7.6718879306,759.8881637774,1,594.7227722772,1,0,7853.4246885058,-100,8.369999542
2,12,10,@,-0.7071067812,-0.7071067812,358.4689665787,0.401228799,187.7471704181,0.9321045937,0.3621892136,842.2252624311,13.2274137832,15.2881674363,5.0758448813,842.2252624311,1,571.3452380952,1,0,7853.4246885058,-100,22.0112831982
2,12,12,@,-0.9805806757,-0.1961161351,292.0582133753,0.4498659395,136.8247053715,0.811257,0.5846897297,805.7041920889,9.6221735206,14.5746239464,5.9087156613,805.7041920889,1,585.0769230769,1,0,7853.4246885058,-100,19.22458032
3,1,3,Arrow,-1,0,276.5736791526,0.6080600939,174.1866814656,0.8381811903,0.5453918704,586.7344036151,0.1973955598,12.1773709004,6.9823605069,586.7344036151,1,632.2795698925,1,0,7853.4246885058,-100,10.1607229292
3,2,3,Arrow,-1,0,433.1697126993,0.4285380754,383.8880045013,0.9924769608,0.1224315411,789.1820467564,2.2730532583,7.349850467,2.6205088066,789.1820467564,1,679,1,0,7853.4246885058,-100,20.4465769189
3,2,3,Arrow,-0.7071067812,0.7071067812,244.3767583057,0.5039188649,208.0624906128,0.9948934063,-0.1009312151,542.3866908975,1.0516502125,10.5733948339,5.8174827165,0,0,652.067961165,1,0,7853.4246885058,-100,16.1275758242
3,2,3,Arrow,-1,0,216.4532282042,0.4595154011,94.8683298051,0.9486832981,0.316227766,411.7098072243,3.1415926536,10.5909116867,7.7086008802,411.7098072243,1,590.1846153846,2,0,7853.4246885058,-100,18.6717068957
3,3,1,Arrow,0,-1,234.480276356,1.2854669066,40.6078810085,0.7880243737,-0.615644042,471.8689352447,4.7123889804,12.5102795291,6.9716776184,471.8689352447,1,456.5166666667,2,0,7853.4246885058,-100,28.6518284519
3,4,1,Arrow,1,0,197.9141227907,1.0234445286,32.5576411922,0.7371541402,-0.6757246285,495.5593565575,0.3217505544,11.6312782004,6.7365409943,495.5593565575,1,558.9186046512,2,0,7853.4246885058,-100,13.6390520545
3,4,3,Arrow,-0.5547001962,0.8320502943,249.775899558,1.1501329777,21.0237960416,0.0475651494,-0.9988681377,552.3573268007,4.3730963659,12.829956567,7.4803116734,552.3573268007,1,583.3571428571,2,0,7853.4246885058,-100,20.897765501
3,5,2,Arrow,0.7071067812,-0.7071067812,224.8399430706,1.0235119458,18.0277563773,0.5547001962,-0.8320502943,693.3229478145,-2.55359005,16.0793312379,9.432472498,693.3229478145,1,632.2578125,1,0,7853.4246885058,-100,13.6429147756
3,5,8,Arrow,0,1,225.9424705539,1.0774544782,44.72135955,0.1788854382,-0.9838699101,507.188617691,1.5707963268,7.6944015968,3.0393575233,507.188617691,1,530.2608695652,2,0,7853.4246885058,-100,16.7335942183
3,6,8,Arrow,-0.7071067812,0.7071067812,259.4224354215,0.4464079378,131.2135663718,0.9831300495,0.1829079162,495.1676102709,-0.1418970546,12.6578018421,8.504660055,495.1676102709,1,592.0158730159,2,0,7853.4246885058,-100,19.4227092229
3,7,1,Arrow,-0.7071067812,-0.7071067812,259.834562751,1.1123121831,56.5685424949,0.1414213562,-0.9899494937,550.4895901832,3.6052402626,11.6877123396,6.6508110526,550.4895901832,1,576.1785714286,2,0,7853.4246885058,-100,18.7307935926
3,8,5,Arrow,-1,0,266.5933232472,0.4837791171,95.4620343383,0.7018496983,0.7123250669,536.4015285779,1.5707963268,11.9770890642,9.3101541882,536.4015285779,1,583.7258064516,2,639.3531665357,7853.4246885058,-91.8589253492,17.2814983736
3,8,9,Arrow,-1,0,265.2036952985,0.6382221231,210.3734774158,0.9934712425,0.1140828221,697.4522730314,-3.6052402626,11.2192882246,4.6053985793,697.4522730314,1,643.8426966292,1,0,7853.4246885058,-100,8.4325659545
3,8,11,Arrow,-1,0,293.7515957403,0.5719511022,227.6071176391,0.9929390713,-0.1186254643,765.6148409778,-6.1412882526,19.8875207967,13.3989572259,382.8074204889,2,573.9611650485,2,0,7853.4246885058,-100,12.2296157561
3,9,5,Arrow,-0.894427191,0.4472135955,231.2444593931,0.4810539746,110.9098733206,0.8926166538,-0.4508164918,489.9476281433,1.1071487178,16.5756072691,10.4335697781,489.9476281433,1,624.9240506329,2,0,7853.4246885058,-100,17.4376375374
3,9,5,Arrow,-0.7071067812,0.7071067812,263.825700037,0.3481233353,152.2005256233,0.9592608133,0.2825220204,457.2693597301,1.38777878078145E-16,8.4218257971,3.1055412215,0,0,628.0606060606,2,0,7853.4246885058,-100,25.0540021373
3,9,7,Arrow,-1,0,221.3707297725,0.463647609,107.6893680917,0.9843125824,0.1764333874,355.6904962408,-4.7123889804,10.3078705786,6.9707592044,355.6904962408,1,559.5789473684,2,0,7853.4246885058,-100,18.434948823
3,9,7,Arrow,-0.894427191,-0.4472135955,208.6552180033,0.4143314052,183,1,0,445.9891031383,-4.0513458115,17.3004709305,15.8879502298,445.9891031383,1,677.4716981132,1,87.6822031793,7853.4246885058,-98.8835163428,21.2605591623
3,1,1,Circle,0,-1,224.8777445636,0.7979761164,53.1507290637,-0.9783497031,-0.206958591,542.4630076323,9.2061090149,17.0600906489,11.6189103694,542.4630076323,1,599.9433962264,1,0,7853.4246885058,-100,0.720663622
3,2,2,Circle,0,-1,248.2035455025,0.7939449638,74.1080292546,-0.9985422733,-0.053975258,636.2713881587,8.9611303518,9.244924461,2.7051993007,636.2713881587,1,588.4047619048,1,0,7853.4246885058,-100,0.4896955914
3,3,5,Circle,-0.5547001962,-0.8320502943,176.867181806,0.7534090794,64.0312423743,-0.9682773237,0.249878019,468.5534436705,8.4562689801,8.5514351867,2.5762411965,468.5534436705,1,568.1891891892,1,0,7853.4246885058,-100,1.8328395035
3,4,2,Circle,0,-1,195.3893548789,0.8832663137,52.7730992078,-0.9853505059,0.1705414337,504.6640210351,9.057604127,9.057604127,2.7029062113,0,0,586.4736842105,1,0,7853.4246885058,-100,5.6074319611
3,4,6,Circle,-0.8574929257,-0.5144957554,193.1967908636,0.8256694193,74.303431953,-0.8747913561,0.484499828,514.8553032872,7.8063985307,7.8063985307,2.1505407146,0,0,561.1388888889,1,0,7853.4246885058,-100,2.3073729989
3,5,4,Circle,0,-1,187.018715641,0.8459301832,66.2721661031,-0.9958932065,0.090535746,534.7841033186,8.8731229782,8.8731229782,2.8522370311,0,0,577.975,1,0,7853.4246885058,-100,3.4682292601
3,6,7,Circle,0.1643989873,-0.9863939238,197.2840591634,0.7818139494,68.7677249878,-0.7561686825,0.6543767444,553.7307329252,9.3631277901,9.5894297533,3.7523252082,553.7307329252,1,584.9,1,0,7853.4246885058,-100,0.2053603349
3,6,9,Circle,0.242535625,-0.9701425001,201.5564437075,0.8029402235,90.6200860737,-0.9269468132,0.3751927577,611.3515531938,9.472361064,9.472361064,3.1878266521,0,0,619.9268292683,1,0,7853.4246885058,-100,1.0050860078
3,7,7,Circle,0,-1,218.8264152245,0.8403589379,94.5780101292,-0.5498106793,0.8352893013,603.3310160615,9.5354351819,9.6889789645,3.3713147117,0,0,563.4651162791,1,0,7853.4246885058,-100,3.1490204178
3,8,3,Circle,-0.3713906764,-0.9284766909,216.3746750431,0.7853981634,109.8772041872,-0.655276957,0.7553887143,602.7453926825,9.1549288048,9.1549288048,2.8750569255,602.7453926825,1,551.1025641026,1,0,7853.4246885058,-100,1.46201273309998E-10
3,8,10,Circle,0,-1,230.7227773758,0.6964030915,90.3382532486,-0.8966301327,0.4427803125,631.2881888738,9.4247779608,9.4247779608,2.8931315526,0,0,585.1707317073,1,0,7853.4246885058,-100,5.0990420172
3,9,3,Circle,0,-1,218.5245981577,0.7692183457,77.4209274034,-0.8137334712,0.5812381937,548.8199422671,9.0065536312,9.0065536312,2.7612857378,548.8199422671,1,587.6052631579,1,202.0840590131,7853.4246885058,-97.4268033752,0.9270352674
3,9,6,Circle,1,0,179.2121647657,0.7261789487,64.5600495663,-0.9603462268,0.2788101949,497.8432998204,10.9955742876,11.9654162776,5.6748646693,0,0,580.8085106383,1,0,7853.4246885058,-100,3.3930110682
2,1,4,Equals,-1,0,236.0190670264,0.2614211689,226.0464554024,0.9688274015,0.2477366871,427.7126829794,3.1415926536,4.7234615569,3.3951857245,427.7126829794,1,554.6944444444,2,259.5822526188,7853.4246885058,-96.6946617187,30.0216703467
2,2,2,Equals,1,0,239.8520377233,0.2014838445,228.4841351166,0.9935044281,0.1137934587,406.5554472508,3.185043549,4.630967964,4.0824911703,0,0,545.1071428571,2,0,7853.4246885058,-100,33.4558260701
2,3,3,Equals,-0.7071067812,-0.7071067812,253.7282010341,0.2918342954,242.8600419995,0.992341095,0.1235279371,443.9575408192,0.7853981634,4.3809067448,2.7662489256,443.9575408192,1,555,2,492.4253364804,7853.4246885058,-93.7298012522,28.2791265564
2,4,2,Equals,-0.7071067812,0.7071067812,253.9488137401,0.2344728414,246.1747346906,0.9708551135,0.2396671619,475.2394251103,-0.8210972761,4.0258368397,2.8852960687,0,0,566.9333333333,2,0,7853.4246885058,-100,31.5656957773
2,4,4,Equals,0,-1,234.7956558372,0.2584076079,226.1349154819,0.9905591073,0.137086305,454.0701318374,0.1048769387,1.2360302113,0.1676831071,0,0,442.6444444444,2,0,7853.4246885058,-100,30.1943346733
2,5,1,Equals,-1,0,198.7611632085,0.280372911,177.2935419016,0.9701425001,0.242535625,396.4133184797,3.3865713167,4.1451027521,3.5304258673,0,0,643.9677419355,2,0,7853.4246885058,-100,28.9358155099
2,5,7,Equals,1,0,217.697037187,0.356620136,211.7285998631,0.9351594453,0.3542270626,324.7895492425,-0.0949517063,3.5653896117,2.4793299056,0,0,544.6666666667,2,0,7853.4246885058,-100,24.5671713178
2,6,7,Equals,0,-1,211.442663623,0.1806995233,209.8761539575,0.9910606616,0.1334120121,337.0960109958,1.5707963268,5.0589966532,5.731286315,0,0,529.5,2,0,7853.4246885058,-100,34.6466799549
2,7,7,Equals,1,0,168.8845759683,0.3067704016,165.1968522703,0.9745948412,0.2239752119,291.2580048336,3.2003484763,5.9677571958,5.4692218372,0,0,465.12,2,0,7853.4246885058,-100,27.4233507088
2,7,8,Equals,0.9701425001,-0.242535625,163.2329623575,0.3896073773,154.9516053483,0.9486832981,0.316227766,287.0341837649,2.9521124957,3.9320271482,3.5103377834,0,0,534.9130434783,2,0,7853.4246885058,-100,22.6771416135
2,8,10,Equals,1,0,201.1218536112,0.3186059107,200.8108562802,0.9511437954,0.3087482477,362.5617014589,-0.0333209959,2.3509561962,1.0363196028,0,0,505.724137931,2,0,7853.4246885058,-100,26.745225989
2,9,6,Equals,1,0,180.7124788165,0.2288726734,176.9180601295,0.9948108173,0.1017420154,328.5903742305,-0.1418970546,3.2566145029,1.1724496682,328.5903742305,1,506.5925925926,2,376.405263486,7853.4246885058,-95.2071194617,31.8865617683
2,9,8,Equals,0.894427191,-0.4472135955,174.0402252354,0.2854029334,171.9592975096,0.9711600502,0.2384285153,278.1666175204,2.6779450446,5.3137996477,4.8052369161,278.1666175204,1,486.2068965517,2,0,7853.4246885058,-100,28.6476164555
2,10,1,Equals,0,1,186.3169342813,0.1889747063,143.4015341619,0.9902265051,0.1394685218,311.3406809149,-4.3636179768,5.8294987128,5.4499301562,0,0,641.3928571429,2,0,7853.4246885058,-100,34.1725468943
2,10,7,Equals,0.894427191,0.4472135955,154.6900126059,0.2951719477,154.6900126059,0.9567521361,0.2909043657,259.4715948965,0.2662520492,3.9122104884,2.1343799586,0,0,487.7037037037,2,0,7853.4246885058,-100,28.0878931661
2,10,8,Equals,1,0,168.8342382338,0.2636546524,154.1200830521,0.9602901651,0.2790032236,243.3641887567,-0.2914567945,3.9238310258,2.2084489493,0,0,530.2142857143,2,2317.2927430797,7853.4246885058,-70.4932200283,29.8937011685
2,11,2,Equals,0,1,205,0.2213144423,196.7561943116,0.9758269653,0.2185445808,336.591986943,1.2679114584,3.1188424221,2.7415397974,0,0,539.4,2,0,7853.4246885058,-100,32.3196165109
2,11,4,Equals,1,0,135.1628647225,0.2772833992,133.4166406413,0.9743911957,0.2248595067,239.4679058448,3.1415926536,4.8504358558,3.6588532799,239.4679058448,1,515.3,2,251.4430208421,7853.4246885058,-96.7983009857,29.1128314968
2,11,12,Equals,1,0,157.2800050865,0.2835397857,152.0855022676,0.9665615579,0.256434699,245.0153269678,0.8329812667,1.8222877331,0.5890016753,0,0,521.0869565217,2,0,7853.4246885058,-100,28.7543669553
2,12,3,Equals,-1,0,169.64079698,0.280728804,168.4042754802,0.9619708261,0.2731522099,232.7525572959,2.9617391538,5.7020260527,5.6511680107,0,0,513.0357142857,2,0,7853.4246885058,-100,28.915424343
2,12,7,Equals,-0.7071067812,0.7071067812,143.5339681051,0.6867099027,129.4179276607,0.7186021418,0.6954214275,194.6430594581,4.2487413714,5.2295414538,3.5967118659,0,0,557.8035714286,1,0,7853.4246885058,-100,5.6544208255
2,12,7,Equals,-1,0,174.1952927033,0.2199142752,171.1432148816,0.9874770678,0.1577626085,225.7618426913,5.55111512312578E-17,2.0291903172,1.218591941,0,0,547.9047619048,2,0,7853.4246885058,-100,32.3998401764
2,12,11,Equals,1,0,157.8131806916,0.3357776904,153.0555454729,0.9735027865,0.2286751512,243.1575662956,0.1106572212,2.7472618342,1.3464510256,0,0,555.7826086957,2,0,7853.4246885058,-100,25.7613554854
1,1,4,Infinity,-0.7071067812,0.7071067812,225.0155550179,0.5312734138,81.6884324736,0.6365650365,-0.771223025,588.7181294606,-2.3561944902,12.7380757598,3.8815353403,588.7181294606,1,601.8620689655,1,0,7853.4246885058,-100,14.5602756218
1,2,2,Infinity,-0.9486832981,0.316227766,218.1971585516,0.3217505544,20.6155281281,-0.242535625,-0.9701425001,502.0018006804,-1.0303768265,10.5768214757,4.0473759686,0,0,630.3770491803,1,0,7853.4246885058,-100,26.5650511769
1,3,1,Infinity,0.4472135955,-0.894427191,158.7734234688,0.3875238058,5.3851648071,0.9284766909,0.3713906764,373.7167030245,0.927295218,12.407038136,5.5595296467,0,0,581.5322580645,1,0,7853.4246885058,-100,22.7965214668
1,3,5,Infinity,-0.8,-0.6,257.4723286103,0.2996411355,12,0,-1,603.1276223322,-1.547544704,10.8443593461,5.1854499852,0,0,620.2857142857,1,0,7853.4246885058,-100,27.8318275673
1,4,3,Infinity,-0.8320502943,-0.5547001962,246.9817807046,0.270513387,17.7200451467,-0.282166324,-0.9593655016,538.8774269711,-1.9655874465,11.0138712555,4.7131180127,0,0,566.5441176471,1,0,7853.4246885058,-100,29.5007246231
1,5,6,Infinity,0,-1,237.2551369307,0.295090206,16.4012194669,-0.6097107608,0.7926239891,507.5379490182,-3.88578058618805E-16,8.2647883298,3.3467901642,0,0,558.7454545455,1,0,7853.4246885058,-100,28.0925766206
1,6,5,Infinity,-1,0,262.0114501315,0.195898555,18.1107702763,-0.9938837347,-0.1104315261,561.6290270425,0.3529903878,9.8175938173,5.1496798558,561.6290270425,1,481.2424242424,1,0,7853.4246885058,-100,33.7758395858
1,6,7,Infinity,-0.7071067812,0.7071067812,215.6756824494,0.3305479814,4.1231056256,-0.242535625,-0.9701425001,513.367215729,-1.1071487178,11.3456409551,6.1379991958,513.367215729,1,494.3333333333,1,0,7853.4246885058,-100,26.0609957392
1,7,6,Infinity,-0.9486832981,0.316227766,242.3303530307,0.2930378208,24.0208242989,-0.9991330731,0.0416305447,537.1417466454,-0.5191461142,10.2398868313,4.1012777273,537.1417466454,1,464.0547945205,1,1024.8509969136,7853.4246885058,-86.9502664435,28.2101696304
1,7,7,Infinity,-0.7071067812,-0.7071067812,258.3834360016,0.2703253464,11.0453610172,-0.090535746,-0.9958932065,562.4449044967,-0.7853981634,10.2515983267,4.0117784318,0,0,515.6875,1,0,7853.4246885058,-100,29.5114985559
1,8,6,Infinity,0,-1,295.367567617,0.3131854534,41.400483089,-0.7970921482,0.603857688,615.0549696748,2.0344439358,7.7037540328,1.8921852369,615.0549696748,1,545.5238095238,1,0,7853.4246885058,-100,27.0557953153
1,8,10,Infinity,-1,0,267.1666146808,0.2767572438,37.3630833845,-0.9635179096,0.2676438638,559.4190916586,4.8367439749,11.0985671288,5.8418083554,559.4190916586,1,554.3676470588,1,0,7853.4246885058,-100,29.1429779806
1,9,8,Infinity,0,-1,248.8473427626,0.2518011694,2.2360679775,0.4472135955,-0.894427191,572.9380623241,2.0344439358,6.5511408076,1.5866199657,572.9380623241,1,541.537037037,1,0,7853.4246885058,-100,30.5728557169
1,10,3,Infinity,-0.894427191,-0.4472135955,229.1724241701,0.3659207016,23.8537208838,-0.8384436163,-0.5449883506,523.9054732003,0.927295218,11.6426016448,5.9380072225,523.9054732003,1,588.7,1,568.4797467587,7853.4246885058,-92.7613777517,24.0342881619
1,10,4,Infinity,-0.7071067812,-0.7071067812,243.8462630429,0.3957374917,15.0332963784,0.9977851579,0.0665190105,572.633698068,3.6052402626,10.8738518094,4.0029400522,0,0,576.2807017544,1,275.1879942473,7853.4246885058,-96.4959491539,22.3259119305
1,10,11,Infinity,0,-1,220.7713749561,0.341805172,2,0,-1,509.0811750838,2.1112158271,7.53003737,1.8764997012,509.0811750838,1,563.8035714286,1,0,7853.4246885058,-100,25.4160062287
1,11,7,Infinity,-0.4472135955,-0.894427191,244.8264691572,0.2984989316,15.2315462117,-0.91914503,0.3939192986,559.3448347705,1.7273982038,8.4294064407,2.4676284454,0,0,579.14,1,0,7853.4246885058,-100,27.8972710302
1,11,12,Infinity,-1,0,260.90994615,0.3726773556,53.2634959423,-0.7697579604,0.6383358696,574.3377617461,4.390638426,11.8411936553,7.1927767439,574.3377617461,1,495.0677966102,2,0,7853.4246885058,-100,23.647160404
1,12,5,Infinity,-0.7071067812,-0.7071067812,180.9419796509,0.4092458952,19.7989898732,-0.7071067812,0.7071067812,423.4453853656,0.9827937232,8.7470446924,2.7990689083,0,0,534.5660377358,1,0,7853.4246885058,-100,21.551937422
1,12,6,Infinity,-0.894427191,0.4472135955,168.0773631397,0.5302157728,11.313708499,0.7071067812,0.7071067812,393.8339713906,3.463343208,9.777465274,4.2372759447,0,0,511.4754098361,1,0,7853.4246885058,-100,14.6208739873
1,12,6,Infinity,-0.4472135955,-0.894427191,172.4093964957,0.2942345651,6.3245553203,0.9486832981,0.316227766,382.4941911299,1.1071487178,9.9479120142,4.3930542929,382.4941911299,1,511,1,0,7853.4246885058,-100,28.1416012329
1,12,10,Infinity,0.4472135955,-0.894427191,163.49006086,0.323684788,43.8292140016,-0.4563166476,0.8898174628,338.9571994236,3.6052402626,8.2023125848,3.3358275925,338.9571994236,1,515.7962962963,1,0,7853.4246885058,-100,26.454227755
1,12,11,Infinity,-0.4472135955,-0.894427191,216.5363710789,0.368500093,26.0192236625,0.0384331221,0.9992611746,484.8101246108,-0.463647609,10.6230170379,5.4558962454,0,0,563.0740740741,1,0,7853.4246885058,-100,23.8864999209
1,12,14,Infinity,-1,0,195.4507610627,0.4499184945,36.7151195014,-0.8715755371,0.4902612396,465.4481859101,4.7123889804,10.8896046749,5.2429682181,0,0,497.546875,1,0,7853.4246885058,-100,19.2215691403
1,1,1,Line,-1,0,526.5757305459,0.1698317528,525.5901445043,0.985558815,-0.1693334644,528.6890998815,0.1798534998,0.5303358778,0.0335393021,0,0,541.1904761905,1,0,7853.4246885058,-100,35.2693573373
1,2,1,Line,-1,0,247.2913261722,0.0485448264,234.3074902772,0.9986876635,-0.051214752,260.4630030512,6.93889390390723E-18,0.2256881442,0.0107533894,0,0,570.0769230769,1,17.8375852191,7853.4246885058,-99.7728687047,42.2185863301
1,3,3,Line,-1,0,394.1027784728,0.0228386678,387.0633023163,0.9998364549,-0.0180848971,401.8276972383,0.1106572212,1.2106233148,0.44468415,0,0,595.0909090909,1,0,7853.4246885058,-100,43.6914407254
1,4,1,Line,-1,0,363.2698721337,0.0385483877,348.1738071711,0.9995008034,0.0315934162,379.2034859611,0,1.7436428619,0.5120280919,379.2034859611,1,624.2307692308,1,26.0797675771,7853.4246885058,-99.6679185373,42.7913400778
1,5,2,Line,1,0,348.0359176867,0.0143668275,348.0229877465,0.9999339476,0.0114934937,348.6291898046,-0.3217505544,0.777487033,0.0988460241,0,0,535.2380952381,1,0,7853.4246885058,-100,44.1768414193
1,5,4,Line,-1,0,295.5486423586,0.0609413944,293.5523803344,0.9981182904,0.0613178472,298.8861628487,-1.66533453693773E-16,2.0747762103,0.9164683304,0,0,547.5652173913,1,0,7853.4246885058,-100,41.5083153032
1,5,5,Line,-1,0,337.7839546219,0.0681435859,336.0729087564,0.9997830567,-0.0208288137,343.7161958457,-1.2490457724,1.5432024832,0.594621754,0,0,586.5,1,0,7853.4246885058,-100,41.095660127
1,5,7,Line,0.9899494937,0.1414213562,336.5947117826,0.0594536593,336.5947117826,0.9982331517,0.05941864,337.2653681229,-0.1798534998,0.512920936,0.0696919428,0,0,541.9333333333,1,0,7853.4246885058,-100,41.5935562455
1,6,1,Line,0,1,326.5838330353,0.125874173,325.7790662397,0.9945390406,0.104365208,329.9420377214,1.0516502125,1.4639029455,0.2885277736,0,0,524.0833333333,1,0,7853.4246885058,-100,37.7879411374
1,6,6,Line,0,1,286.6810073932,0.1083459772,286.6810073932,0.9941363141,0.1081341254,287.8732236807,1.5707963268,1.9482554618,1.7907448239,0,0,483.4583333333,1,0,7853.4246885058,-100,38.7922327792
