Timestamp_Unix, Timestamp_Hour, Timestamp_Minute, Timestamp_Second, Timestamp_Millisecond, Current_Internal_ADC_A13_Raw, Current_Internal_ADC_A13_Cal, Current_GSR_Raw, Current_GSR_Calculated
1450112544, 17, 2, 24, 857, 33802, 24763.36996337, 59144, 1926.63378545006
1450112545, 17, 2, 25, 169, 228, 167.032967032967, 95, -46.6243938828795
1450112545, 17, 2, 25, 263, 1032, 756.043956043956, 52933, 703.244870285781
1450112545, 17, 2, 25, 373, 51752, 37913.5531135531, 1794, 23.8522875536378
1450112545, 17, 2, 25, 932, 42762, 31327.4725274725, 3592, 9.17514526548742
1450112546, 17, 2, 26, 807, 44810, 32827.8388278388, 7432, 10.0561838994462
1450112547, 17, 2, 27, 994, 2266, 1660.07326007326, 50482, 3280.68920718865
1450112548, 17, 2, 28, 432, 2569, 1882.05128205128, 13577, 43.3121681205118
1450112549, 17, 2, 29, 572, 108, 79.1208791208791, 50487, 3256.34254118459
1450112556, 17, 2, 36, 900, 2258, 1654.21245421245, 50506, 3167.03045289802
1450112557, 17, 2, 37, 400, 12339, 9039.56043956044, 33229, -3078.81773399015
1450112561, 17, 2, 41, 728, 52636, 38561.1721611722, 1631, 27.8980493683882
1450112562, 17, 2, 42, 197, 26035, 19073.2600732601, 28879, -416.3890739507
1450112563, 17, 2, 43, 525, 16083, 11782.4175824176, 29652, 564.14306668171
1450112565, 17, 2, 45, 619, 57097, 41829.304029304, 39688, 310.587942976054
1450112566, 17, 2, 46, 931, 47027, 34452.0146520147, 32213, 64.0943468786053
1450112567, 17, 2, 47, 431, 54828, 40167.032967033, 1669, 26.8368480658684
1450112567, 17, 2, 47, 463, 1667, 1221.24542124542, 1558, 30.1915047144035
1450112584, 17, 3, 4, 150, 45986, 33689.3772893773, 55343, 1530.21954059749
1450112584, 17, 3, 4, 228, 10714, 7849.08424908425, 27142, 96.7398664989842
1450112584, 17, 3, 4, 619, 777, 569.230769230769, 61961, -15642.5489846421
1450112584, 17, 3, 4, 728, 32522, 23825.641025641, 61960, -15531.8091451292
1450112585, 17, 3, 5, 150, 40970, 30014.652014652, 64776, 820.244419713164
1450112585, 17, 3, 5, 150, 26121, 19136.2637362637, 64265, 1013.95711975341
1450112585, 17, 3, 5, 166, 39690, 29076.9230769231, 64520, 907.059096714269
1450112585, 17, 3, 5, 182, 56913, 41694.5054945055, 1603, 28.7353018930817
1450112585, 17, 3, 5, 213, 65034, 47643.956043956, 1288, 43.3822540551562
1450112585, 17, 3, 5, 244, 22494, 16479.1208791209, 30214, 208.012647168948
1450112585, 17, 3, 5, 447, 53770, 39391.9413919414, 1800, 23.7256367367759
1450112585, 17, 3, 5, 822, 24531, 17971.4285714286, 18143, 167.246454375167
1450112586, 17, 3, 6, 228, 7434, 5446.15384615385, 2825, 12.4407509237258
1450112586, 17, 3, 6, 338, 60682, 44455.6776556777, 2824, 12.4465266100516
1450112586, 17, 3, 6, 791, 42355, 31029.304029304, 17375, 545.85152838428
1450112586, 17, 3, 6, 869, 49619, 36350.9157509157, 16351, 7.90149053717493
1450112587, 17, 3, 7, 57, 2569, 1882.05128205128, 3593, 9.17200630300273
1450112587, 17, 3, 7, 963, 3592, 2631.50183150183, 65478, 649.721750163275
1450112588, 17, 3, 8, 25, 2281, 1671.06227106227, 50702, 2468.58722752968
1450112588, 17, 3, 8, 228, 14515, 10633.6996336996, 19680, 70.032915470271
1450112588, 17, 3, 8, 603, 29939, 21933.3333333333, 14304, 19.918215805901
1450112588, 17, 3, 8, 791, 16864, 12354.5787545788, 27398, 85.3286004402956
1450112588, 17, 3, 8, 838, 57530, 42146.5201465201, 1600, 28.8279977514162
1450112589, 17, 3, 9, 416, 43530, 31890.1098901099, 5384, 43.3822540551562
1450112590, 17, 3, 10, 322, 57723, 42287.9120879121, 1601, 28.7970327537451
1450112590, 17, 3, 10, 322, 31859, 23339.9267399267, 16865, -1084.59869848156
1450112590, 17, 3, 10, 369, 38995, 28567.7655677656, 15073, 12.6760384844528
1450112598, 17, 3, 18, 307, 2316, 1696.7032967033, 50715, 2432.99886086993
1450112604, 17, 3, 24, 119, 17417, 12759.706959707, 8713, -179.914360764276
1450112604, 17, 3, 24, 869, 10249, 7508.42490842491, 11785, 9.17200630300273
1450112605, 17, 3, 25, 10, 15113, 11071.7948717949, 12297, -40.5584081635964
1450112605, 17, 3, 25, 88, 1641, 1202.1978021978, 1368, 38.4099804493199
1450112605, 17, 3, 25, 135, 2131, 1561.17216117216, 22758, 113.871871370334
1450112605, 17, 3, 25, 229, 33747, 24723.0769230769, 26598, 135.146092926453
1450112605, 17, 3, 25, 244, 45322, 33202.9304029304, 15112, 12.4465266100516
1450112605, 17, 3, 25, 572, 53258, 39016.8498168498, 15624, 10.0561838994462
1450112606, 17, 3, 26, 213, 14003, 10258.6080586081, 20713, -442.243056784009
1450112606, 17, 3, 26, 213, 1031, 755.311355311355, 51978, 1013.48872412715
1450112606, 17, 3, 26, 260, 2577, 1887.91208791209, 2190, 17.6380841512995
1450112607, 17, 3, 27, 119, 1590, 1164.83516483516, 1385, 37.4967190370843
1450112608, 17, 3, 28, 526, 59145, 43329.6703296703, 19720, 68.9893066574681
1450112610, 17, 3, 30, 635, 60287, 44166.3003663004, 1674, 26.7031966396697
1450112612, 17, 3, 32, 744, 1674, 1226.37362637363, 1333, 40.4376976392472
1450112613, 17, 3, 33, 151, 2188, 1602.9304029304, 50773, 2285.96613386892
1450112618, 17, 3, 38, 448, 2225, 1630.03663003663, 50777, 2276.47828808833
1450112621, 17, 3, 41, 713, 60979, 44673.2600732601, 1670, 26.8100108580544
1450112624, 17, 3, 44, 432, 63498, 46518.6813186813, 28168, 62.9826042047187
1450112624, 17, 3, 44, 729, 49162, 36016.1172161172, 28424, 57.9380989350977
1450112625, 17, 3, 45, 245, 38410, 28139.1941391941, 28680, -287.670444738508
1450112630, 17, 3, 50, 791, 2193, 1606.59340659341, 50815, 2190.12280894639
1450112634, 17, 3, 54, 401, 40458, 29639.5604395604, 34824, 483.629153165353
1450112635, 17, 3, 55, 245, 60918, 44628.5714285714, 23558, 76.3253904043719
1450112636, 17, 3, 56, 729, 1798, 1317.21611721612, 1425, 35.5101026241966
1450112636, 17, 3, 56, 760, 74, 54.2124542124542, 10496, 16.407510045498
1450112645, 17, 4, 5, 260, 44298, 32452.7472527472, 38152, 1092.06071857595
1450112646, 17, 4, 6, 807, 49403, 36192.673992674, 22022, 208.012647168948
1450112647, 17, 4, 7, 10, 851, 623.443223443223, 45821, 7621.9512195122
1450112647, 17, 4, 7, 73, 39795, 29153.8461538462, 50685, 2516.72742885589
1450112647, 17, 4, 7, 792, 2307, 1690.10989010989, 50903, 2013.264189788
1450112648, 17, 4, 8, 573, 59913, 43892.3076923077, 56328, 907.059096714269
1450112649, 17, 4, 9, 761, 65352, 47876.9230769231, 1731, 25.2686052740633
1450112650, 17, 4, 10, 229, 60425, 44267.3992673993, 65478, 649.721750163275
1450112650, 17, 4, 10, 261, 65444, 47944.3223443223, 1724, 25.4364254700016
1450112651, 17, 4, 11, 761, 65223, 47782.4175824176, 92, -46.3824043710778
1450112651, 17, 4, 11, 995, 22931, 16799.2673992674, 47872, 311.74985191882
1450112652, 17, 4, 12, 26, 23635, 17315.0183150183, 48896, 210.805910997744
1450112652, 17, 4, 12, 26, 50176, 36758.9743589744, 29958, 291.970802919708
1450112655, 17, 4, 15, 73, 47795, 35014.652014652, 45568, -4027.38622633911
1450112655, 17, 4, 15, 651, 38666, 28326.7399267399, 6920, 12.4465266100516
1450112656, 17, 4, 16, 417, 46346, 33953.1135531136, 7944, 8.43604926315328
1450112665, 17, 4, 25, 323, 37386, 27389.010989011, 1457, 34.0662110878704
1450112666, 17, 4, 26, 651, 60659, 44438.8278388278, 11524, 10.0712946951469
1450112667, 17, 4, 27, 198, 37459, 27442.4908424908, 16389, -286.336043981216
1450112669, 17, 4, 29, 151, 2825, 2069.59706959707, 1545, 30.6400710849649
1450112669, 17, 4, 29, 167, 31240, 22886.4468864469, 3335, 10.0599573457809
1450112670, 17, 4, 30, 636, 21248, 15566.3003663004, 2405, 15.4523680754076
1450112671, 17, 4, 31, 526, 2194, 1607.32600732601, 51072, 1742.96191976798
1450112671, 17, 4, 31, 542, 35338, 25888.6446886447, 32520, 57.9380989350977
1450112672, 17, 4, 32, 183, 2275, 1666.66666666667, 51071, 1744.34770292084
1450112673, 17, 4, 33, 448, 36618, 26826.3736263736, 1866, 22.4163477941193
1450112673, 17, 4, 33, 620, 23379, 17127.4725274725, 18698, 111.405717341414
1450112675, 17, 4, 35, 42, 62466, 45762.6373626374, 33023, -1577.78479015462
1450112685, 17, 4, 45, 589, 2917, 2136.99633699634, 1866, 22.4163477941193
1450112685, 17, 4, 45, 730, 3062, 2243.22344322344, 1859, 22.5483210520145
1450112685, 17, 4, 45, 761, 3107, 2276.19047619048, 1856, 22.6053579219347
1450112686, 17, 4, 46, 152, 1888, 1383.15018315018, 1476, 33.2631480908616
1450112686, 17, 4, 46, 308, 4153, 3042.49084249084, 1908, 21.6558495698065
1450112686, 17, 4, 46, 324, 2258, 1654.21245421245, 51081, 1730.58825117481
1450112686, 17, 4, 46, 433, 4251, 3114.28571428571, 1888, 22.0114503564754
1450112689, 17, 4, 49, 917, 1861, 1363.36996336996, 1455, 34.1530054644809
1450112690, 17, 4, 50, 527, 31635, 23175.8241758242, 24339, 57.7393875005774
1450112691, 17, 4, 51, 980, 1921, 1407.32600732601, 1486, 32.8555047755476
1450112692, 17, 4, 52, 120, 41738, 30577.2893772894, 41736, 6770.48070413
1450112692, 17, 4, 52, 683, 2188, 1602.9304029304, 51107, 1695.80914685538
1450112693, 17, 4, 53, 105, 54515, 39937.7289377289, 30996, 110.739518504574
1450112693, 17, 4, 53, 792, 46346, 33953.1135531136, 42248, 1092.06071857595
1450112700, 17, 5, 0, 870, 63754, 46706.2271062271, 46088, 1880.7598269701
1450112700, 17, 5, 0, 933, 56307, 41250.5494505495, 22805, 110.673336579751
1450112701, 17, 5, 1, 183, 36618, 26826.3736263736, 47624, 352.646612829284
1450112705, 17, 5, 5, 370, 2227, 1631.50183150183, 51230, 1548.58115897053
1450112706, 17, 5, 6, 699, 1889, 1383.88278388278, 1461, 33.8939390858127
1450112707, 17, 5, 7, 626, 62208, 45573.6263736264, 6421, 16.1993163888484
1450112707, 17, 5, 7, 919, 60674, 44449.8168498168, 34047, 1108.40168477056
1450112708, 17, 5, 8, 216, 23667, 17338.4615384615, 32796, -1026.37791234733
1450112708, 17, 5, 8, 309, 1865, 1366.30036630037, 1452, 34.2840294705517
1450112708, 17, 5, 8, 606, 112, 82.051282051282, 52819, 729.917097475903
1450112708, 17, 5, 8, 872, 13056, 9564.83516483516, 7435, 10.044880526191
1450112709, 17, 5, 9, 122, 7541, 5524.54212454212, 1906, 21.6908917776337
1450112712, 17, 5, 12, 528, 115, 84.2490842490842, 23667, 73.0438847659674
1450112714, 17, 5, 14, 794, 52234, 38266.6666666667, 35080, 407.880246359669
1450112714, 17, 5, 14, 810, 21248, 15566.3003663004, 7982, 8.33636916110284
1450112715, 17, 5, 15, 325, 31091, 22777.2893772894, 25375, 1257.54527162978
1450112721, 17, 5, 21, 372, 52211, 38249.8168498168, 27167, 95.4927425515661
1450112722, 17, 5, 22, 200, 2186, 1601.4652014652, 51337, 1439.83712562435
1450112727, 17, 5, 27, 169, 8936, 6546.52014652015, 1904, 21.726047575699
1450112727, 17, 5, 27, 310, 52211, 38249.8168498168, 24355, 57.45277381992
1450112727, 17, 5, 27, 310, 21248, 15566.3003663004, 9164, 88.7776209373141
1450112727, 17, 5, 27, 310, 53939, 39515.7509157509, 25379, 1224.28991185113
1450112727, 17, 5, 27, 310, 54131, 39656.4102564103, 25891, 279.20482465937
1450112727, 17, 5, 27, 403, 1884, 1380.21978021978, 1449, 34.4160626647669
1450112727, 17, 5, 27, 732, 50259, 36819.7802197802, 18724, 109.690016014742
1450112727, 17, 5, 27, 778, 35338, 25888.6446886447, 35080, 407.880246359669
1450112727, 17, 5, 27, 966, 50995, 37358.9743589744, 26149, 201.013106054515
1450112728, 17, 5, 28, 13, 147, 107.692307692308, 26406, 157.168453148084
1450112728, 17, 5, 28, 216, 52234, 38266.6666666667, 34824, 483.629153165353
1450112728, 17, 5, 28, 622, 53491, 39187.5457875458, 26150, 200.795148789205
1450112728, 17, 5, 28, 622, 21248, 15566.3003663004, 9937, 24.9395216599746
1450112728, 17, 5, 28, 841, 2611, 1912.82051282051, 25639, 450.28818443804
1450112730, 17, 5, 30, 622, 40723, 29833.6996336996, 24359, 57.3815644509732
