Set,Seq,Shape,ShapeName,startCos,startSin,DiagLen,DiagAngle,EndDist,EndCos,EndSin,PathLen,TotalRotSum,AbsRotSum,RotSquaredSum,AvgSpeed,TotalTime,AvgPressure,StrokeCount,Average Gsr Per Shape, Average Gsr Before Shapes,percent change from before shapes,Aspect (Absolute value of 45 degrees minus bounding box angle)
1,8,10,Infinity,-0.3939192986,0.91914503,246.6029196907,0.6386349672,30.4630924235,-0.91914503,-0.3939192986,694.1207171129,-0.3805063771,10.2618593494,3.1836342738,0,0,728.7407407407,1,0,40346.9234979558,-100,8.40891173
2,1,1,Square,0,1,222.9910312098,0.8329812667,30.3644529014,-0.9550641368,-0.2963992149,563.6907712406,NaN,NaN,NaN,563.6907712406,1,714,1,352.6466128293,40346.9234979558,-99.1259640581,2.7263109954
2,1,2,@,0,1,189.5098942008,0.7928607114,9.0553851381,0.9938837347,0.1104315261,724.9636247296,NaN,NaN,NaN,724.9636247296,1,737.5757575758,1,0,40346.9234979558,-100,0.427572505
2,1,3,Pi,0,-1,198.4943324128,0.7140906986,103.619496235,0.9264665771,0.376377047,488.4190036019,7.390334025,15.3193385709,8.490080203,488.4190036019,1,659.6,3,-2278.7561661721,40346.9234979558,-105.6479056359,4.0856167807
2,1,3,Pi,0.242535625,-0.9701425001,235.8495283014,0.5585993153,164.6389990251,0.856419201,0.5162810786,446.9498449849,NaN,NaN,NaN,446.9498449849,1,607.7662337662,3,182.1278106055,40346.9234979558,-99.5485955438,12.9946167944
2,1,4,Equals,0.8320502943,-0.5547001962,154.6932448428,0.3913102785,148.4890568358,0.9630339302,0.2693801203,264.7308470246,-1.0516502125,7.78648369,7.5959792442,264.7308470246,1,599.064516129,2,625.7039169065,40346.9234979558,-98.449190514,22.5795725619
2,2,1,Square,0,1,238.3463865889,0.8061666902,30.61045573,-0.6207029444,0.7840458245,631.0257154472,NaN,NaN,NaN,631.0257154472,1,700.2156862745,1,0,40346.9234979558,-100,1.1899489325
2,2,2,Equals,-1,0,199.912480851,0.472595916,166.9281282469,0.9764681466,0.2156616765,350.5518237907,NaN,NaN,NaN,350.5518237907,1,626.4761904762,2,0,40346.9234979558,-100,17.9222485981
2,2,3,@,0,-1,263.5033206622,0.7263271815,33.6154726279,0.3867266763,0.9221943818,1087.4281261777,NaN,NaN,NaN,1087.4281261777,1,716.9469026549,1,0,40346.9234979558,-100,3.3845179544
2,2,3,@,-1,0,326.1977927577,0.7485385097,125.1958465765,0.5191865527,0.8546609406,1163.0909079193,NaN,NaN,NaN,1163.0909079193,1,674.3125,1,0,40346.9234979558,-100,2.1119025912
2,2,4,Pi,0,1,256.6028059083,0.6388246035,145.7840869231,0.9466053731,0.3223945836,571.1789781314,NaN,NaN,NaN,571.1789781314,1,650.4835164835,3,0,40346.9234979558,-100,8.3980463703
2,3,1,Square,1,0,187.0026737777,0.9219476754,13.6014705087,0.9557790087,-0.2940858488,490.7818878394,NaN,NaN,NaN,490.7818878394,1,711.5909090909,1,0,40346.9234979558,-100,7.8237107323
2,3,2,@,-1,0,248.8232304267,0.856503158,72.9451848993,0.4798123419,0.8773711396,911.3021570666,NaN,NaN,NaN,911.3021570666,1,682.780952381,1,0,40346.9234979558,-100,4.074016093
2,3,3,Equals,0.894427191,-0.4472135955,167.2871782295,0.4449332165,152.741611881,0.9885976594,0.1505811004,290.664697508,NaN,NaN,NaN,0,0,632.1111111111,2,0,40346.9234979558,-100,19.5072045294
2,3,4,Square,0.5547001962,-0.8320502943,177.5894140989,0.8811048715,23,1,0,445.3069044637,NaN,NaN,NaN,0,0,697.4430379747,1,0,40346.9234979558,-100,5.4835904454
2,3,5,Pi,1,0,180.3136156811,0.5680052696,133.4053971922,0.7945705513,0.6071718364,351.7307785574,NaN,NaN,NaN,0,0,636.7288135593,3,0,40346.9234979558,-100,12.4556953107
2,4,1,Square,0,-1,171.8167628609,0.9133263944,10.295630141,-0.8741572761,0.4856429312,432.569310815,NaN,NaN,NaN,432.569310815,1,713.2891566265,1,0,40346.9234979558,-100,7.329747717
2,4,1,Square,0,1,271.9742634883,0.7281690571,33.2415402772,-0.7219882051,0.6919053632,709.2650163181,NaN,NaN,NaN,709.2650163181,1,732.5909090909,1,0,40346.9234979558,-100,3.2789862561
2,4,2,Equals,0.242535625,-0.9701425001,155.2610704588,0.431957933,144.8102206338,0.9736881788,0.2278844674,281.0954452171,-1.7894652727,8.2661630599,7.0662428417,0,0,681.7,2,0,40346.9234979558,-100,20.2506335119
2,4,3,Square,1,0,204.892654822,0.857935035,15.6524758425,0.4472135955,0.894427191,545.2150630052,NaN,NaN,NaN,545.2150630052,1,756.9569892473,1,0,40346.9234979558,-100,4.1560566019
2,4,4,Equals,0.7071067812,-0.7071067812,179.7386992275,0.5308778051,138.4954872911,0.9675405504,0.2527158154,339.9122931448,-9.5666750154,10.3672489577,7.759507745,0,0,679.0238095238,2,0,40346.9234979558,-100,14.5829423306
2,4,5,Pi,1,0,183.2157198496,0.6304014215,129.0348790056,0.8137334712,0.5812381937,379.01919782,NaN,NaN,NaN,379.01919782,1,673.171875,3,0,40346.9234979558,-100,8.880659149
2,4,6,@,-0.9701425001,-0.242535625,266.8501452126,0.8304604754,84.403791384,0.5923904505,0.8056510126,1071.3555365531,18.0641577581,19.0541352557,7.2901425282,1071.3555365531,1,755.1727272727,1,0,40346.9234979558,-100,2.5818802928
2,5,1,Equals,0,-1,130.1422298872,0.470520353,114.9782588144,0.9740972002,0.2261297072,255.8415785599,NaN,NaN,NaN,0,0,683.9130434783,2,0,40346.9234979558,-100,18.0411695981
2,5,2,@,-0.4472135955,-0.894427191,266.9925092582,0.8410435762,78.2432105681,0.6262524204,0.7796203601,1057.0379614309,19.9567046393,20.9238303821,6.9940397619,1057.0379614309,1,749.0183486239,1,0,40346.9234979558,-100,3.1882473028
2,5,3,Square,0,-1,181.0248601712,0.9107221499,11.0453610172,0.090535746,0.9958932065,486.6992328073,NaN,NaN,NaN,486.6992328073,1,757.6347826087,1,0,40346.9234979558,-100,7.1805354984
2,5,4,Pi,0,1,223.143451618,0.7251536927,97.8621479429,0.9809717242,0.1941506537,439.6845805369,NaN,NaN,NaN,439.6845805369,1,625.6666666667,3,0,40346.9234979558,-100,3.45175391
2,5,5,Pi,0,1,211.3030998353,0.6747409422,118.9285499785,0.9417419116,0.336336397,445.212064276,5.0341395348,13.5025023253,12.8271431257,0,0,648.9298245614,3,0,40346.9234979558,-100,6.3401917473
2,5,5,Pi,0.1414213562,0.9899494937,181.0441934998,0.6954454897,108.6738238952,0.9845977271,0.1748351104,359.4785199091,NaN,NaN,NaN,359.4785199091,1,642.2692307692,3,0,40346.9234979558,-100,5.1539085588
2,5,5,Pi,1,0,193.7240305176,0.7013475653,106.4377752492,0.8925402638,0.4509677122,407.0516279531,NaN,NaN,NaN,407.0516279531,1,668.859375,3,0,40346.9234979558,-100,4.8157445365
2,5,5,Pi,-0.7071067812,0.7071067812,190.6462693052,0.6214689976,140.7586587035,0.6891227928,0.7246445863,372.6863131974,NaN,NaN,NaN,372.6863131974,1,654.0434782609,3,0,40346.9234979558,-100,9.3924493393
2,5,6,Pi,0,-1,188.3666637173,0.4327785579,117.9915251194,0.8559936817,0.516986283,386.5798935736,NaN,NaN,NaN,386.5798935736,1,682.5841584158,3,0,40346.9234979558,-100,20.2036151686
2,5,7,Equals,0,1,155.7947367532,0.5095922648,139.7855500401,0.9443036134,0.3290755016,284.0527322988,NaN,NaN,NaN,0,0,740.6,2,0,40346.9234979558,-100,15.8025139544
-1,-1,-1,Pi,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,0,-1.79769313486232E+308,-1,0,40346.9234979558,-100,#NUM!
2,6,1,Pi,-0.894427191,0.4472135955,179.4129315295,0.493563868,107.6150547089,0.7898523142,0.613297091,374.772008303,NaN,NaN,NaN,374.772008303,1,651.6046511628,3,0,40346.9234979558,-100,16.7208734434
2,6,2,Square,0,1,129.3213052826,0.883978677,30.3644529014,-0.2963992149,0.9550641368,356.7616112226,NaN,NaN,NaN,0,0,774.8020833333,1,0,40346.9234979558,-100,5.6482473717
2,6,3,Pi,-0.7071067812,-0.7071067812,149.5860956105,0.517487741,108.706025592,0.8831157195,0.469155226,282.2021688488,NaN,NaN,NaN,282.2021688488,1,691.4444444444,3,0,40346.9234979558,-100,15.3501364909
2,6,4,@,-1,0,197.3448757886,0.8104825066,63.8905313799,0.6417226327,0.7669368049,766.7012043543,NaN,NaN,NaN,766.7012043543,1,786.4509803922,1,0,40346.9234979558,-100,1.4372269974
2,6,5,Pi,-0.894427191,-0.4472135955,125.9364919314,0.5703832816,86.2844134244,0.8460392451,0.5331206202,236.9716123561,NaN,NaN,NaN,236.9716123561,1,677.2686567164,3,0,40346.9234979558,-100,12.3194452595
2,6,6,@,-0.9486832981,-0.316227766,220.0568108467,0.9045718572,74.9533188058,0.7071067812,0.7071067812,897.7565643184,20.4203522483,21.0885289558,7.2328868945,897.7565643184,1,774.8727272727,1,0,40346.9234979558,-100,6.8281496839
2,6,7,Equals,-1,0,136.1910422899,0.5227890854,112.294256309,0.9706640712,0.2404397241,252.2456850187,NaN,NaN,NaN,0,0,703.9333333333,2,0,40346.9234979558,-100,15.0463918311
2,6,8,Square,0,-1,141.6509795236,0.9004654993,8.0622577483,0.4961389384,0.8682431421,377.5433028772,NaN,NaN,NaN,377.5433028772,1,784.0114942529,1,3174.0148108093,40346.9234979558,-92.1331924825,6.592872707
-1,-1,-1,@,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,-1.79769313486232E+308,0,-1.79769313486232E+308,-1,0,40346.9234979558,-100,#NUM!
2,7,1,@,-0.7071067812,-0.7071067812,172.1540008248,0.847048334,56.5862174032,0.689213766,0.7245580617,634.7851239675,NaN,NaN,NaN,634.7851239675,1,754.1,1,0,40346.9234979558,-100,3.5322945818
2,7,2,Pi,-1,0,821.6160903975,0.0938554686,694.2715607023,-0.9981684966,0.0604950604,314.7650655918,NaN,NaN,NaN,314.7650655918,1,704.5673076923,3,188.0680500733,40346.9234979558,-99.5338726382,39.622477765
