Set,Seq,Shape,ShapeName,startCos,startSin,DiagLen,DiagAngle,EndDist,EndCos,EndSin,PathLen,TotalRotSum,AbsRotSum,RotSquaredSum,AvgSpeed,TotalTime,AvgPressure,StrokeCount,Average Gsr Per Shape, Average Gsr Before Shapes,percent change from before shapes,Aspect (Absolute value of 45 degrees minus bounding box angle)
1,5,4,Line,-1,0,218.2773465113,0.0504159569,216.2799112262,0.9987057918,0.0508600172,220.5870392465,NaN,NaN,NaN,220.5870392465,1,367.5,1,0,-15923.6834315099,-100,42.1113784495
1,5,5,Line,-1,0,207.1183236703,0.0338035437,206.0024271702,0.9999882178,-0.0048543117,208.6214704753,NaN,NaN,NaN,208.6214704753,1,327.7647058824,1,0,-15923.6834315099,-100,43.0631996134
1,5,6,Infinity,1,0,234.8829495728,0.4350839512,29.8328677804,-0.636881447,0.7709617516,554.7121636231,1.6951513213,8.1875341659,2.1773466059,0,0,417.4310344828,1,0,-15923.6834315099,-100,20.0715258624
1,5,7,Line,0,1,217.1128738698,0.0322468824,217.0829334609,0.9996179642,0.0276392064,218.6228033044,NaN,NaN,NaN,0,0,353.1111111111,1,0,-15923.6834315099,-100,43.152389736
1,6,1,Line,-1,0,217.3292433153,0.1106572212,212.3605424744,0.9935932426,0.1130153451,223.0833154305,NaN,NaN,NaN,0,0,332.25,1,0,-15923.6834315099,-100,38.6598082526
1,6,2,Pound,0.4472135955,-0.894427191,223.331592033,0.858284693,161.9289967856,0.7040122663,0.7101878125,638.935310695,NaN,NaN,NaN,638.935310695,1,311.7733333333,4,0,-15923.6834315099,-100,4.1760905296
1,6,3,Psi,0,1,224.1829609939,1.0732295961,182.9644774266,0.2732770902,0.9619353575,381.0061748208,NaN,NaN,NaN,381.0061748208,1,416.4146341463,2,0,-15923.6834315099,-100,16.4915263051
1,6,4,Pound,0,1,237.2614591542,0.9500568849,151.9539403898,0.5067324994,0.8621033431,643.6318068961,NaN,NaN,NaN,643.6318068961,1,287.9722222222,4,0,-15923.6834315099,-100,9.4342498021
1,6,5,Infinity,0.7071067812,-0.7071067812,199.7223072168,0.4121237444,37.8021163429,-0.7936063613,0.6084315437,478.2249895693,0.7853981634,8.680054044,2.4297033218,0,0,439.6779661017,1,0,-15923.6834315099,-100,21.3870488088
1,6,6,Line,1,0,188.1302740125,0.0372168501,188.0239346466,0.9998727043,0.0159554155,188.7514416601,NaN,NaN,NaN,188.7514416601,1,317.4666666667,1,0,-15923.6834315099,-100,42.8676315625
1,6,7,Infinity,0,-1,200.3921156134,0.4435610252,17.7200451467,0.282166324,0.9593655016,477.2392453318,0.3805063771,9.3380478493,2.3745111155,0,0,403.064516129,1,0,-15923.6834315099,-100,19.5858252995
1,6,8,Psi,1,0,234.5463706818,1.1491088076,181.0331461363,0.2099063117,0.9777215045,390.2803900289,NaN,NaN,NaN,390.2803900289,1,413.3333333333,2,0,-15923.6834315099,-100,20.8390848768
1,7,1,Pound,0,1,199.4216638182,0.9744489934,119.0378091196,0.5796477649,0.8148671478,552.4954530311,NaN,NaN,NaN,0,0,316.3461538462,4,0,-15923.6834315099,-100,10.8318146726
1,7,2,Psi,0,1,210.190389885,1.1071487178,163.9542619147,0.2439704801,0.9697826585,353.4313359752,3.1415926536,4.7245580234,1.4085391616,353.4313359752,1,360.5833333333,2,15.817028613,-15923.6834315099,-100.0993302126,18.4349488233
1,7,3,Line,1,0,201.9925741209,0.0991760417,201.9925741209,0.9950860861,0.0990135409,202.2901190457,NaN,NaN,NaN,0,0,325.9375,1,0,-15923.6834315099,-100,39.3176313818
1,7,4,Line,-1,0,186.0026881526,0.0053762923,184.0027173712,0.9999852319,0.0054347023,188.0312195419,NaN,NaN,NaN,0,0,337.3333333333,1,0,-15923.6834315099,-100,44.6919611418
1,7,5,Psi,1,0,207.5475849052,1.0121970115,166.138496442,0.2467820576,0.9690710067,345.420419156,1.5707963268,7.6376744605,6.0996900584,0,0,381.0909090909,2,0,-15923.6834315099,-100,12.9946167947
1,7,6,Infinity,0.7071067812,0.7071067812,190.1578291841,0.3883187182,47.4236228055,-0.6747691995,0.738028812,427.0728168361,2.5213431676,7.9840676719,1.9979399389,427.0728168361,1,378.3442622951,1,0,-15923.6834315099,-100,22.7509763412
1,7,7,Infinity,0.9284766909,0.3713906764,164.6936550083,0.4256224683,23.0217288664,-0.5646839156,0.8253072612,406.5859734564,1.9513027039,7.985778022,1.9557031464,0,0,390.1090909091,1,0,-15923.6834315099,-100,20.6136289005
1,7,8,Pound,0,1,201.308221392,0.8945037954,133.0563790278,0.6764049996,0.7365298884,529.3270331871,1.5707963268,11.8216519852,10.1955988437,529.3270331871,1,274.3548387097,4,0,-15923.6834315099,-100,6.2512922349
1,7,9,Psi,0,1,247.4126108346,1.078223695,177.4063133037,0.3212963447,0.9469787003,422.4780405866,3.1415926536,5.6047514693,1.6003134772,0,0,393.3571428571,2,0,-15923.6834315099,-100,16.7776670945
1,8,1,Psi,0,1,234.7977853388,1.1166722394,169.3192251341,0.2244281473,0.9744906396,394.6172195241,3.017237659,5.6023409713,2.8223885264,0,0,396.1428571429,2,0,-15923.6834315099,-100,18.980606417
1,8,2,Pound,0.7071067812,0.7071067812,220.6399782451,0.9463319027,146.6492413891,0.6205282696,0.784184077,591.5591258186,-2.55359005,14.3831478441,11.3523501234,591.5591258186,1,281.4782608696,4,0,-15923.6834315099,-100,9.2208240433
1,8,3,Line,-1,0,197.9141227907,0.0961493106,194.8332620473,0.9957232044,0.0923866891,201.5189125741,NaN,NaN,NaN,0,0,309.3157894737,1,0,-15923.6834315099,-100,39.4910502995
1,8,4,Pound,0,1,194.0103090044,0.9169863049,129.0038759108,0.5348676504,0.8449358535,546.309273154,NaN,NaN,NaN,546.309273154,1,290,4,0,-15923.6834315099,-100,7.5394451421
1,8,5,Pound,0.4472135955,0.894427191,205.9732992405,0.8300420198,144.2567156149,0.7001407149,0.7140048875,555.9854942312,NaN,NaN,NaN,555.9854942312,1,308.9852941176,4,13.9445051,-15923.6834315099,-100.0875708511,2.5579045531
1,8,6,Infinity,0.894427191,-0.4472135955,197.3068675946,0.4341776852,5.3851648071,-0.9284766909,-0.3713906764,508.9558449037,0.9652516632,9.2205390518,2.807491051,0,0,395.1587301587,1,14.0512787366,-15923.6834315099,-100.0882413846,20.1234510793
1,8,7,Psi,0,1,193.3520105921,1.2114203297,153.4438007871,0.1368579238,0.9905906868,339.2746591512,3.1415926536,5.0389574657,1.2807329551,339.2746591512,1,368.4166666667,2,0,-15923.6834315099,-100,24.4092721082
1,8,8,Line,0,-1,189.380569225,0.063406952,189.0952141118,0.9994964753,0.0317300468,191.0839337478,NaN,NaN,NaN,0,0,315.6,1,0,-15923.6834315099,-100,41.3670492586
1,8,9,Psi,0,1,181.8598361376,1.1637384789,158.2687587618,0.126367327,0.9919835173,316.7459001,NaN,NaN,NaN,0,0,319.8648648649,2,0,-15923.6834315099,-100,21.6773032979
1,8,10,Infinity,0.894427191,-0.4472135955,168.6564555539,0.5699124719,12.0830459736,-0.4138029443,-0.9103664775,444.2747066381,0.9097531579,9.8522544911,3.3724225729,444.2747066381,1,379.2586206897,1,452.1408871004,-15923.6834315099,-102.8394239878,12.3464206683
1,8,10,Infinity,0,-1,175.5704986608,0.3487710036,21.2132034356,0.1414213562,-0.9899494937,432.5444681263,-0.5880026035,9.6550876627,2.9296068241,0,0,440.6034482759,1,0,-15923.6834315099,-100,25.0168934772
1,9,1,Line,1,0,240.916998155,0.0872777129,240.532742054,0.9977851579,-0.0665190105,242.0190032168,NaN,NaN,NaN,0,0,407.2777777778,1,0,-15923.6834315099,-100,39.9993554053
1,9,2,Pound,0.316227766,0.9486832981,232.9742475039,0.9839841989,124.3543324537,0.4664091621,0.8845691005,604.9879504856,NaN,NaN,NaN,604.9879504856,1,320.676056338,4,0,-15923.6834315099,-100,11.3781417045
1,9,3,Psi,0.7071067812,-0.7071067812,191.4157778241,1.1164942401,146.5127980758,0.1433321886,0.9896746353,353.2199354054,0.7853981634,7.8819856876,3.7088343648,353.2199354054,1,389,2,0,-15923.6834315099,-100,18.9704078084
1,9,4,Psi,0,1,206.6518811915,1.087670662,135.5912976559,0.2286282419,0.9735138042,321.8420318187,3.1415926536,5.4976683525,2.7618028274,0,0,363.7272727273,2,0,-15923.6834315099,-100,17.3189384328
1,9,5,Pound,0.7071067812,-0.7071067812,223.8258251409,0.9121042508,151.3274595042,0.8722805526,0.4890057643,674.4318938454,NaN,NaN,NaN,337.2159469227,2,359.0204081633,5,-487.7857184777,-15923.6834315099,-96.9367281096,7.2597240468
1,9,6,Psi,0.7071067812,0.7071067812,196.4917301059,1.0661693942,149.2816130674,0.1741674642,0.9847160476,349.776912032,2.3561944902,5.8482812538,2.8922696152,349.776912032,1,361.7272727273,2,0,-15923.6834315099,-100,16.0870065337
1,9,7,Line,1,0,210.15470492,0.1048769387,210.15470492,0.9945054529,0.1046847845,210.5622270412,NaN,NaN,NaN,0,0,352.75,1,0,-15923.6834315099,-100,38.9909940442
1,9,8,Infinity,1,0,179.9027515076,0.543279359,27.4590604355,-0.5462677805,0.8376105968,447.8120257964,1.6951513213,8.2703951535,2.0075642806,0,0,416.0357142857,1,0,-15923.6834315099,-100,13.8723856327
1,9,9,Pound,1,0,210.4186303539,0.9406024173,133.4166406413,0.6445972525,0.7645223228,574.1608375233,NaN,NaN,NaN,574.1608375233,1,311.3538461538,4,0,-15923.6834315099,-100,8.8925487111
1,9,10,Line,1,0,212.6029162547,0.0753288908,212.5299978827,0.9975062444,0.070578272,213.033902983,-0.2186689459,0.8903132445,0.1436229858,0,0,353.6,1,0,-15923.6834315099,-100,40.6839724818
1,9,11,Psi,0.7071067812,-0.7071067812,203.0270917883,0.9745971855,147.6279106402,0.3725582768,0.9280087986,358.6635907611,0.7853981634,8.2679178032,5.1393506217,358.6635907611,1,354.4146341463,2,0,-15923.6834315099,-100,10.8403054545
1,10,1,Psi,0,1,190.276115159,1.060124586,157.496031696,0.2095290887,0.9778024141,327.9595294348,NaN,NaN,NaN,327.9595294348,1,387.4545454545,2,0,-15923.6834315099,-100,15.7406645359
1,10,2,Pound,0,1,224.9311005619,0.9815606782,116.9316039401,0.6585046079,0.7525766947,609.5218850073,1.6539375587,9.6634357585,6.0375709901,609.5218850073,1,313.298245614,4,0,-15923.6834315099,-100,11.2392841969
1,10,3,Infinity,0.9486832981,-0.316227766,203.592730715,0.4306925114,40.2243707222,-0.8203981668,0.5717926617,464.1139268283,1.6078164427,7.915226933,2.1193201283,464.1139268283,1,374.2745098039,1,0,-15923.6834315099,-100,20.3231368289
1,10,4,Infinity,1,0,188.4489320744,0.4209182886,43.4165866922,-0.4836861117,0.8752415354,443.5682757265,1.6951513213,7.7450107824,2.2580395438,0,0,391.693877551,1,0,-15923.6834315099,-100,20.8831585434
1,10,5,Psi,0,1,203.1058837159,1.1335742831,159.5242928209,0.1379100299,0.9904447605,371.0911815123,3.024483909,4.7242587354,1.4725920437,371.0911815123,1,365.8,2,0,-15923.6834315099,-100,19.9490221862
1,10,6,Psi,0,1,232.5618197383,1.0975336295,173.6663467687,0.2533593918,0.9673722234,394.9230756712,3.1415926536,5.5065697697,1.6287051343,0,0,368.5454545455,2,0,-15923.6834315099,-100,17.884044844
1,10,7,Psi,0.4472135955,0.894427191,239.6351393264,1.0511326143,172.1917535772,0.1916468084,0.981463958,415.7923711339,2.6779450446,5.3742283659,2.8178826981,0,0,357.5,2,0,-15923.6834315099,-100,15.2254625079
1,10,8,Psi,0.4472135955,0.894427191,211.1160818128,0.9604584105,152.2005256233,0.4073573317,0.9132688565,329.5498098526,2.6779450446,4.8379848343,2.9176117561,329.5498098526,1,348.5517241379,2,0,-15923.6834315099,-100,10.0302133195
1,10,9,Line,0.9701425001,-0.242535625,173.1848723186,0.046209855,173.0115603074,0.9999331819,-0.0115599212,174.1239386446,NaN,NaN,NaN,0,0,346.0769230769,1,0,-15923.6834315099,-100,42.3523703366
1,10,10,Pound,0,1,198.6579975737,0.9031307382,136.6052707621,0.5929493024,0.8052397934,554.2845805391,4.5880339858,11.8878730313,7.2457991626,0,0,261.0862068966,4,0,-15923.6834315099,-100,6.7455796474
1,10,11,Infinity,0.5547001962,-0.8320502943,161.4187101918,0.5914390161,12.0830459736,-0.9103664775,0.4138029443,425.1044450307,0.5880026035,9.7594862682,3.2667236879,0,0,377.5254237288,1,0,-15923.6834315099,-100,11.1130405381
1,10,12,Pound,0,1,202.6326725876,0.8482523238,135.8823020117,0.6770565308,0.7359310118,557.1446667421,NaN,NaN,NaN,557.1446667421,1,305.5373134328,4,0,-15923.6834315099,-100,3.6012781159
1,11,1,Pound,0.242535625,0.9701425001,196.2294575236,0.9446227395,127.3106437027,0.691222646,0.7226418571,523.5344474516,NaN,NaN,NaN,523.5344474516,1,330.0615384615,4,0,-15923.6834315099,-100,9.1228962054
1,11,2,Pound,0,1,216.1781672602,0.8541421288,145.0965195999,0.675412479,0.7374401557,583.5756587627,4.5149934205,8.3265111076,4.1678754596,583.5756587627,1,338.2807017544,4,0,-15923.6834315099,-100,3.9387390846
1,11,3,Pound,0,1,217.4143509523,0.8407162609,140.0714103591,0.685364699,0.7281999927,596.2054021536,1.4288992722,10.073846869,6.6872944158,596.2054021536,1,334.9836065574,4,0,-15923.6834315099,-100,3.1694935176
1,11,4,Pound,0,1,207.8509081048,0.949428273,153.5610627731,0.4884050595,0.8726170396,607.8397652435,4.5149934205,12.3632243865,6.7748286324,607.8397652435,1,330.2419354839,4,0,-15923.6834315099,-100,9.3982329933
1,11,5,Line,1,0,198.5673689205,0.0756131432,198.3633030578,0.9981684966,0.0604950604,199.7344609989,1.38777878078145E-17,0.7112717686,0.091467893,0,0,407.6,1,0,-15923.6834315099,-100,40.6676860189
1,11,6,Psi,0.7071067812,0.7071067812,189.7076698502,0.9842557105,148.1249472574,0.1687764314,0.9856543594,349.210817366,2.2142974356,5.5095829838,2.8456574148,0,0,386.2258064516,2,0,-15923.6834315099,-100,11.3936981733
1,11,7,Infinity,0.7071067812,-0.7071067812,173.118456555,0.4868992318,27.6586333719,-0.7592566024,0.6507913735,442.2364121656,0.9505468408,9.495482658,3.6397118072,442.2364121656,1,407.8518518519,1,0,-15923.6834315099,-100,17.1027289697
1,11,8,Pound,0.1643989873,0.9863939238,205.5480479109,0.8542546527,130.0961183126,0.7763490664,0.6303032025,560.5655685547,-1.7359450042,11.6636872471,8.7188110426,560.5655685547,1,333.8947368421,4,0,-15923.6834315099,-100,3.9451862291
1,11,9,Pound,1,0,210.6015194627,0.9234965658,142.6359001093,0.5819011899,0.8132594944,581.3004524328,NaN,NaN,NaN,0,0,331.1587301587,4,0,-15923.6834315099,-100,7.9124556152
1,11,10,Psi,1,0,206.0218435021,0.9127331406,151.7893276881,0.316227766,0.9486832981,394.4449235419,4.8775376578,7.0627459421,4.1569678061,394.4449235419,1,411.6666666667,2,0,-15923.6834315099,-100,7.2957567781
1,11,11,Pound,0.7071067812,0.7071067812,192.4084197742,0.9366504544,127.7810627597,0.6417226327,0.7669368049,539.7089405448,NaN,NaN,NaN,0,0,307.3157894737,4,0,-15923.6834315099,-100,8.6661179161
1,11,12,Infinity,0,-1,182.91254741,0.4587576724,13.152946438,-0.9883716977,0.1520571843,465.8433682411,NaN,NaN,NaN,465.8433682411,1,413.8039215686,1,0,-15923.6834315099,-100,18.7151215522
1,11,13,Psi,0,1,202.4252948621,1.054101188,128.8448679614,0.2716445021,0.9623976644,338.850303206,3.0648207623,5.1490546671,2.2185219883,0,0,358.125,2,0,-15923.6834315099,-100,15.3955492521
1,12,1,Psi,-0.7071067812,-0.7071067812,170.57842771,0.9730379352,116.9700816448,0.5044024863,0.8634686629,277.4666240759,NaN,NaN,NaN,0,0,440.7575757576,2,0,-15923.6834315099,-100,10.7509669931
1,12,2,Pound,0.7071067812,0.7071067812,165.41463055,0.9139949141,95.6922149394,0.8255635012,0.5643092286,459.3013537447,NaN,NaN,NaN,459.3013537447,1,441.4385964912,4,0,-15923.6834315099,-100,7.3680510744
1,12,2,Pound,0,1,214.3105223735,0.8084963649,141.4213562373,0.7071067812,0.7071067812,570.6469375058,NaN,NaN,NaN,0,0,482,4,0,-15923.6834315099,-100,1.3234294604
1,12,3,Psi,0.1104315261,0.9938837347,165.3602128688,1.0096329145,93.1504159948,0.4938249551,0.8695613341,296.6473951019,2.8510819326,3.9862011408,1.2741053457,296.6473951019,1,483.75,2,0,-15923.6834315099,-100,12.8477048583
1,12,3,Psi,0,1,181.3973538947,0.9934966785,128.0820049812,0.3279149167,0.9447072601,322.8415046747,2.8198420992,5.5662266363,1.9259971355,322.8415046747,1,507.1176470588,2,0,-15923.6834315099,-100,11.9231666383
1,12,4,Psi,0,1,192.8989372703,1.067725998,152.6106156203,0.2686575887,0.9632357448,343.1706763296,NaN,NaN,NaN,0,0,498.7837837838,2,0,-15923.6834315099,-100,16.1761933618
1,12,5,Infinity,1,0,167.943442861,0.5169304606,22.627416998,-0.7071067812,-0.7071067812,432.971710263,1.2490457724,8.7596230688,2.9044703016,0,0,541.78,1,0,-15923.6834315099,-100,15.3820663059
1,12,6,Infinity,0.894427191,0.4472135955,154.4344521148,0.4201967136,21.6333076528,-0.5547001962,-0.8320502943,381.9282452286,2.0344439358,7.5171048635,1.8612466186,0,0,544.8163265306,1,0,-15923.6834315099,-100,20.9245017455
1,12,7,Pound,0.4472135955,-0.894427191,173.2772345116,0.8058034941,123.3288287466,0.7540815959,0.6567807448,508.5877669192,NaN,NaN,NaN,508.5877669192,1,442.5806451613,4,0,-15923.6834315099,-100,1.1691393288
1,12,8,Line,-0.7071067812,0.7071067812,209.0598000573,0.0239188825,208.0600874747,0.9997112013,0.0240315193,211.3200182925,-1.2490457724,1.7772419285,0.8283960023,0,0,486.4,1,0,-15923.6834315099,-100,43.6295489821
1,12,9,Psi,0.8320502943,0.5547001962,198.176688841,1.0823231194,151.3274595042,0.1321637201,0.9912279007,350.1400657886,2.0481417092,5.6065838441,2.7070180194,350.1400657886,1,505.6129032258,2,0,-15923.6834315099,-100,17.0125468111
1,12,10,Infinity,-0.7071067812,-0.7071067812,159.7779709472,0.5028432109,21.400934559,-0.6074501076,-0.794357833,398.8031638499,-0.7853981634,10.3400460057,4.917449597,0,0,517.5510204082,1,0,-15923.6834315099,-100,16.1892062586
1,12,11,Infinity,0.9615239476,0.2747211279,177.7920133189,0.410800137,15.2643375225,-0.8516583167,0.5240974257,421.1144377896,2.2078666561,7.2996800965,1.9810704568,0,0,490.4,1,0,-15923.6834315099,-100,21.4628859265
1,12,12,Line,-1,0,182.6170857286,0.0822317278,180.5436235374,0.996988963,0.077543586,186.7754999442,3.1415926536,3.4063272018,2.5346885717,0,0,432.7222222222,1,0,-15923.6834315099,-100,40.288469055
1,12,13,Psi,0.7071067812,-0.7071067812,188.7326150934,1.0976703287,158.0126577208,0.0126572139,0.9999198943,389.2625775745,NaN,NaN,NaN,0,0,510.675,2,0,-15923.6834315099,-100,17.8918771312
1,12,14,Infinity,0.7592566024,0.6507913735,150.3063538244,0.4398425828,137.6117727522,0.9882875373,0.1526032227,184.0673416201,2.2794225989,2.4997420165,0.56163221,0,0,515.7777777778,1,0,-15923.6834315099,-100,19.7988763554
2,1,1,Square,1,0,186.0779406593,0.7511909796,18.973665961,-0.9486832981,0.316227766,447.2053457971,NaN,NaN,NaN,0,0,540.6769230769,1,0,-15923.6834315099,-100,1.9599272606
2,1,2,@,0.894427191,-0.4472135955,231.624696438,0.8832442177,134.3316790634,0.401990062,0.9156440302,679.5323241105,NaN,NaN,NaN,679.5323241105,1,480.6627906977,1,0,-15923.6834315099,-100,5.6061659535
2,1,3,Pi,0,1,228.9890827092,0.4519293954,147.1223980229,0.7748650208,0.6321267275,366.1646313973,2.63677968348475E-16,5.6294596236,2.9424263786,0,0,382.4634146341,3,0,-15923.6834315099,-100,19.1063530057
2,1,4,Equals,0.9486832981,0.316227766,206.1892334726,0.4788308239,165.8945448169,0.8197979032,0.5726529471,312.0782037478,3.463343208,5.1570213246,2.9603414274,312.0782037478,1,439.5333333333,2,0,-15923.6834315099,-100,17.5650146898
2,2,1,Square,0,1,195.5760721561,0.7202730001,56.5154846038,0.9731846128,0.2300254539,418.9882950179,NaN,NaN,NaN,418.9882950179,1,479.7076923077,1,160.2122392535,-15923.6834315099,-101.0061254982,3.731396997
2,2,2,Equals,-0.7071067812,-0.7071067812,153.8343264684,0.5393046735,149.8932953804,0.8539407962,0.5203701727,253.4199292182,NaN,NaN,NaN,0,0,434.7666666667,2,0,-15923.6834315099,-100,14.1001183368
2,2,3,@,0,-1,221.3255520721,0.7885930407,95.1892851113,-0.0630323045,0.9980114872,668.3716238106,11.2738739466,16.9186143101,7.7329622347,668.3716238106,1,526.8947368421,1,302.2512807134,-15923.6834315099,-101.8981241496,0.1830529855
2,2,4,Pi,1,0,192.2342321232,0.4007934486,113.5693620657,0.7660516747,0.6427789914,295.0867408215,-4.7123889804,7.2743112738,7.8636995883,0,0,391.55,3,0,-15923.6834315099,-100,22.0362269387
2,3,1,Square,1,0,141.3541651314,0.6902093217,26.2488094968,0.7619393178,-0.6476484201,313.4113617638,NaN,NaN,NaN,313.4113617638,1,538.5555555556,1,0,-15923.6834315099,-100,5.453918886
2,3,2,@,0.7071067812,-0.7071067812,198.4036289991,0.9212469047,105.7024124606,0.3973419246,0.9176706353,593.8812383612,12.1858642372,18.2947989953,7.0695839263,0,0,553,1,0,-15923.6834315099,-100,7.7835595288
2,3,3,Equals,0,-1,144.7549653725,0.5285717134,115.8015543937,0.8030980282,0.5958469242,228.5470544113,1.5707963268,6.1140196162,5.5213119662,228.5470544113,1,492.5,2,0,-15923.6834315099,-100,14.7150716522
2,3,4,Square,0,1,190.057885919,0.5602724872,57.0788927713,0.9986178293,0.0525588331,399.1747175937,NaN,NaN,NaN,0,0,472.8644067797,1,0,-15923.6834315099,-100,12.8987511061
2,3,5,Pi,1,0,189.1903803051,0.477831055,121.6305882581,0.6988373666,0.7152805988,310.7684819598,NaN,NaN,NaN,310.7684819598,1,382.2954545455,3,0,-15923.6834315099,-100,17.6222972282
2,4,1,Square,-0.7071067812,0.7071067812,144.9586147837,0.7805201533,4,0,1,351.5173774959,NaN,NaN,NaN,351.5173774959,1,459.5161290323,1,0,-15923.6834315099,-100,0.279489391
2,4,2,Equals,0,-1,136.4184738223,0.4472556347,112.5077775089,0.862162618,0.5066316415,221.7922688693,NaN,NaN,NaN,0,0,424.2424242424,2,0,-15923.6834315099,-100,19.3741397682
