Timestamp_Unix, Timestamp_Hour, Timestamp_Minute, Timestamp_Second, Timestamp_Millisecond, Current_Internal_ADC_A13_Raw, Current_Internal_ADC_A13_Cal, Current_GSR_Raw, Current_GSR_Calculated
1465404588, 16, 49, 48, 357, 2706, 1982.41758241758, 2274, 16.7143862393801
1465404588, 16, 49, 48, 633, 10103, 7401.4652014652, 2310, 16.3474820790728
1465404588, 16, 49, 48, 767, 38917, 28510.6227106227, 58890, 2479.74789890961
1465404588, 16, 49, 48, 778, 2704, 1980.95238095238, 2260, 16.8615581765911
1465404588, 16, 49, 48, 988, 18952, 13884.2490842491, 65416, 661.874343420651
1465404589, 16, 49, 49, 333, 53001, 38828.5714285714, 9734, 30.7454857940483
1465404589, 16, 49, 49, 806, 18184, 13321.6117216117, 65416, 661.874343420651
1465404589, 16, 49, 49, 919, 2711, 1986.08058608059, 2279, 16.6624455138032
1465404590, 16, 49, 50, 224, 36869, 27010.2564102564, 55818, 1149.41736034004
1465404590, 16, 49, 50, 239, 2710, 1985.34798534799, 2271, 16.7457064008788
1465404590, 16, 49, 50, 415, 2709, 1984.61538461538, 2263, 16.8298035625328
1465404591, 16, 49, 51, 82, 19464, 14259.3406593407, 65416, 661.874343420651
1465404591, 16, 49, 51, 230, 2710, 1985.34798534799, 2278, 16.6728078175461
1465404591, 16, 49, 51, 559, 36983, 27093.7728937729, 2315, 16.2977932787901
1465404591, 16, 49, 51, 643, 53257, 39016.1172161172, 9990, 23.7677039684935
1465404591, 16, 49, 51, 842, 2707, 1983.15018315018, 2272, 16.7352533131618
1465404591, 16, 49, 51, 854, 2712, 1986.81318681319, 2272, 16.7352533131618
1465404591, 16, 49, 51, 877, 39863, 29203.663003663, 2314, 16.3077068591846
1465404591, 16, 49, 51, 962, 23048, 16884.9816849817, 65416, 661.874343420651
1465404592, 16, 49, 52, 662, 2315, 1695.9706959707, 1744, 24.9627431059144
1465404593, 16, 49, 53, 403, 1325, 970.695970695971, 2700, 13.2068120736676
1465404593, 16, 49, 53, 564, 13495, 9886.44688644689, 2314, 16.3077068591846
1465404593, 16, 49, 53, 587, 52489, 38453.4798534799, 10502, 16.3474820790728
1465404593, 16, 49, 53, 614, 53513, 39203.663003663, 8966, 257.818341196793
1465404593, 16, 49, 53, 684, 2116, 1550.18315018315, 52745, 748.34089082799
1465404593, 16, 49, 53, 698, 3152, 2309.15750915751, 53769, -15642.5489846421
1465404593, 16, 49, 53, 954, 20232, 14821.978021978, 136, -50.204079583507
1465404594, 16, 49, 54, 261, 1386, 1015.38461538462, 2712, 13.1292005235925
1465404594, 16, 49, 54, 307, 255, 186.813186813187, 51031, 1801.64533458536
1465404594, 16, 49, 54, 527, 1326, 971.428571428571, 2705, 13.1743626902049
1465404594, 16, 49, 54, 679, 61783, 45262.2710622711, 2379, 15.6874556829377
1465404595, 16, 49, 55, 88, 2712, 1986.81318681319, 2287, 16.5800084889643
1465404595, 16, 49, 55, 421, 15881, 11634.4322344322, 2368, 15.7890831121546
1465404595, 16, 49, 55, 439, 16695, 12230.7692307692, 2368, 15.7890831121546
1465404595, 16, 49, 55, 616, 22647, 16591.2087912088, 2363, 15.835713969
1465404595, 16, 49, 55, 689, 16392, 12008.7912087912, 136, -50.204079583507
1465404595, 16, 49, 55, 704, 82, 60.0732600732601, 27735, 73.8596076577641
1465404595, 16, 49, 55, 786, 2702, 1979.48717948718, 2269, 16.7666518002354
1465404595, 16, 49, 55, 824, 35319, 25874.7252747253, 2361, 15.8544435248867
1465404596, 16, 49, 56, 5, 2279, 1669.59706959707, 34928, 449.700948869002
1465404596, 16, 49, 56, 172, 14517, 10635.1648351648, 18953, 96.5884943785496
1465404596, 16, 49, 56, 324, 38409, 28138.4615384615, 65416, 661.874343420651
1465404596, 16, 49, 56, 475, 2711, 1986.08058608059, 2277, 16.6831830178543
1465404596, 16, 49, 56, 697, 51209, 37515.7509157509, 65416, 661.874343420651
1465404596, 16, 49, 56, 918, 5888, 4313.55311355311, 14613, 16.1993163888484
1465404596, 16, 49, 56, 932, 5495, 4025.64102564103, 2362, 15.8450732121608
1465404596, 16, 49, 56, 947, 2709, 1984.61538461538, 2280, 16.6520960825944
1465404597, 16, 49, 57, 209, 2697, 1975.82417582418, 2300, 16.4477742049557
1465404597, 16, 49, 57, 226, 2701, 1978.75457875458, 2278, 16.6728078175461
1465404597, 16, 49, 57, 297, 2695, 1974.35897435897, 2258, 16.8827945752204
1465404597, 16, 49, 57, 314, 58376, 42766.3003663004, 136, -50.204079583507
1465404597, 16, 49, 57, 646, 2358, 1727.47252747253, 1594, 29.0151952577565
1465404597, 16, 49, 57, 834, 13445, 9849.81684981685, 14089, 23.7046589136629
1465404598, 16, 49, 58, 63, 46295, 33915.7509157509, 2352, 15.9392777275691
1465404598, 16, 49, 58, 78, 46391, 33986.0805860806, 2355, 15.9108989657916
1465404598, 16, 49, 58, 246, 2361, 1729.67032967033, 1578, 29.5264837796261
1465404598, 16, 49, 58, 353, 51575, 37783.8827838828, 2357, 15.8920358651465
1465404598, 16, 49, 58, 585, 2713, 1987.54578754579, 2269, 16.7666518002354
1465404598, 16, 49, 58, 738, 255, 186.813186813187, 60695, 815.670132557816
1465404598, 16, 49, 58, 907, 63287, 46364.1025641026, 2352, 15.9392777275691
1465404599, 16, 49, 59, 156, 2707, 1983.15018315018, 2284, 16.6108266045643
1465404599, 16, 49, 59, 363, 2359, 1728.20512820513, 1560, 30.1236576145076
1465404599, 16, 49, 59, 395, 2698, 1976.55677655678, 2265, 16.8087001832148
