Timestamp_Unix, Timestamp_Hour, Timestamp_Minute, Timestamp_Second, Timestamp_Millisecond, Current_Internal_ADC_A13_Raw, Current_Internal_ADC_A13_Cal, Current_GSR_Raw, Current_GSR_Calculated
1452976220, 20, 30, 20, 907, 2413, 1767.76556776557, 52073, 970.881515755757
1452976220, 20, 30, 20, 923, 2391, 1751.64835164835, 52073, 970.881515755757
1452976220, 20, 30, 20, 930, 2389, 1750.18315018315, 52070, 972.172155356221
1452976220, 20, 30, 20, 939, 2412, 1767.03296703297, 52072, 971.311348024741
1452976220, 20, 30, 20, 947, 2417, 1770.69597069597, 52074, 970.45206374395
1452976220, 20, 30, 20, 954, 2406, 1762.63736263736, 52074, 970.45206374395
1452976220, 20, 30, 20, 961, 2404, 1761.17216117216, 52074, 970.45206374395
1452976220, 20, 30, 20, 969, 2397, 1756.04395604396, 52071, 971.741561056174
1452976220, 20, 30, 20, 977, 2416, 1769.96336996337, 52071, 971.741561056174
1452976220, 20, 30, 20, 987, 2414, 1768.49816849817, 52074, 970.45206374395
1452976220, 20, 30, 20, 994, 2397, 1756.04395604396, 52075, 970.022991484944
1452976221, 20, 30, 21, 2, 2404, 1761.17216117216, 52075, 970.022991484944
1452976221, 20, 30, 21, 11, 2366, 1733.33333333333, 52074, 970.45206374395
1452976221, 20, 30, 21, 19, 2398, 1756.77655677656, 52071, 971.741561056174
1452976221, 20, 30, 21, 26, 2430, 1780.21978021978, 52073, 970.881515755757
1452976221, 20, 30, 21, 34, 2412, 1767.03296703297, 52075, 970.022991484944
1452976221, 20, 30, 21, 42, 2406, 1762.63736263736, 52075, 970.022991484944
1452976221, 20, 30, 21, 50, 2390, 1750.91575091575, 52075, 970.022991484944
1452976221, 20, 30, 21, 57, 2373, 1738.46153846154, 52073, 970.881515755757
1452976221, 20, 30, 21, 65, 2401, 1758.97435897436, 52072, 971.311348024741
1452976221, 20, 30, 21, 79, 2422, 1774.35897435897, 52074, 970.45206374395
1452976221, 20, 30, 21, 89, 2392, 1752.38095238095, 52076, 969.594298475255
1452976221, 20, 30, 21, 97, 2388, 1749.45054945055, 52076, 969.594298475255
1452976221, 20, 30, 21, 107, 2374, 1739.19413919414, 52074, 970.45206374395
1452976221, 20, 30, 21, 114, 2397, 1756.04395604396, 52073, 970.881515755757
1452976221, 20, 30, 21, 122, 2423, 1775.09157509157, 52075, 970.022991484944
1452976221, 20, 30, 21, 130, 2421, 1773.62637362637, 52076, 969.594298475255
1452976221, 20, 30, 21, 141, 2409, 1764.83516483516, 52077, 969.165984212286
1452976221, 20, 30, 21, 150, 2368, 1734.79853479853, 52076, 969.594298475255
1452976221, 20, 30, 21, 158, 2365, 1732.60073260073, 52073, 970.881515755757
1452976221, 20, 30, 21, 168, 2416, 1769.96336996337, 52074, 970.45206374395
1452976221, 20, 30, 21, 176, 2403, 1760.43956043956, 52076, 969.594298475255
1452976221, 20, 30, 21, 184, 2396, 1755.31135531136, 52077, 969.165984212286
1452976221, 20, 30, 21, 192, 2385, 1747.25274725275, 52077, 969.165984212286
1452976221, 20, 30, 21, 200, 2352, 1723.07692307692, 52075, 970.022991484944
1452976221, 20, 30, 21, 208, 2387, 1748.71794871795, 52075, 970.022991484944
1452976221, 20, 30, 21, 216, 2409, 1764.83516483516, 52076, 969.594298475255
1452976221, 20, 30, 21, 224, 2411, 1766.30036630037, 52078, 968.73804819433
1452976221, 20, 30, 21, 232, 2394, 1753.84615384615, 52079, 968.310489920565
