Timestamp_Unix, Timestamp_Hour, Timestamp_Minute, Timestamp_Second, Timestamp_Millisecond, Current_Internal_ADC_A13_Raw, Current_Internal_ADC_A13_Cal, Current_GSR_Raw, Current_GSR_Calculated
1450113583, 17, 19, 43, 530, 2204, 1614.65201465201, 50595, 2806.47082364867
1450113584, 17, 19, 44, 436, 54016, 39572.1611721612, 53568, -6429.04901506969
1450113584, 17, 19, 44, 530, 42506, 31139.9267399267, 19720, 68.9893066574681
1450113584, 17, 19, 44, 608, 17619, 12907.6923076923, 51154, 1636.36232727377
1450113584, 17, 19, 44, 608, 13056, 9564.83516483516, 53831, -28035.8634765592
1450113584, 17, 19, 44, 624, 62208, 45573.6263736264, 53835, -29546.1126179629
1450113584, 17, 19, 44, 889, 2055, 1505.49450549451, 61189, 689.10816310639
1450113584, 17, 19, 44, 983, 63955, 46853.4798534799, 50386, 3830.57812617311
1450113585, 17, 19, 45, 108, 2165, 1586.08058608059, 50531, 3056.71863699693
1450113585, 17, 19, 45, 280, 32522, 23825.641025641, 25352, 1490.3129657228
1450113585, 17, 19, 45, 358, 180, 131.868131868132, 19603, 72.1334179698771
1450113585, 17, 19, 45, 389, 2318, 1698.1684981685, 50533, 3048.22474439111
1450113586, 17, 19, 46, 30, 54321, 39795.6043956044, 1751, 24.8010952163648
1450113641, 17, 20, 41, 226, 35059, 25684.2490842491, 60397, 917.298731357508
1450113641, 17, 20, 41, 429, 57863, 42390.4761904762, 65284, 689.324676885951
1450113643, 17, 20, 43, 476, 60951, 44652.7472527472, 1804, 23.6419474344941
1450113643, 17, 20, 43, 554, 23859, 17479.1208791209, 5102, 79.7938127877564
1450113643, 17, 20, 43, 898, 61077, 44745.0549450549, 1806, 23.6003237964425
1450113644, 17, 20, 44, 70, 2187, 1602.1978021978, 50570, 2899.18602453175
1450113644, 17, 20, 44, 70, 46090, 33765.5677655678, 35336, 352.646612829284
1450113644, 17, 20, 44, 70, 16307, 11946.5201465201, 2052, 19.3993571053055
1450113644, 17, 20, 44, 148, 61591, 45121.6117216117, 1828, 23.1519532145329
1450113644, 17, 20, 44, 226, 2170, 1589.74358974359, 50572, 2891.54396881759
1450113664, 17, 21, 4, 914, 32467, 23785.347985348, 46841, 601.974476282206
1450113664, 17, 21, 4, 992, 1420, 1040.29304029304, 2560, 14.1851013880122
1450113665, 17, 21, 5, 102, 43785, 32076.9230769231, 62469, 5965.93925957921
1450113665, 17, 21, 5, 102, 61139, 44790.4761904762, 27130, 97.3501294756722
1450113665, 17, 21, 5, 102, 13056, 9564.83516483516, 64239, 1026.28921938595
