Timestamp_Unix, Timestamp_Hour, Timestamp_Minute, Timestamp_Second, Timestamp_Millisecond, Current_Internal_ADC_A13_Raw, Current_Internal_ADC_A13_Cal, Current_GSR_Raw, Current_GSR_Calculated
1450110368, 16, 26, 8, 625, 48138, 35265.9340659341, 54024, 19120.1664219285
1450110370, 16, 26, 10, 735, 39946, 29264.4688644689, 55816, 1150.6229933135
1450110371, 16, 26, 11, 516, 5897, 4320.14652014652, 56841, 748.34089082799
1450110371, 16, 26, 11, 938, 35082, 25701.0989010989, 56584, 820.244419713164
1450110371, 16, 26, 11, 954, 2577, 1887.91208791209, 2192, 17.6149064384245
1450110373, 16, 26, 13, 954, 2212, 1620.51282051282, 51172, 1614.68458751267
1450110374, 16, 26, 14, 954, 1339, 980.952380952381, 2579, 14.0439181408099
1450110374, 16, 26, 14, 985, 1322, 968.498168498168, 2583, 14.0145527115357
1450110376, 16, 26, 16, 485, 45843, 33584.6153846154, 19851, 65.779087512498
1450110376, 16, 26, 16, 485, 46131, 33795.6043956044, 19851, 65.779087512498
1450110376, 16, 26, 16, 485, 45824, 33570.695970696, 35764, 287.546366851655
1450110376, 16, 26, 16, 625, 2210, 1619.04761904762, 51286, 1489.69754968588
1450110377, 16, 26, 17, 219, 1340, 981.684981684982, 2580, 14.0365652524827
1450110377, 16, 26, 17, 422, 1342, 983.150183150183, 2571, 14.1030197385864
1450110378, 16, 26, 18, 704, 1356, 993.406593406593, 2567, 14.1327574705756
1450110378, 16, 26, 18, 782, 1323, 969.230769230769, 2569, 14.1178729447906
1450110388, 16, 26, 28, 438, 3848, 2819.04761904762, 3078, 11.1336381723465
1450110388, 16, 26, 28, 579, 22276, 16319.4139194139, 20745, -478.835472131776
1450110388, 16, 26, 28, 579, 35081, 25700.3663003663, 1031, 74.2677202780583
1450110388, 16, 26, 28, 735, 10383, 7606.59340659341, 2346, 15.9963400373994
1450110388, 16, 26, 28, 985, 65427, 47931.8681318681, 9872, 26.5445616829252
1450110389, 16, 26, 29, 235, 8709, 6380.21978021978, 48649, 228.665508094759
1450110389, 16, 26, 29, 251, 30547, 22378.7545787546, 10897, 13.1743626902049
1450110389, 16, 26, 29, 251, 8453, 6192.67399267399, 47881, 310.443313051037
1450110389, 16, 26, 29, 641, 37352, 27364.1025641026, 1325, 40.9316032909009
1450110389, 16, 26, 29, 735, 2184, 1600, 51570, 1248.86914898559
1450110389, 16, 26, 29, 860, 42250, 30952.380952381, 28680, -287.670444738508
1450110390, 16, 26, 30, 79, 1321, 967.765567765568, 2338, 16.0730617093058
1450110390, 16, 26, 30, 126, 37457, 27441.0256410256, 1326, 40.8692062791448
1450110390, 16, 26, 30, 188, 37489, 27464.4688644689, 1325, 40.9316032909009
1450110391, 16, 26, 31, 110, 41482, 30389.7435897436, 22536, 131.873928524331
1450110391, 16, 26, 31, 469, 58377, 42767.032967033, 21512, 486.997175416383
1450110392, 16, 26, 32, 219, 60933, 44639.5604395604, 31497, 85.2108115477692
1450110392, 16, 26, 32, 282, 2670, 1956.04395604396, 1920, 21.4479511844631
1450110392, 16, 26, 32, 329, 10245, 7505.4945054945, 1290, 43.2423082744157
1450110392, 16, 26, 32, 860, 48787, 35741.3919413919, 25093, -1374.38152831226
1450110394, 16, 26, 34, 173, 50696, 37139.9267399267, 2822, 12.4580940860182
1450110395, 16, 26, 35, 79, 64777, 47455.6776556777, 2565, 14.1476734151069
1450110395, 16, 26, 35, 938, 34057, 24950.1831501831, 3590, 9.18142964040931
1450110397, 16, 26, 37, 532, 47110, 34512.8205128205, 2825, 12.4407509237258
1450110403, 16, 26, 43, 438, 2335, 1710.62271062271, 51515, 1289.23230599568
1450110403, 16, 26, 43, 907, 2560, 1875.45787545788, 2173, 17.8375852190634
1450110404, 16, 26, 44, 360, 4871, 3568.49816849817, 36106, 250.582604555592
1450110406, 16, 26, 46, 95, 62208, 45573.6263736264, 38347, 827.677536831651
1450110406, 16, 26, 46, 220, 29299, 21464.4688644689, 1686, 26.3878003921227
1450110406, 16, 26, 46, 532, 38736, 28378.021978022, 1385, 37.4967190370843
1450110406, 16, 26, 46, 610, 2370, 1736.26373626374, 1676, 26.6501080661882
1450110406, 16, 26, 46, 610, 1711, 1253.47985347985, 2556, 14.2151866525083
1450110406, 16, 26, 46, 751, 1383, 1013.18681318681, 2394, 15.5509628378641
1450110406, 16, 26, 46, 766, 39324, 28808.7912087912, 1384, 37.5492364362771
1450110407, 16, 26, 47, 235, 2401, 1758.97435897436, 1712, 25.7293631210747
1450110407, 16, 26, 47, 470, 25093, 18383.1501831502, 49417, -5536.70001605643
1450110408, 16, 26, 48, 95, 2391, 1751.64835164835, 1717, 25.6064897087518
