Timestamp_Unix, Timestamp_Hour, Timestamp_Minute, Timestamp_Second, Timestamp_Millisecond, Current_Internal_ADC_A13_Raw, Current_Internal_ADC_A13_Cal, Current_GSR_Raw, Current_GSR_Calculated
1465404687, 16, 51, 27, 799, 2446, 1791.94139194139, 1789, 23.9588674164195
1465404687, 16, 51, 27, 901, 1365, 1000, 2707, 13.1614275410768
1465404687, 16, 51, 27, 947, 36616, 26824.9084249084, 65348, 675.736674607924
1465404687, 16, 51, 27, 977, 2442, 1789.01098901099, 1784, 24.0664040219774
1465404689, 16, 51, 29, 254, 2171, 1590.47619047619, 2443, 15.1211811457017
1465404690, 16, 51, 30, 0, 1362, 997.802197802198, 2711, 13.1356332951524
1465404690, 16, 51, 30, 631, 63497, 46517.9487179487, 22278, 161.55610843646
1465404691, 16, 51, 31, 291, 2707, 1983.15018315018, 2334, 16.1116991881315
1465404692, 16, 51, 32, 131, 6152, 4506.95970695971, 65417, 661.674727849876
1465404692, 16, 51, 32, 283, 1366, 1000.7326007326, 2697, 13.226358545418
1465404692, 16, 51, 32, 651, 45211, 33121.6117216117, 2483, 14.7875618859465
1465404692, 16, 51, 32, 679, 37125, 27197.8021978022, 59914, 1149.41736034004
1465404692, 16, 51, 32, 718, 37381, 27385.347985348, 55562, 1327.45500856739
1465404692, 16, 51, 32, 881, 52955, 38794.8717948718, 2429, 15.2415325665826
1465404692, 16, 51, 32, 962, 55707, 40810.989010989, 2454, 15.0279444627284
1465404693, 16, 51, 33, 61, 1381, 1011.72161172161, 2712, 13.1292005235925
1465404693, 16, 51, 33, 210, 1306, 956.776556776557, 2712, 13.1292005235925
1465404693, 16, 51, 33, 474, 56842, 41642.4908424908, 23048, 96.6388990896616
1465404693, 16, 51, 33, 657, 2443, 1789.74358974359, 1794, 23.8522875536378
1465404693, 16, 51, 33, 689, 2457, 1800, 1802, 23.6837181542805
1465404693, 16, 51, 33, 865, 14459, 10592.673992674, 2445, 15.1041430664431
1465404694, 16, 51, 34, 223, 265, 194.139194139194, 22023, 207.779255319149
1465404694, 16, 51, 34, 293, 37125, 27197.8021978022, 57098, 688.027631189669
1465404694, 16, 51, 34, 452, 1362, 997.802197802198, 2712, 13.1292005235925
1465404694, 16, 51, 34, 473, 2693, 1972.89377289377, 2236, 17.1199750733163
1465404694, 16, 51, 34, 606, 777, 569.230769230769, 21767, 291.511194029851
1465404694, 16, 51, 34, 702, 2706, 1982.41758241758, 2272, 16.7352533131618
1465404694, 16, 51, 34, 842, 2694, 1973.62637362637, 2240, 17.0763569300126
1465404694, 16, 51, 34, 869, 2698, 1976.55677655678, 2307, 16.3774410575896
1465404694, 16, 51, 34, 910, 43272, 31701.0989010989, 65417, 661.674727849876
1465404695, 16, 51, 35, 123, 1361, 997.069597069597, 2709, 13.1485177675921
1465404695, 16, 51, 35, 195, 58427, 42803.663003663, 2447, 15.0871433399314
1465404695, 16, 51, 35, 265, 1363, 998.534798534798, 2695, 13.2394217020601
1465404695, 16, 51, 35, 282, 2447, 1792.67399267399, 1794, 23.8522875536378
1465404695, 16, 51, 35, 388, 64155, 47000, 2447, 15.0871433399314
1465404695, 16, 51, 35, 957, 15035, 11014.652014652, 2448, 15.0786578185103
1465404695, 16, 51, 35, 985, 2448, 1793.40659340659, 1792, 23.8948055082306
1465404696, 16, 51, 36, 30, 17083, 12515.0183150183, 2448, 15.0786578185103
1465404696, 16, 51, 36, 48, 2706, 1982.41758241758, 2313, 16.3176325073348
1465404696, 16, 51, 36, 63, 2700, 1978.02197802198, 2346, 15.9963400373994
1465404696, 16, 51, 36, 83, 21115, 15468.8644688645, 2449, 15.070181836814
1465404696, 16, 51, 36, 282, 2448, 1793.40659340659, 1791, 23.9161213790992
1465404696, 16, 51, 36, 344, 12040, 8820.51282051282, 65417, 661.674727849876
1465404696, 16, 51, 36, 542, 9480, 6945.05494505494, 65417, 661.674727849876
1465404696, 16, 51, 36, 584, 37253, 27291.5750915751, 64009, 1150.019860843
1465404696, 16, 51, 36, 705, 1362, 997.802197802198, 2693, 13.2525106881499
1465404696, 16, 51, 36, 794, 2448, 1793.40659340659, 1786, 24.0232737476067
1465404696, 16, 51, 36, 983, 46331, 33942.1245421245, 2441, 15.1382577076439
1465404697, 16, 51, 37, 55, 1290, 945.054945054945, 1790, 23.9374753144786
1465404697, 16, 51, 37, 296, 59419, 43530.4029304029, 2445, 15.1041430664431
1465404697, 16, 51, 37, 360, 94, 68.8644688644689, 60795, 786.431972297462
1465404697, 16, 51, 37, 453, 1369, 1002.9304029304, 2701, 13.2003094152527
1465404697, 16, 51, 37, 533, 2446, 1791.94139194139, 1772, 24.328473315314
1465404697, 16, 51, 37, 559, 2277, 1668.13186813187, 35074, 409.383059728988
1465404697, 16, 51, 37, 599, 2690, 1970.69597069597, 2236, 17.1199750733163
1465404697, 16, 51, 37, 721, 1371, 1004.3956043956, 2699, 13.2133211418424
1465404697, 16, 51, 37, 872, 35077, 25697.4358974359, 56586, 819.631552667393
1465404698, 16, 51, 38, 73, 2712, 1986.81318681319, 2268, 16.7771441609666
1465404698, 16, 51, 38, 322, 1398, 1024.17582417582, 2706, 13.1678919390116
1465404698, 16, 51, 38, 648, 2292, 1679.12087912088, 35053, 414.731254147313
1465404698, 16, 51, 38, 947, 62267, 45616.8498168498, 2456, 15.011115731199
1465404698, 16, 51, 38, 991, 64731, 47421.978021978, 2453, 15.0363729862537
1465404699, 16, 51, 39, 143, 3739, 2739.19413919414, 2443, 15.1211811457017
1465404699, 16, 51, 39, 181, 3336, 2443.95604395604, 65161, 717.035134291359
1465404699, 16, 51, 39, 453, 1427, 1045.42124542125, 2689, 13.2787664557113
1465404699, 16, 51, 39, 506, 36991, 27099.6336996337, 35081, 407.63084950269
1465404699, 16, 51, 39, 778, 2698, 1976.55677655678, 2236, 17.1199750733163
1465404699, 16, 51, 39, 809, 49083, 35958.2417582418, 2449, 15.070181836814
1465404699, 16, 51, 39, 995, 2696, 1975.09157509157, 2355, 15.9108989657916
