118
645,245,0
646,243,0
647,240,0
648,238,0
650,236,0
650,236,0
650,235,0
650,235,0
650,235,0
650,235,0
650,235,0
650,235,0
650,236,0
649,237,0
647,239,0
645,241,0
643,244,0
640,247,0
638,250,0
635,253,0
632,257,0
628,262,0
624,267,0
619,273,0
614,279,0
609,285,0
605,291,0
601,297,0
597,303,0
592,310,0
588,317,0
583,324,0
579,330,0
575,336,0
571,341,0
569,345,0
567,348,0
566,351,0
565,353,0
564,355,0
564,357,0
564,358,0
566,360,0
569,361,0
573,363,0
578,365,0
584,366,0
590,368,0
597,370,0
605,371,0
614,373,0
624,374,0
634,375,0
646,376,0
657,376,0
668,376,0
679,376,0
689,376,0
698,376,0
707,376,0
715,376,0
723,376,0
731,375,0
739,374,0
747,373,0
755,372,0
762,371,0
768,370,0
774,369,0
778,369,0
781,368,0
784,367,0
785,367,0
786,367,0
787,367,0
787,367,0
788,367,0
788,367,0
788,367,0
788,367,0
788,367,0
788,367,0
788,367,0
788,367,0
786,366,0
783,363,0
779,360,0
775,355,0
771,350,0
766,345,0
761,340,0
756,335,0
750,329,0
745,325,0
741,320,0
736,315,0
733,309,0
729,304,0
726,299,0
722,293,0
718,288,0
714,283,0
710,278,0
705,273,0
700,269,0
695,265,0
688,260,0
681,255,0
674,250,0
668,246,0
662,243,0
657,240,0
653,237,0
650,235,0
647,234,0
645,234,0
643,234,0
642,234,0
